title,content,date
"""The Godfather Part II is the greatest sequel ever made one of the greatest films of all time and possibly finer than its superb predecessor *****""","The Godfather Part II (1974)Number 1 - 1974Top 3 - 1970s""My father taught me many things. Keep your friends close but keep your enemies closer""""The Godfather Part II is truly a masterpiece. Timeless Classic Beautiful and endlessly watchable""The second part of Francis Ford Coppola's Epic and violent Gangster Trilogy follows the reign of Don Michael Corleone as the head of the Corleone family. As well the film shows us the early years of Vito Corleone (Marlon Brando) played flawlessly by Academy Award Winner Robert De Niro and how he created his empire of money gambling and respect. Beautifully directed by Francis Ford Coppola Godfather Part II exceeds every expectation with outstanding performances from Academy Award winners Al PacinoDiane Keaton Robert Duvall and Robert De Niro. The second part of this unforgettable trilogy is one of the finest films ever made. This is cinematic art. A treasure of film history. The finest sequel ever made. A faultless flawless gripping drama; Coppola's second part of his crime saga is in my opinion one of the top 5 films of all time and perhaps towering over the first part. ""As close to perfection as movies get""""Pacino at his best""-10/10-",31 December 2005
An Insult To Call It A Sequel,To me and probably to many other people The Godfather Part II is more of a continuation than sequel to The Godfather. Just look at the IMDb rating and you'll see I'm not the only one who feels this way. To me it as good as the first.The acting may have been better than the acting in the original. Robert De Niro gave a perfect subtle performance as Vito Corleone. His portrayal was powerful and breathtaking. When I think De Niro I definitely do not think subtle and smooth but that is exactly what he was in here. It is definitely one of his top three performances in his career. The depth in his portrayal was able to justify the Vito Corleone that Marlon Brando portrayed in the first. Al Pacino gave a very strong performance playing Michael Corleone. In here we get to see more of the tough decisions that have to be made and the consequences of certain actions. Al Pacino perfectly displayed the amount of thought and struggle that goes into and comes out of every action you make; the way it affects relationships family power and influence. Diane Keaton was not really given a lot of room to act in the first but in here she is very good. She did not play the stereotypical wife who always stands behind her husband but rather the woman with a mind of her own who is willing to go after what she feels she deserves. Robert Duvall again to me was the glue to the movie. Just having him in there kind of makes you feel safe. John Cazale also had more of an impact in here than in the first playing the half-witted brother always needing to be bailed out. A lot of these characters sound so familiar and stereotypical but in The Godfather Part II every character is played out with such extraordinary depth. Everyone from Talia Shire who gave a fine performance to Lee Strasberg all the way down to the kid who played young Vito Corleone were perfect. Part II seems to me to be more of a character study than the original.The directing once again is perfect. Francis Ford Coppola know or at least knew how to make a movie. The first to Godfather movie are done so precisely and perfectly that nothing really sticks out because they are so perfect throughout. Coppola just lets his actors play everything out as he should with type of cast he has here. Not to many movies can maintain such a consistent flow over 3 hours let alone even an hour and 45 minutes.The writing may not have been quite as good as the first in terms of quoting but the storyline was perfect. Seeing the decisions made by new mob boss Michael Corleone was common sense but flashing back on Vito Corleone's life was genius. The storyline to me could not have been better and Coppola and Puzo do a great job with it all the way.Like the first the cinematography was amazing but it had a slightly different tone to it. The first had more of a majestic mythical look to it. In Part II you feel the modern times creeping in and the Corleones having to adjust to it. Part II has more of a corrupt and evil twist to it but I guess the end signifies that. The music obviously the same as the first was perfect and just fit so greatly with the rest of the movie.The first to movies of The Godfather series are really like the same movie. They are not the same though they are actually very different but the greatness of them both and the continuation of the storyline from the first to the second really create a strong band between each other. To me it is only a sequel in that it was the second movie of a great series. No let downs no disappointments just a continuation of of the greatness from the first one.,30 June 2008
A Masterpiece,The Godfather Part Two is possibly the best film ever made every part of this film is amazing it is even better than the original I was very surprised by this. The story is amazing everything makes perfect sense. The Oscar winning screenplay is amazing the dialogue is some of the most original and realistic ever putt on screen the characters are flawless and it's in every way perfectly written. The acting is just as fantastic I can't believe Al Pacino lost the Oscar and for once Robert De Niro was even better he was truly amazing and interestingly he fails to say a single word in English. The direction is also amazing Francis Ford Coppola even does a better job than he did in The Godfather and Apocalypse Now. The visual effects are so much better than the amazing one's in the original Godfather. One of the best films ever a must see. Flawless.,15 October 2005
"Excellent but could be in the dictionary under ""sprawl""","Series note: It is almost unthinkable to watch this film without having seen The Godfather (1972) first. This is a direct continuation of that story.The good news is that The Godfather Part II has many amazing qualities including fantastic performances from a superb cast sublime unprecedented visuals that no one else has been able to capture since and very engaging stories. The bad news is that this should have easily been a 10 but overall it is so sprawling and unfocused that I can't possibly give it more than a 9 which it only earns because the assets transcend what's basically a mess overall. Because it should have been a 10 and most other reviews will tell you about the positive points at length I may pick on more things in my review than you would think I would for a 9 but rest assured that even with the flaws The Godfather Part II is still essential viewing.Director/co-writer Francis Ford Coppola cleverly begins the film with parallels to The Godfather. We see Michael Corleone (Al Pacino) ""in the role"" of his father Vito (Marlon Brando) from the first film accepting prostrating guests while a party is going on outside. Like the first film the party consumes a lot of time while we get to know some of the principal characters. Perhaps during this segment perhaps a bit after we realize that maybe the beginning wasn't so clever after all because the structure of The Godfather Part II parallels The Godfather from a broad perspective as if Coppola and co-writer Mario Puzo used the first film as something of a template to create this one.After the party is over there is an attempted hit on Michael and we quickly learn that not everything is rosy in the Corleone's mafia world. Michael believes that someone on the ""inside"" was involved with the hit. This launches a complicated sequence of events that has Michael who is now living in Nevada traveling to Miami Cuba New York and so on. He accuses different people of involvement in the attempted hit depending on whom he is talking to. This may have all been part of a grand scheme to set up the responsible parties but one of the flaws of the film is that Coppola doesn't convey Michael's underlying thoughts about this very well not even later and not through his actions. Rather than feeling like a clever set-up it starts to feel like slightly muddled writing.During the middle section of the film which goes on for hours we also have a hint of a problem that plagued The Godfather--a bloated cast. There are bit too many characters who aren't well enough presented or explained. You may need to keep a scorecard.Coppola and Puzo also treat us to many extended ""flashback"" segments and I mean way back to Vito as a boy and young man played by Robert De Niro. For my money these were the best scenes of the film although maybe that's a bit of my bias creeping in as I'm a huge De Niro fan.But let's talk about the main plague of the film--sprawl. This is maybe first evident in the flashbacks. As good as they are they go on far too long and happen far too frequently to sustain the momentum of either the Michael story or the Vito-as-a-youngster story. It begins to feel like we're toggling back and forth between two films which is the track that should have been taken. The prequel at least would have been a solid 10.There's also a lot of sprawl in the Michael Corleone segments. Coppola appears to have been suffering from what I'd now call ""J.K. Rowling Syndrome"". That happens when an artist becomes successful enough that they can fire or ignore their editor(s). Instead of taking good advice about where to trim fat the artist decides to just leave much of it in and they now have the clout to override any dissenting and more sensible opinions. The Michael Corleone story has a lot of fat including much of the Cuba material (for example sitting around the table with the President laboriously passing around a solid gold telephone) the Senate hearings (which go on far too long to make and provide the dramatic points) and so on.The film begins to feel more like a couple seasons of a television show that Coppola tried to cram into a 3 and a half hour film or worse a collection of deleted scenes. The scenes except for the fat that needed to be trimmed are excellent in isolation. But by the time the climax rolls around the whole has more of an arbitrary feeling--this is especially clear in the dénouement which seems to just end.I've barely left myself room to talk about the good points. The first one which most people mention is the acting. There isn't a bad performance in the film but Pacino De Niro and some relatively minor characters like those played by Diane Keaton Talia Shire and John Cazale really stand out.The second outstanding point similar to the first film is the beautiful visuals. Although all of the cinematography and production design is great what really impressed me were some of the darkly lit scenes. Characters and features of sets emerge from pitch-blackness and everything is rich deep shades of burgundy brown and orange. Amazingly nothing gets lost in these scenes. It must be incredibly difficult to achieve without making the shots too dark because I can't remember another film since that has been able to capture the same look. The flashback scenes are also in similar but lighter colors creating an appropriate sepia-tone feel.Although the broad perspective problems are unfortunate a closer focus on most segments of the film provides exemplary artistry. Given that and the film's importance culturally The Godfather Part II is a must-see.",10 May 2005
A Hollywood Masterpiece!!!!,"Francis Coppola and Mario Puzo continue their epic saga into the lives of the infamous Corleone family which is headed by Michael Corleone (Al Pacino). It is a film which does better than its predessor ""The Godfather"". The film flip-flops graciously and beautifully between Michael's struggle over the family business and the life of young Vito Corleone (Robert De Niro in a brilliant Oscar-winning performance) in his rise to power as well. Robert Duvall Diane Keaton Lee Strassberg and John Cazale give excellent supporting performances. Carmine Coppola's and Nino Rota's score is a masterpiece of music. The movie is expertly filmed and the cinematography is superb.",6 December 1998
Good but not as good as the first,A lot of people seem to consider THE GODFATHER PART II to be the best film ever made a film that's even better than it's already excellent predecessor. Unfortunately I have to disagree. While this movie is very good and as well made as the original I think the original has the edge.The reason for that is the script which was just better and more involved the first time around. Here there are dual narratives one of which follows the traditional sequel route of showing that happened to the Corleone family after the events of the first movie while the second is a prequel revealing how Vito Corleone became the mafia boss he ended up as.While I love Robert De Niro and I enjoyed the flashback scenes I felt this whole sequence was slightly unnecessary. From the material given the viewer can already guess how the De Niro character rose through the ranks and the events we witness feel a little bit superfluous. Sure the pair of assassination scenes are excellent but the rest just feels obvious and expected.Meanwhile the Pacino narrative also has its problems although cast and director aren't at fault; Coppola reunites many of his principals here and to excellent effect. However there isn't nearly as much incident in the narrative and the whole story feels a little dragged out a little over-emphasised. In the first film the Pacino character had three or four major plot points to deal with whereas this time the events are limited; for example the entire film focuses on the situation with Roth whereas in THE GODFATHER that would have just taken up half an hour or so. Therefore the ending when it comes is admittedly powerful but not as effective in comparison to the genuinely amazing things we saw in the first film. It's been done before and apart from a little more depth and character focus we can't take much more away from this sequel. So it's very good but not quite up there to the level of the first.,7 April 2014
One of the best sequels ever made,I do have to agree that calling Godfather Part II a sequel is rather insulting. It is one of those rare sequels that almost outdoes the first and considering how amazing the first Godfather was that says a lot. The Godfather Part II is longer but in some ways it is also richer. People may say like with the first it is slow and takes a while to unfold. Of course but I think that was deliberate. Both this and the first Godfather have an elegiac quality to them that makes them even more compelling.For one thing the film is very well made. The cinematography is simply gorgeous whether it is dark or autumnal or picturesque and the settings are wondrous. The music once again is outstanding it is haunting and sticks in your head for a very long time. Then there is a brilliantly written screenplay that is intelligent and thoughtful masterly direction from Francis Ford Coppola and a fabulously constructed story. The film does have some wonderful scenes-: the scenes where Vito flees Sicily has the grandeur of a silent movie while the scenes in Cuba actually avoid being clumsy and confusing and the climax is extremely chilling. Not to mention the Pop Goes the Weasel scene which was very funny.The acting is superb once again. Vito is brilliantly portrayed by Robert DeNiro in one of his better performances. I was also taken with Robert Duvall as loyal Tom John Cazale and Diane Keaton. But the picture belongs to Al Pacino. He was great carrying the first Godfather movie but he is even better here. He is simply phenomenal and to be honest I think he should have won that Oscar. Overall an amazing film and one of the best sequels ever to be conceived. 10/10 Bethany Cox,24 November 2010
My review of this film is pretty unimportant.,"""The Godfather: Part II"" is seen by many as the greatest sequel in movie history and one of the best films of all time. Some even think it's better than ""The Godfather"". As for me who am I to argue?! The film IS great--and deserved the Best Picture Award and its placement at #3 on IMDb's Top 100 list! And since there are over 500 reviews for it on the site I can't think of why I am even bothering to review it. After all what's one more review that sings its praises?! The acting writing direction and entire production is perfect. What more can you say? If you do see the film (and you MUST) try to watch the version that combines the first two films into one--and adds additional story to make it one huge and perfect epic. You simply can't be a film buff without seeing this picture.",30 March 2013
Dog Day Mornings Evenings & Afternoons...,It's a tale of contempt and corruption extortion and fraud and disruption the dinosaurs roam testosterone foams below the streets where the sewers and the rats run.The overwhelmingly brilliant performance comes from Al Pacino although he would go on to play the same character in most of his future films and the rest of the cast essentially play themselves or a role they would also perpetually play just watch any and all of their subsequent offerings.Does it work as well today? I'm not sure it survives the test of time as well as other films of the era or before some of the editing jumps about erratically and women are generally treated like brood mares who live in ignorance of their surroundings - just as long as there's a good sing song a dance and a cake at a christening or a wedding even better.I fondly remember Edward G. Robinson films being better than this Jimmy Cagney even George Raft was the best mob villain by a country mile.,9 September 2022
As good as the original...,Sequel to the original Godfather is slower moving than the original but maybe better. The first was fresh material and Brando's presence was a huge plus. But this one digs into the blood and guts of the two main characters provoking more thought as well as introducing us to one of the most prolific actors today.Michael's descent into darkness is terrible to behold. Tragedy surrounds him as he struggles to maintain his empire but alienates himself in the process. Hey it's not easy holding a crime empire together. I think this film sets out to make Michael a tragic figure but how do you feel sympathy for a guy who murders family members? It's a cold world obviously and takes a strong man to stay on top. Very interesting final scene grim and stark as Michael sits contemplating on a chair watching the dead leaves blow around him.Pacino's performance is magnificent. Some great scenes especially when Michael realizes Fredo betrayed him. That simple movement of covering his forehead in shock and despair conveys so much. Michael becomes a three dimensional character in this film as opposed to the first. Pacino just nails the part.The secondary story is the rise of Michael's father Vito Corleone and we watch the birth of a star. DeNiro even surpasses Pacino in his part if that is possible. The calculating Vito as he calmly stalks Don Fanucci from the rooftops is classic film. DeNiro plays the role of Death himself: knife thin pale yet slick and immaculate in appearance. How many other hit men in the movies borrowed DeNiro's look? What the Godfather does unlike so many other films of it's generation is convey thought in simple movements. Watch DeNiro as he pales visibly staring at an old Italian remedy of his sick baby. We know right then that Vito Corleone will do whatever it takes to protect and save his family. Watch him as Don Fanucci boards his car and leans on him. By DeNiro's expression we know Fanucci is already a dead man. That's unsurpassed acting.The sets are beautiful to behold and this is probably the best cinematography I have seen in any movie. Early 1900's New York in the Italian neighborhood is unreal. Watch the pedestrians and background movement while the focus of the scene is occurring. That's sheer magic. Once again watch Hyman Roth in Cuba lie on the couch shirtless and a gentle wind moving the drapes. We can practically feel the heat and hear and smell the city of Havana. It made me think how much care and calculation was put into this movie.Some weak points: Lee Strasberg as Hyman Roth was not on par with the other actors. Gazzo as Pentangeli just grated on my nerves especially in the first hour. I was hoping he would get whacked so he would not appear in the rest of the film. The rest of the cast is great as usual especially Duvall and Kirby. Not much to complain about.The second Godfather tries to do what the first does a study of Vito vs. Michael. They both have different motivations for ruling their empire. Whereas Vito tries to do whatever it takes to rise from poverty and provide for his family out of love Michael rules out of ruthlessness and a need to succeed to maintain his empire. You can see where the results have taken both.One of the greatest films of all time.,27 April 2006
About as good as the first one but mainly because of De Niro,It's rare to see a sequel that is as good as the first; it's even rarer to see the two acting veterans De Niro and Pacino together in a film. This is the only film that delivers both. I loved the first Godfather film for it's acting talent for it's cinematography and for it's fantastic story. The acting is every bit as great and the cinematography is about as good but the story wasn't exactly as good as the first; had it not been for the flashbacks that showed Vito as young(beautifully portrayed by De Niro) it wouldn't have gotten a perfect rating from me. He saved the film that was otherwise slow and a little bland due to the story not being as great as the first. The first showed us a mafia war; this just shows the aftermath and Michael Corleone's further rise to power after the fall of Vito in the first. However the film has a number of flashbacks that show us Vito as young and here De Niro perfectly shows us the entire range of his talents by mimicking Brando's performance to perfection. The plot is good but not as good as the first; it's saved by the flashback sequences that show us how and why Vito Corleone came to power. The acting is every bit as great as the first. Al Pacino still gives a great performance like he did in the first and the other cast members who came back from the first including Robert Duvall and Diane Keaton also give as great performances as they did in the first. The new actors also give great performances though the following stand out as the best; Robert De Niro Lee Strasberg and Michael V. Gazzo. The characters are as well-written as they were in the first. The mafia is portrayed as menacingly in this as it was in the first. The film like the first has it's share of memorable quotes but not really any scenes that were memorable like the first one had. All in all a great film but mainly because of De Niro and Pacino. De Niro fills Brando's part fairly well but overall the film isn't as entertaining and exciting as the first though it does reach about the same quality overall. I recommend it to fans of the various actors involved and of course anyone who enjoyed the first as they should enjoy this one too but possibly to a lesser extent. 10/10,20 July 2004
Great ensemble acting great story greatest sequel ever made.,The Godfather Part 2 is the finest sequel ever made and is arguably a finer film than the original Godfather. The film is divided into two main parts - the story of a young Vito Corleone (flawlessly acted by Robert De Niro and a worthy Oscar winner) and the rise to power of Michael as the head of the family. Francis Coppola recollaborated with many of the crew members of the first film and again achieves a quite superb period piece thanks to the cinematography of Gordon Willis and set design of Dean Tavoularis. The acting performances are outstanding hence three supporting oscar nominations for acting guru Lee Strasberg (Hyman Roth) Michael Gazzo (Frank Pentangeli) and Robert De Niro (young Vito Corleone). Duvall Keaton Cazale and Shire all provided first rate performances but it is the performance of Al Pacino which steals the show expertly portraying Michael as a cool calculating suspicious Don Corleone. The film expands upon the original movie and brings us into the family's activities in Nevada Florida and Havana. Arguably the finest movie of the 70s a cinematic masterpiece with the greatest ensemble acting you will probably see.,1 February 2000
