title,content,date
All About Deceive...,Your number one fan has finally met you she's made quite a connection and now you're paired just like a two organises your affairs running up and down the stairs whatever you need doing that's exactly what she'll do. It's not too long before the sycophant attempts to take a little piece of all that she has dreamt front and centre of the stage with an audience engaged all established on embellishing pretence. But there's a price that success usually requires after someone has initiated fires your enabler's a tiger a cunning devious backbiter who'll have you dangle from his strings and walk his wires.Timeless and enduring with outstanding performances that to this day still take your breath away.,24 December 2022
Stealing One's Life,This film isn't really ALL About Eve. It's about a young woman's schemes for theatrical success and how she affects all the lives around here.The protagonist is Anne Baxter playing Eve Harrington. Celeste Holm wife of playwright Hugh Marlowe sees her night after night outside the theater where Bette Davis is starring in her husband's play. Eve tells a sad tale of woe to Bette Celeste Hugh and director Gary Merrill once she's admitted into the star's inner sanctum. The only one who's skeptical is Bette's maid Thelma Ritter. Baxter is admitted into Davis's entourage.Davis Daxter Holm and Ritter all received Academy Award nominations the first two for Best Actress and the latter two for Best Supporting Actress. The first three already had won awards so more than likely they canceled each other out in the voting. Davis and Baxter lost to Judy Holliday for Born Yesterday and Josephine Hull in Harvey beat out Holm and Ritter. But in many ways these may have been the career roles for all these players. Bette Davis made a comeback with this part of Margo Channing. She had left Warner Brothers the year before after a string of very forgettable post World War II films. Davis really was Margo Channing a big star who was now getting on in years and refused to realize she could not play leading parts for too much longer. Bette had a whole lot of insight to bring to Margo.Anne Baxter had won a Best Supporting Actress Award for The Razor's Edge. But Eve Harrington is miles apart from the tragic Sophie. Sophie is a decent soul who through a tragic accident that claimed her husband and baby went completely bonkers. Eve is a cold and calculating little minx who sets her sights on stardom and she's not too scrupulous about what she has to do to attain it. Both parts show the depths of this very underrated actress.I've always thought Celeste Holm has always been ignored unfairly when people talk about All About Eve. She and George Sanders narrate the film in different spots because the film is told in flashback as Eve Harrington is being presented the Sarah Siddons Award. It's her perspective from which Eve and the rest of the characters are viewed. She's an essentially decent soul not as ego driven as the others who make their living in the theater. Her life is in her marriage to Hugh Marlowe and it nearly is wrecked because she took pity on a waif outside a theater. Celeste is living proof of the old adage about no good deed going unpunished.All About Eve got a few awards though including the big one for being The Best Picture of 1950. Joseph Mankiewicz got his second Best Director Oscar he had won the previous year for A Letter to Three Wives.And 1950 proved to be the high point of George Sanders career as he took home a Best Supporting Actor for that 'fishwife' theatrical columnist Addison DeWitt. He also that year stole Cecil B. DeMille's Samson and Delilah's with his portrayal of the Saran of Geza. In fact the Saran was a BC version of Addison DeWitt.Sanders is the only other person who sees Baxter for what she is besides Thelma Ritter. He turns out to be quite the investigative reporter and his confrontation with Baxter is the climax of the film. He's not a nice man but that may make him the only one really equipped to deal with Baxter if she becomes successful.All About Eve hasn't aged a bit in 56 years. I'm not sure about not making films like this any more but they sure don't write them like this. It's one film you dare not put the mute button on or go to the refrigerator because you'll miss some witty gem. They come pretty fast and furious.And yet for all the sophistication of the film Margo and her circle aren't a bad bunch. Naive yes when it comes to Eve but this con woman takes advantage of the fact that people want to believe someone like Baxter when she tells her tale and they have good extincts.Fortunately none of their good deeds are permanently punished.,30 July 2006
Icons On The Verge,"As close to perfection as they come. A film than can be viewed again and again without ever getting tired. Bette Davis's Margo Channing is a film icon of major proportions. A point of reference. Her fear of the abyss is as human as it is at the center of this selfish insecure sacred cow. She is surrounded by some other sensational women. Thelma Ritter Celeste Holm Anne Baxter and in a tiny but telling part Marilyn Monroe - a graduate from the Copacabana school of dramatic art. Wittily prophetic. George Sanders is another piece of extraordinary casting and writing. ""I'm essential to the theater"" Indeed. And here is a film that has become essential to anyone who loves movies""",12 July 2011
The understudy,Joseph L. Mankiewicz was a genius and this is his masterpiece without a doubt! Mr. Mankiewicz's timeless tale for this film was something that paralleled the great writing of another author that knew the inside of the human race: Honore de Balzac.In this story about the theater all the elements come together to weave a perfect movie one that will endure the passage of time. Mr. Mankiewicz's screen play is about blind ambition and to what extremes does a person goes in order to realize that goal. The writer seems to be telling us that to Eve Harrington her end justified the means by which she arrived at getting where she got.The cast assembled for the movie was the perfect blend of styles and acting ability. This film is dominated by Eve Harrington who Anne Baxter plays to perfection. We first see her as the adoring fan to Margo Channing the star of the hit play on Broadway. She will do anything to get to where Margo Channing is. In a way Eve is a user of the worst kind. She used Karen Richards Margo's best friend in order to get in the theater world where she finally makes a splash.In that theatrical world we encounter all kinds of sub species that tend to gravitate toward the limelight where others are shining brighter. They will do anything in their power in order to 'belong' to the glamour and all the things that go hand in hand in that circle.Anne Baxter was an amazing Eve Harrington. She was a young actress then who showed a lot of talent and was perfectly cast for that role. Bette Davis makes Margo Channing come alive. Ms. Davis shows us what is to be at the top of her class and suddenly see her world begin to crumble which in a way it's the way of the theater. The theater and the movies are cruel to the stars that dare to age in front of our eyes. There will always be prettier and younger actresses to bask in their moment of glory in front of the adoring public but watch out never get old!George Sanders as the bitchy Addison Dewitt is the maker and breaker of many a career. He has the power to destroy anyone that doesn't play by his rules. Mr. Sanders was excellent by being the cynic in a make believe land. In a way the writer is telling us that even then there was something rotten in theater critics that will ruin a play by just disliking it in the press. Celeste Holm is also effective as Karen Richards a friend indeed until she is used to give Eve her big break. Thelma Ritter is a delight to watch as Birdie the wise maid that sees right through a phony when she sees one. Gary Merrill George Ratoff Hugh Marlowe and a young and fresh Marilyn Monroe complete the cast.Never before did a movie packed such an impact to reveal so much about the human comedy as in this one. After all that comedy or call it tragedy has existed since the beginning of time. All this because a brilliant Joseph L. Mankiewicz brought to the screen to dazzle audiences forever.,18 September 2004
Bitterly Funny and Perfectly Acted,All About Eve (1950) **** (out of 4) Broadway star Margo Channing (Bette Davis) invites a woman named Eve (Anne Baxter) into her life because she's an adoring fan but before long the much older Margo begins to fear that the younger woman wants more than friendship. Soon Eve's plans of becoming a star herself come out and she's not going to let anything get into her way.ALL ABOUT EVE was at the time the film that captured the most Oscar-nominations with fourteen and it eventually won six including Best Picture and Best Supporting Actor for George Sanders. If you're a fan of movie stars directors producers or anyone in that profession then ALL ABOUT EVE is certainly a must see. Sure perhaps it does run on a bit too long but there's no question that it contains one of the greatest ensemble acting classes that you'll ever see as well as some perfect direction by Joseph L. Mankiewicz and his screenplay is bitterly sharp and funny.So much has been said about this film over the years that I couldn't possibly add anything new. What I really respect about the film is the fact that it really could have gone over-dramatic but instead it plays out like a black comedy where we're dealing with some at times ugly people who get out done by a couple snakes in the grass. The way the mystery of this Eve character plays out is so flawlessly done that it's impossible to hate her because you see her game and her goal. You then start to see that she probably didn't do anything that others wouldn't have done also.Davis gets the majority of the credit in the acting department and there's no doubt that she's perfect and this helped rebuild the second stage of her career. As great as she is I think she sometimes overcrowds what others in the film do. Both Gary Merill and Hugh Marlow are terrific in the role of the supporting men. You've got Marilyn Monroe in an early bit and she's really funny here. Thelma Ritter is always fun to watch. Then you've got the three best performances in the film. Celeste Holm is simply divine on so many levels here as the woman who opens the gate for the snake to come in. Baxter is simply wonderful at playing so many different sides of this character. There are so many adjectives used about her character and the actress really delivers everything you could hope for. Then there's Sanders who is perfectly delightful as the rather crooked writer with his own game to play.ALL ABOUT EVE contains a really terrific script for these great actors to sink their teeth in. The film is brutally honest and funny about stardom and what one will do to capture their glory. The way the film plays out is wonderfully done and there's no doubt that the film deserves its reputation.,8 March 2017
Incredible,"I had read comments about the quality of the writing in this film but I really had no idea to what extent this would elevate the experience. The fact is it leaves me with no other choice than to give it a perfect 10. Unless you see this film I don't think you'll have the necessary frame of reference with which to to base any expectations on. It's an incredibly engrossing moving and often comedic experience but time and time again what knocks you over is the absolute finesse with which this script was crafted. The fact that the acting and direction are flawless and surprisingly natural-seeming (most old movies usually seem stiff or people seem to ""act"" too much) only enhances it that much more. With this film you can really imagine the *people* the actors are portraying.""All About Eve"" shows some similarity to one of my other favourite 50s films ""A Face in the Crowd"". Both are studies of fame and celebrity. Eve shows how a person will corrupt themselves in order to attain it whereas A Face's premise is that fame corrupts those who find themselves in the spotlight. Both have themes that are perhaps even more resonant in our celebrity-obsessed culture now than when they were made. Interestingly Eve predates A Face by several years.And possibly most interesting of all is the honest and often raw way in which women are portrayed the strength of their character and the power they wield. The male contingent is practically relegated to the back seat. One might be hard pressed to find a movie quite so ""liberated"" today. So what more can I say? If you love movies and you haven't yet seen it you've suffered long enough; don't wait another day.",29 August 2000
About EveryMan About EveryWoman About EveryLife,"You will see yourself in every character in this very intelligent entrancing movie. Though set in ""the theatre"" the story could just as easily have been told in a small town a corporation  even a religious organization. Being set in the ""glamorous"" world of entertainment  its seems all the more timely in these days of fame fortune and the insufficiency (almost shame) of being ordinary. The theatre setting also underscores the reality that the world is a stage and all its people players.So much to study in this movie: the genuine trusting (and romantic) human; the streetwise good hardworking human who's seen it all and doesn't embrace it; the jaded heart-hardened deceitful loser with power who admires the same and disdains human goodness; the ambitious sociopath who fools so many; the unsuspecting onlookers who see only the façade of success; the inescapable fact that supreme achievement has been had by very low characters; the painful passage of an aging woman into the light of knowing she's loved for being beautiful beyond her appearance for being HER; the touching portrayal of her lover who remembers his love for her as he passes on a much younger beautiful talented actress; the sorrow of a (betraying) friend who discovers the frightened and lonely heart of her successful friend  The dialogue is sharp and clever barked and growled smarmy and tender A truly human movie about being human. Go  find yourself in everyone!",11 August 2005
Fasten your seat belts...,What can you say about a film like this? It has one of the greatest screenplays ever written fabulous directing and sensational performances by Anne Baxter Bette Davis and George Sanders. And on top of it all it's got Marilyn Monroe! What more could you want?!? It's full of snappy dialogue great one liners and a realistic and interesting plot. The epitome of good movie making. Oh if only today's filmmakers were forced to watch All About Eve before they were allowed to make their own!,11 December 1998
Possibly the smartest comedy ever to have come out of Hollywood,"They say that talk is cheap but you wouldn't believe it listening to the pearls that drip from the mouths of the characters in this the greatest of all the dialogue-driven comedies to have come out of Hollywood (at the time it was nominated for a then record 14 Oscar nominations and won 6). It opens with a monologue that introduces all the leading players that is at once literate and cinematic at the same time and you know instantly that his is above all a movie to listen to. (What film-buff doesn't quote its screenplay ad-nauseum; gay men at least according to ""The Boys in the Band"" are said to know the script by heart). And while drag queens the world over have always based their Bette Davis imitations on the character of Margo Channing (Davis' greatest role and her greatest performance) the film is never merely camp. The acerbic wit that runs through the film always has a ring of truth to it; the characters overblown as they are are always recognizably human.The acting alone is to die for. Can you believe that other actresses were once considered for the role of Margo? (Claudette Colbert?). Davis makes it her own not by acting Margo but by being Margo. I can't think of another role more indelibly suited to an actress than this. In a lesser film she might have swamped her co-stars but Mankiewicz who wrote and directed gives everyone equal credence.Anne Baxter was never better than as the poisonous Eve; Celeste Holm wonderful as the clipped sophisticated Karen; George Sanders oozing epigrams as if from every pore as the screen's most famous critic Addison DeWitt (what a name!). These were career-best performances and in smaller parts Thelma Ritter's cynical wise-cracking Dresser Birdie and Marilyn Monroe's vacuous Miss Caswell ('a graduate of the Copocobana school of dramatic art') are just as unforgettable. In the seventies someone had the not very bright idea of turning it into a Broadway musical called 'Applause'. While not half-bad you still came away feeling you had seen a karaoke version of ""All About Eve"".",8 August 2007
Fasten your seatbelts it's a bumpy night.,Talented but ageing actress Margot Channing is captivated by young fan Eve who's devoted fandom and sad back story are enough for Margo to take her to her heart and her home a lamb is hiding out in a wolf's clothing but which one?One of the best movies from one of the golden eras of movies. All About Eve stands up as one of the greatest movies of all time. It's a fascinating study of manipulation adoration and desire. It's incredibly clever so much more is going on than you first think it's an incredibly deep story.You are almost lulled into a false sense of security you think all is sweet and calm in the garden but that unthinkable is actually happening it just takes a little time to realise it.It's beautifully produced made back in 1950 it still looks incredible. It's well paced and totally absorbing you're almost unaware of the running time.Bette Davies so often gave show stealing performances and this is yet another she is captivating however she is equalled by Ann Baxter who's quiet subtle performance is equally powerfulWatch out for a young Marilyn Monroe who's first scene is jaw dropping that smile could melt icebergs.Flawless 10/10.,3 March 2023
Simply the Perfect Film,"All About Eve is simply the perfect film. Fact follows fiction in the casting of Bette Davis a star who was an incredible actress but fighting the inevitable - the passage of time. First off Better Davis was always an incredible actress no matter what part she took and this was the perfect part for her. Anne Baxter is tremendous in the part of Eve - she plays the part well. It's multi-faceted and challenging and she definitely rose to the challenge. Celeste Holm is great too. She's got a smaller part but does a great job with it. Celeste Holm is an actress who has incredible stature even in the later years of her career like when she was in that television show ""Promised Land."" But Addison DeWitt - takes the cake. I can see why he won the Oscar. I don't want to say much about the story. The film is one that has to be taken in as a whole to be truly appreciated. Enjoy it - it's as tasty as honey! One thing - please never let them make a re-make of this film - it's perfect. It's off limits. It would be painting a new version of the Mona Lisa. This one is perfect!",26 December 2004
