title,content,date
All Rise.,"Like the rest of the world I watched ""Hamilton"" on Disney Plus this weekend. Though I have seen a number of stage musicals I haven't seen ""Hamilton"" yet so this was my first opportunity to see the highly regarded show and I have to say that it didn't disappoint.Alexander Hamilton (Lin-Manuel Miranda) rises up from extremely humble beginnings to play a key role in the American War of Independence. His life sees him befriend and then rival Aaron Burr (Lesile Odom Jr) as both a military leader and then a statesman in the burgeoning country. He marries Eliza Schuyler (Phillipa Soo) but his infidelity proves to be the undoing of his reputation and the end of his progress.So I want to consider the show and the production separately to give a fair appraisal.First the show. I really enjoyed it. I've always harboured concerns that the style of music might be too much of a deviation from established musicals but really it isn't. I initially didn't think that any of the songs were as instantly memorable as some other musicals but in fairness I've been humming bits from several of them since. The first half of the show focuses on his military career and the second as he serves under George Washington establishing financial systems and his family life. My only issue with the show was that several actors play two roles on either side of the interval and I wasn't totally clear that they had changed. There's no one actor that I could single out for special praise because frankly everyone is fantastic and it's gratifying to see so many of these particular cast taking Broadway and Hollywood roles.The production is great though. Single stage setting with two turntables in the middle helping to keep things dynamic. There's a wide establishing shot from a production with an audience present that the reactions are taken from. This is cut with a series of closer shots from an onstage camera that must come from a series of audience free runs which provide another level of depth and intimacy that is otherwise impossible. It's honestly the way that all stage performances need to be shot from now on.No recording is ever going to capture what it's like to see a show live with a reacting audience but this is as close as we're likely to get and it's wonderful that this particular version has been memorialised forever.",7 July 2020
Watch it...,"""Hamilton"" is a Biography - Drama musical in which we watch the life story of one of the founding fathers and the first Secretary of the Treasury Alexander Hamilton. We learn more about him his work and his life.I enjoyed this musical very much because of the songs the plot which I found very interesting and of course the direction which was made by Thomas Kail. This Broadway musical is simply one of the best musicals I have ever seen and I am sure that everybody has to watch it.The interpretations of the cast were simply outstanding especially Lin-Manuel Miranda's who played as Alexander Hamilton and he was simply amazing. Some other interpretations that have to be mentioned were Daveed Diggs' who played as Marquis de Lafayette / Thomas Jefferson Leslie Odom Junior's who played as Aaron Burr Chris Jackson who played as George Washington Phillipa Soo's who played as Eliza Hamilton Renée Elise Goldsberry's who played as Angelica Schuyler and Jonathan Groff's who played as King George.Finally I have to say that ""Hamilton"" is an outstanding musical which can be considered as a masterpiece. I highly recommend everyone to watch it because I am sure that it will leave you speechless.",15 July 2020
How much you enjoy this is highly dependent on your age.,"Yesterday a bazillion folks tuned in to Disney+ to see the debut of ""Hamilton""...a recording of the Broadway show back in 2016. Because it's not a traditional movie-style musical it's pretty difficult to compare it to a typical film in the genre. It's also a film whose enjoyment definitely depends on your age. I am in my mid-50s....hardly the age to like hip-hop style music in a musical. But despite this I did respect what the show was trying to accomplish--to bring America history to the masses AND to make it more accessible to minorities as most of the parts were played by Black and Hispanic actors and actresses. So while having the likes of George Washington and Aaron Burr played by black actors isn't historically accurate it does help make history more inclusive....as did the very modern music. And as an ex-history teacher I am thrilled about these things even if I wasn't all that fond of the singing. Well worth seeing....and a nice chance to publicize a few nearly forgotten great Americans.",4 July 2020
A Great Representation,Having seen the play and loving it I was set for a disappointment. No chance. With the one limitation of being confined to a screen the portraya was extremely well done. With a minimum of close-ups the filming of the staging worked well. The sound was very good few words lost. Since this was the original cast we got to see the thing at its best. I will leave it to others to get into the plot details. I was intrigued from beginning to end.,4 July 2020
This is how musicals should be done for screen,Although many musical adaptations have flopped this may have proved that best way to do it is simply film the play. What you get is one of the best musicals available to watch whenever you like at an affordable price. Great work by everyone involved especially Lin Manuel Miranda.,3 July 2020
A magnificent production the hypes justified,"I thought after all I've heard and read about this musical phenomenon that July 4th would be an appropriate evening to judge for myself and I'm so pleased to say all the hype about Hamilton is true it is truly a fabulous stage show.I could have seen Hamilton on our last trip to New York but two things put me off it's very expensive ticket cost and the gamble that I may not like it . Also I thought it would be an all wrap music show which is not my favourite musical genre but pleased to report the wrap lyrics are very clever and there are many other musical styles in this 2 hour 40 biographical musical.Since then I've become a huge fan and admirer of Hamilton creator Lin-Manuel Miranda the new wunderkind of Broadway and Cinema .Miranda has said that Hamilton reminded him of rapper Tupac Shakur which is how he came up with the idea for a diverse hip hop musical about Hamilton's life. Miranda worked on ""Hamilton""- a project that people including his mentor Stephen Sondheim told him would never work.Lin -Manuel Miranda based Hamilton the musical on an unlikely source: a dense 818-page biography of Alexander Hamilton by the historian Ron Chernow many of his lyrics to the show are actually based directly on speeches from the book.His first musical ""In the Heights "" had an Australian Premier and I saw it at the Sydney Opera House in 2019 and loved it as it reminded me of West Side Story. It also has a wrap hip hop score butlike Hamilton features other forms of theatre music like reggae traditional ballads and great orchestrations . Lin -Manuel has recently filmed ""In the Heights "" as a full feature movie to be released in 2021 and word on the street is it's a winner.This version of Hamilton is a filmed version of the original multi eleven Tony Award winning musical directed by Thomas Kail the staging looks simple but it's a very complex and effective series of moveable multi tiered timber scaffolds that frame the stage for the large cast allowing plenty of space for the action and choreography to take place.Whenever I see credits mentioning the same person has composed  written and is starring as well as an executive producer in their own show which is very rare I think they're either a genius or just a complete egomaniac. In the case of Hamilton Lin- Manuel Miranda is a genius in every category and his masterwork Hamilton truly deserved the 11Tony Awards it won in 2016 just one short of the record breaking 12 Tonys for Mel Brooke's musical The Producers.Hamilton was filmed across three days in 2016 a few weeks before the original cast finished their contracts.The musical's original director Thomas Kail assembled a crack team of filmmakers put them in front of the stage and lovingly captured the story the way it was intended to be: as a piece of theatre.Nine cameras recorded two full performances before live audiences. Between shows the makers refilmed the production to allow for angles that would be impossible for audiences to see within the theatre including close-ups of intimate and dramatic moments and sweeping overhead shots that capture the entire stage.Hamilton the musical is set in the not so United States of America of 1776 to 1800 and there are definite comparisons to the Political situation in that country today.The musical has been receiving rave critical reviews and sold out tickets to all productions in and outside the United States it broke box office records in London and Broadway is set to do the same in Sydney next year.""Hamilton"" is the story of America then told by America now. It features a score that blends hip-hop jazz R&B and Broadway ""Hamilton"" has taken the story of American founding father Alexander Hamilton and created a revolutionary moment in theatre-a musical that has had a profound impact on culture politics and education.It's no wonder John Bolton titled his recent book on President Donald Trump ""The Room Where it Happened "" the great song from Act 2 of "" Hamilton "" is titled The Room Where it Happens and takes place when Alexander Hamilton Americas first Secretary to the Treasury is ushered to a Secret Meeting where President Thomas Jefferson and his friend and future President James Maddison agree on an unprecedented compromise to move the Capital city of the new nation to their Southern electorate without consulting the American People or Aaron Burr who was the 3rd Vice President of the U. S. A.The opening number ""Alexander Hamilton ""sets the show off beautifully sung by Lin-Manuel Miranda and the cast then leads to another great action song ""My Shot."" and a good example of the clever lyrics ""I am not throwing away my shot I am not throwing away my shot Hey yo I'm just like my country I'm young scrappy and hungry And I'm not throwing away my shot The whole cast in this original Broadway Production are superb of course Lin -Manuel is wonderful as Alexander Hamilton but this is an ensemble piece .The two Schuyler sisters Angelica Renee Louise Goldsberry and Eliza Phillipa Soo who becomes Eliza Hamilton Alexander's wife sing beautifully and look beautiful in their roles and costumes as does the whole cast by costume designer Paul Tazewell .Some of the most sublime and more emotional moments of Hamilton feature these two talented women especially their first song in Act 1 titled The Schuyler Sisters.The other major male roles Leslie Odam Jnr as Aaron Burr and Daveed Diggs as Marquis de Lafayette add to the drama and comedy of Hamilton and it's hard to imagine a better cast. Other great supporting roles that add so much to Hamilton are Chris Jackson as George Washington and a star turn by Jonathan Groff as King George 111 who has a great song and dance number "" You'll Be Back ""referring to America's separation from England.I've often read that the American musical theatre has over the last one hundred years had 3 pivotal evolutions that have forever influenced the genre forever Jerome Kern's 1927 Showboat which for the first time progressed a dramatic story with a musical score that changed the art of musicals from comedy reviews or light weight romantic librettos .Then the next great change came in 1943 with Rodgers and Hammerstein's groundbreaking musical ""Oklahoma "" which was the first musical that raised the curtain on the solo character Curly singing ""Oh What a Beautiful Morning "" and developing from the earlier Show Boat epitomising the development of the ""book musical"" a musical play where the songs and dances are fully integrated into a well-made story with serious dramatic goals that are able to evoke genuine emotions.Then in 1957 ""West Side Story"" with the music of Leonard Bernstein and the spectacular Broadway debut Of Stephen Sondheim as lyricist bought gang warfare and a revolutionary contemporary song and instrumentally inventive orchestrations that have become classical milestones of many orchestra and Opera Houses the world . We will see a new film version next year directed by Stephen Spielberg.Hamilton I predict will join these 3 famous musicals in history as a revolutionary and innovative game changer that will help keep the Broadway musical alive and thriving.Is it worth $8.99 a month or $89.99 a year a Disney channel subscription? You'll have to judge that but it's the best seat in the house for a fraction of the cost of a ticket for Hamilton the musical. . I've noticed some great High School professional productions of various musicals and other movies and animated features on Disney so it's a yes for me and I'm not on commission .I've added to my Christmas wish list a ticket to the Australian production of this great musical in Sydney next year at the Lyric Theatre.Composers that have the talent to star in their own musicals are less than a dozen and Lin - Manuel has written and starred in two Washington Heights and Hamilton.Disney Plus Channel paid $75 million for the screening rights for Hamilton and the franchise rights which will create huge dividends for Disney now and into the future.Lin -Manuel reportedly made $ 6.4 million off Hamilton in 2017 alone before this Disney deal. He is a modest multi millionaires owning two luxury pre-war apartments in Upper Manhattan but otherwise lives a relatively modest lifestyle and still rides the subway. The latest estimate of his net wealth after the Disney deal is $80 million .Broadway made Lin-Manuel Miranda a star but philanthropy-from disaster relief in Puerto Rico to arts education at home in New York-is truly the family business.This filmed production of a stage musical is definitely the best I've ever seen and I really can't wait to see what our Australian production is like next year.",4 July 2020
Alexander Hamil-WIN!,"This was an exciting thing for me. I like most people had heard of Hamilton. It was/is a HUGE phenomenon on Broadway and launched the careers of some incredible people. Miranda is always the fun quirky goofy musical wizard that pops up in shows now and then. Leslie Odom Jr. has always had this impishly wicked energy to him. Oh and lets not forget Daveed Diggs the up and comer who after Blindspotting and a couple other things I would watch in just about anything. Unfortunately I live light years away from any decent stage so the odds of me seeing this in real life seemed like something that may just never happen. Enter the magical world of Disney and I am given the opportunity to finally experience the phenomenon myself albeit not in the original form. Of course with all the build up and all the hype I was worried it couldn't possibly measure up.Now to be perfectly honest I knew next to nothing about this before watching it. I knew that Miranda created it I knew Diggs was in it and I had some vague notion that it was about Alexander Hamilton the founding father and that it was a musical. I know that might seem like a lot and yet when this kicked off I felt completely blindsided by what I got. The music was catchy in a way I hadn't anticipated to the point that I'm listening to the soundtrack right now as I write this out. The performances were full of life and energy and charisma every character so wonderfully brought to life with Miranda and the performer's visions. Though I have to say that Jonathan Groff as King George was an absolute scene stealer every second he was on stage.There are two magic tricks I think Hamilton not only pulls off but pulls off effortlessly. First the cast is remarkably diverse. This is never made into a ""thing"" or used as some tool to drive home some clumsy point in the way a lot of movies do instead they're just people people who do an exceptional job and I love that. I never once felt like a single person was miscast or not befitting their role and honestly the fact that they never draw overt attention to it allows each actor to simply play their part exceptionally. Secondly this draws attention to an imperfect man of great significance in American history that... Yeah I'm sure I learned about him in school but honestly didn't know all that much about him. The fact that they essentially make something that's one part highly entertaining musical and another part educational and historical piece is wonderful.Negatives? I only really have one and it's sort've minor. There are a LOT of characters portrayed here and a lot of the actors play more than one role and it can be difficult at times to keep things straight. This is a fleeting issue a few minutes after an actor steps into a new character and it's clear who they are but there's that initial moment of 'Huh?' that can be briefly distracting. I get the feeling this is just a part of stage shows and I'm just the uncivilized dullard that doesn't know better but it is what it is.Now as of me writing this Hamilton is under fire and on the ever-growing cancel list. I don't agree with that. No it doesn't focus on all of his faults but Hamilton definitely doesn't portray Alexander as a saint by any means not in my eyes. I think this absolutely worth watching and forming your own opinion on. Do the actions of the real man that died in 1804 mean that a 2020 musical can't be enjoyed? Can we judge the past with modern sensibilities? These are the deep philosophical issues that this can bring out and I think these are discussions worth having. Personally I separate the art from the inspiration and found this to be wildly entertaining. If you don't believe you are able or willing to do that then your experience may vary wildly and that is perfectly alright by me.",8 July 2020
Love It! Don't Spoil It!,I really do enjoy the Hamilton soundtrack and was so excited to actually view the performance! However in a sense I do think I listened to the soundtrack too much to the point where I 'know' what happens too well. For watching the musical I recommend not over-saturating oneself with other Hamilton media.All in all it is an excellent musical with brilliant writing excellent performances and a memorable multi-layered story.,7 July 2020
Classic Diverse Cast Musical Hip Hopping on Stage,"This 2016 movie of the stage show is excellent for a lot of reasons. The cast has a lot to do with that. Every cast member makes their role real and memorable. They do it smoothly. They earn the massive applause they receive for each number. It's easy to see why.This filming of a Broadway Stage show has been done in movie history but only a few times as effectively. If you go back to silent films ironically since Disney is producing this the 1925 silent of Peter Pan (before Disney animated it) was really a film of the broad way stage show of Peter Pan. If you have never seen it and can tolerate a silent film you'd be surprised how effective that silent is filming the stage show.The cast pulls out all the stops here and the orchestra is heard but not seen doing excellent score music from the pit. Manuel's story from the real history is well done and the songs and dancing fits perfectly. As for the politics yes this show has ""Quid Pro Quo"" in it in 2016 way before it became a famous quote on the news before the Corona Virus. There's another issue mentioned here when on character states that America can't be expected to help every country in conflict in the world. We are really proving that now so in 2016 while this was addressing Obama's foreign policy regime change now it is current because our US media is actively trying to change regimes in the world. The internet has made US media drunk with power and it's not always for the good.I will say one thing is incomplete here. They mention some of the amazing stuff Hamilton's wife did after he died but her story needs to be done someplace. She lived 50 years after her husband and did things many women should be proud of.Now as far as Slavery not getting a lot of attention no story of history can be perfect. In fact the longest serving slaves in US History are Women. Women could not vote until the 20th Century and it was the 1960's before they were no longer expected to stay home not work and be at the mercy of their husbands. Women are smarter though because instead of asking for pity and reparations they have worked inside the system to improve it and we might be on the verge of a Black Woman Vice-President. (Possibly President as well) It's way over due.History has already been written and no amount of revision or destruction can change history. The fact is we need to look back at history and realize that ""The Future Matters."" If we fail to do this we owe women more than we owe anyone else because of the past. I hope someone does a sequel to this and tells the whole story of Mrs. Hamilton. We owe her that.",4 July 2020
And that's how musicals should be made!,If you're not a fan of musicals and can't bear listening to songs for more than 150 minutes without any dialogues then this film isn't for you. Everything is expressed through songs and you won't listen them talking without being in rhythm. It has 50+ songs (yes you read that right) in its 2 hour 40 mins runtime. Like other musicals it does not have songs of a definite genre but it comprises jazz rap hip-hop acapella soft songs and many more. Since musicals have a limited audience it won't gain much popularity. It's a pity that films like Extraction and 365 Days get so much hype whereas a great work like this goes unnoticed.A lot of films like The Sound of Music Amadeus My Fair Lady have been adapted from award winning plays. But this one did it in another way they filmed the entire play and released it as a film. As a result you get to be in the room where it happened and experience the magic of watching a live play sitting at home. Lin-Manuel Miranda stars in and as Hamilton along with being the writer of this musical. He does a magnificent job along with the whole cast delivering impactful performances.To me this is the best of 2020 so far and arguably the best musical of this century. I'd even go as far as saying this is one of the best musicals ever made.,22 July 2020
A piece of ART. A true masterpiece.,Man I hated rap music but I fell in love with this Plays Soundtrack'My Name Is Alexander Hamilton' & 'King George' were my favourites but countless others were pretty close.This is a great example of how to beautifully adapt something for current culture. Their debate being a rap-diss-track battle was so smart. I can't go into length of the greatness of the poetry-rhyming of the lyrics.Many people will learn more about history with this than their school. It has entertainment drama flawed characters and numerous artistic merit with themes layered all over it.Making White characters diversify to be self aware about slavery & women rights was a great decision.,13 July 2020
A musical masterpiece,One of the greatest historical musicals ever made the story the outfits the set the score the casting - everything absolutely perfect! Songs are incredible. Lin Manuel Miranda is remarkable in this a living legend. You won't forget a musical like this.,5 July 2020
Satisfying!,I love this movie. I saw this recently and I liked everything about it. It really was a good idea to film the musical into a movie. The songs are great. The choreography is amazing. The acting is spectacular. I'm so glad that this splendid classic musical was brought to our Televisions by Disney! Alexander Hamilton himself would be satisfied at last.,10 July 2020
Brilliant Broadway Show.,Review: 'Hamilton' is a Broadway musical filmed for TV with music and lyrics by Lin-Manuel Miranda. It tells the story of American Founding Father Alexander Hamilton. The show's music draws heavily from hip hop as well as R&B pop soul and traditional-style show tunes. I've heard about the Broadway musical for years now but being located in a small town there was no way I would be able to see the show. When I heard it was coming to Disney+ I was both excited and nervous due to the fact I wasn't sure if it would be a victim of overhype. I'm am happy to be able to say this is a true masterpiece of a show that will make you want to revisit it again and again The show casts non-white actors as the Founding Fathers and other historical figures and it is truly brilliant. It showcases the actor's talents and makes a stand against racial stereotypes and Xenophobia. It is both amazing and heartbreaking watching these actors on the big stage. They are brilliant in the way the move and remember their lines during this three-hour long event. Stage shows and their actors are an underappreciated form of art and storytelling. Everybody in this show did a perfect job but there was one actor who seemed to be having a blast in his role and played two completely different character perfectly Daveed Diggs. Aside from having an incredible story of the 'lost' Founding Father Alexander Hamilton the show has a brilliant soundtrack that has seamless transitions between scenes. It keeps your eyes glued to the screen and you don't want the show the end. With having super limited space and production design they were able to showcase different parts of the world and the United States just by having different dress codes and props and it is done with ease. Overall I am urging everybody to watch this amazing piece of art. If you are a fan of musicals you will love this and if you aren't the biggest fan of musicals I truly believe that the music in this show alone will keep you engage and intrigued to what the story is telling. 5/5,7 July 2020
Hamilton Lives Up To The Hype!,A Broadway hit which became a pop culture icon and modern legend can finally be enjoyed from home! It does not disappoint for a second. The set pieces choreography lighting editing camerawork are just flawless and combined with the unforgettable songs and performances of the original cast they form an incredible viewing experience transporting you into the heart of Broadway. A must see for all musical theater and hip hop fans.,6 July 2020
