title,content,date
The battle for Middle Earth is about to begin...,"Peter Jackson himself has admitted The Two Towers was the hardest part of the trilogy to achieve at least in terms of narrative structure since unlike The Fellowship of the Ring it has no proper beginning and no emotionally packed climax (Boromir's death in Fellowship was one of that film's most moving moments). It picks up exactly from where its predecessor ended: the Fellowship is split in three separate groups all with their own problems to take care of:Frodo (Elijah Wood) and Sam (Sean Astin) continue their journey to Mordor in order to destroy the One Ring and find an unexpected guide in that item's previous owner vicious creature Gollum (Andy Serkis); Aragorn (Viggo Mortensen) Legolas (Orlando Bloom) and Gimli (John Rhys-Davies) reunite with the reborn Gandalf (Ian Mckellen) to save the dying kingdom of Rohan from Saruman's (Christopher Lee) evil clutch; Merry (Dominic Monaghan) and Pippin (Billy Boyd) have a close encounter with the Ents ancient creatures which have unfinished business with a certain bad wizard...This second opus is less talking and more fighting: key characters are reduced to cameos (most notably Galadriel) and new people are quickly introduced so that we can be dragged into some huge battles culminating in the 40-minute long combat at Helm's Deep quite simply the movie's highlight. If however you want more insight on the characters and their motivations get the extended cut whose additional sequences are essential to understand pivotal moments of the third film.Helm's Deep aside the movie's most remarkable element is the mad schizophrenic Gollum. He's got ""ambiguity"" and ""unreliability"" written all over him as we see him struggle with his two personas one the good fella he once was the other a filthy treacherous freak who wants nothing more than his ""preccciousssss"" back (the conversation between the two personalities is one of the most beautiful scenes ever made). He makes us suspicious about his most insignificant gesture and has us thinking the worst may happen in The Return of the King.Not as good as the previous part (at least the theatrical version which I rate 9/10) but still a really good fantasy movie and one of the best pictures of 2002.",12 December 2005
A standing ovation for all concerned.,"It seems ridiculous to want to add my own comments to a slew of others that are already in IMDB's records but I feel like I cannot sleep nor cease the throbbing in my chest until I release some of what I have so recently seen.Peter Jackson's The Lord of the Rings is one of the bravest projects ever attempted by a filmmaker. Mr Jackson deserves every ovation he will receive every award every bit of the praise and adoration that will be spoken and written.This second installment of the story is a masterpiece in every sense forget your prejudices about the books they are another way of looking at this beautiful story (I know this is slightly against the rules but a I cannot resist saying that a previous writers comment - a comment that compared the Lord of the Rings Films and Books to the difference between Romeo and Juliet in screenplay and ballet formats - was entirely accurate).Gollum was an excellent amalgam so easily could he have been an annoying Jar-Jar-Binks-Alike. Instead the way that Jackson and Serkis (and doubtless many many others) chose to portray the CGI incarnation of ""Smeagol"" was incredibly emotive and powerful. Gollum is profoundly disturbing amusing almost lovable... Not even John Ronald Reuel himself could induce that range of emotions for Smeagol in me...A truly skin-crawling performance by a superb Brad Douris as the evil Grima Wormtongue was just beyond words. Douris _Became_ Wormtongue in a skillful fulfillment of what was already inspired casting.Probably the most definitive casting of this film though was Manchester born Bernard Hill as Theoden King of Rohan. The casting for ""The Two Towers"" makes one shake ones head and wonder in retrospect whether anyone else could have filled these roles. Mr Hill's performance was truly first rate a performance which contributed greatly to ""The Battle of Helms Deep"" scenes which were a spinning tornado of emotions for the viewer.Viggo Mortensen goes from strength to strength. His performance is visceral and yet sensitive. The overriding emotion that Tolkiens vision of Aragorn induced (at least for me) was awe at his heroics. Mortensen's portrayal in Jackson's frame brings new aspects to the Aragorn character. Mortensen's Aragorn is emotionally dextrous to go with his physical dexterity he is sensitive seemingly empathic warmer and more fundamentally human and yet super-human in presence and charisma. ""Definitive"" is not strong enough of a word.If you still view Jackson's epic with scepticism I implore you to put down your preconceptions and your prejudices but most of all put down the books... This is beautiful way to see middle earth don't pass it up - The books are the ultimate fantasy epic - the pictures you draw in your head are better than anything you can imagine but The Lord of the Rings ""The Two Towers"" is one wonderful interpretation of that epic story.Go Laugh Cry and Sit in Awe of this cinematic treat.",19 December 2002
My precious...,Seriously I never thought a movie could get better than the Fellowship of the Ring but it did. This movie should be #1 on the IMDb top 250. This movie as long as it was captivated me from start to finish and those who are not entertained by this movie can not be entertained period. Yes I have read the book. Any chapters cut out at the end of books III and IV will probably themselves in the next installment. If you haven't noticed the beginning of the Two Towers was actually closed the Fellowship of the Ring on the big screen.Gollum was a CG masterpiece. He added some light to this incredibly dark movie. At the same time there are areas where you feel sorry for the poor guy or just want to kill him. Smeagol was probably the most diverse character I've ever seen.Elijah Wood put on a better performance than he did in the first movie as did Sean Astin. Ian McKellen who captivated us in the last movie captivated us even more in this one. Viggo Mortensen John Rhys-Davies and Orlando Bloom made a great trio. They laughed together cried together prospered together and suffered together. This trio gave life to Aragorn Gimli and Legolas. Eowyn expressed her emotions clearly through Miranda Otto. The music need not be discussed. Its greatness speaks for itself.Favorite Scene: The Battle of Helms Deep. Possibly the greatest scene in the book 50% of the trailer and action packed climax to this beautiful movie. The movie like its predecessor fails to bring us closure but that's ok. Closure will come next year. I look forward to the Return of the King.The Two Towers is now my favorite movie of all time.The scale is broken. 10 is not a capacity sufficient enough to hold this movie... my movie... my... precious...,18 December 2002
Magnificent epic,The Fellowship of the Ring was a monumentally entertaining film the Return of the King was an amazing wrap-up to the epic of our times but the most dramatic moment for me came at the end of the Two Towers. After 3 hours of sweeping vistas excellent Shakespearean acting and otherworldly sights and sounds we are treated to a scene that still sends chills down my back and rouses me like nothing since the final scene in Rocky. A lone rider (we all know who) set against the top of a hill massing legions of horsemen behind him. He appears just as the heroes are losing all hope. Once he begins his descent down the hill with his army behind him the camera begins a slow pan over the top and down with them showing the size and scale of their forces. The evil army below looks up with surprise a bright light fills the screen the camera focuses on the lead rider (again we all know who) who lets out a wrenching battle cry the music swells to unbelievable heights and I am swept away like I've never been before.This is cinema at its very best.,5 March 2006
A True Fantasy Movie,From the beginning to the very end the Lord of the Rings trilogy is interesting and enjoyable. The books and the movies alike grasp one's attention as if they were real. You the reader or viewer can sense the pain of the characters their emotions. The trilogy is truly powerful on screen. The second movie however I believe has something the first and third are missing; it feels like a bridge connecting two great islands. There is something unique about it that cannot easily be described. Metaphorically the first movie is say a soldier. The third movie is the path home from war. And the second movie is the act of coming home because it contains the obstacles that must be passed through before achieving the goal. Although not 100% loyal to the written trilogy the movies are done in such a way that the mainstream audience and LOTR fans from before the movies came out can say they were enjoyable and well made.,30 December 2004
My Visit To The Cinema,Don`t you just hate cinemas ? No matter where you sit you always end up surrounded by people who spend their time chatting amongst themselves as to the events on screen 30 seconds before they happen . If we`re after a running commentary we`ll buy the DVD thank you very much . Add to this unattended mad mental kids running around wild . In fact many years ago our local newspaper saw a no holds barred letter of complaint about a screening of 3 MEN AND A LITTLE LADY which referred to foul mouthed juvenile delinquents in the audience . And on top of all this I`m a chainsmoker and cinema chains don`t allow patrons to poison themselves or others with nicotine so as a rule I don`t visit cinemas . But it`s a rule I broke in order to see THE TWO TOWERS because I was literally dying to see it . So I booked my ticket well in advance for the premier screening in Rothesay on the 26th of January  popped into the cinema that night and demanded to be entertained****** SPOILERS ******I was entertained and more  but I later had some reservations . On a technical level TTT not only does not disappoint but it outdoes FELLOWSHIP in terms of both scope and scale but this doesn`t automatically make it as some people have claimed a better film . The battles of Helms Deep and Isengard are truly breath taking and out do anything Hollywood has done  but ironically by concentrating on spectacle TTT feels more like a Hollywood film than FELLOWSHIP . And all this spectacle causes a problem for Peter Jackson - How does he finish all these impossibly epic set pieces ? The simple answer is he can`t ! As several reviewers have mentioned the fractured storyline comes to the rescue of the director in much the same way as Gandalf rides to the rescue of Helms Deep : Cut to the most breath taking calvary charge in the history of cinema  cut to the Ents attacking Isengard and then cut back to Helms Deep where our heroes have snatched victory from the jaws of defeat  except they did so mainly off screen . It`s as if the director has used the fractured storyline in order to get himself out of a corner . Likewise reviewers on this site have noticed the story telling technique hides several plot holes involving characters appearing and disappearing to and from the story .Of course you don`t notice these flaws at the time due to the awesome onscreen visuals but there is one major criticism you can level at TTT as soon as the credits roll and that`s a lack of an emotional impact . Yes you`ll gasp and cheer and feel your heart race but you won`t burst into tears . Remember the scenes in the first film where the fellowship escape into the mountains after Gandalf has confronted the Balrog or the departure of Boromir ? Remember how your throat tightened and you nearly had a tear run down your face ? Of course you do because these two scenes are amongst the most moving and heart wrenching in cinema history . Unfortunately there is no similar equivalent in TTT . And the film also cries out for a flawed but noble ambigous anti hero like Boromir in a story where everyone is either good or evil and no in between  though this is almost certainly the fault of Tolkien rather than Jackson who does manage to get the best out of his cast in film lacking in character development . Special mention goes to Andy Serkis who alas seems to have missed out on nominations for best supporting actor  Brad Dourif who plays a very slimy villain  and Bernard Hill who made me forget that this is the same actor who played Yosser Hughes in BOYS FROM THE BLACKSTUFF 20 years ago . But I couldn`t help but miss Sean Bean and I suppose casting him as Faramir twin brother of Boromir would have been just too obviousBut despite my criticisms I enjoyed TTT immensely and for three magical hours I forgot all about my nicotine addiction and the world outside . No doubt the audience at the Rothesay cinema felt the same way as me as we watched this film in a hushed silence . We laughed at the right bits  gasped at the technical achievements  but no one cried which means I can only award THE TWO TOWERS 9 out of 10,27 January 2003
Jackson remains a genius and this series remains a masterpiece--Faithful enough to Tolkein and a fantastic movie!,"I've read ---with care and delight--- the books four times in the last 34 years including the recent reversion to Tolkein's ""original"" manuscript edited by his son. I'm a fan. There I said it and I'm glad I tell you!This second installment of the trilogy is probably as good as a movie could get. It captures the Tolkein vibe probably as well as it could be captured in a theatrical release. Watching the flick tonight I realized that much of the vaunted charm of the very readable and very ""literary"" Tolkein books is in part the time it takes to read the long pages--- 1000 to 1400 pages depending on the edition your are holding. And that time--- weeks and weeks of pouring over pages re-reading certain passages pondering and mulling over the fake languages and songs and histories Tolkein concocted--- allows one to create and invent the Tolkein world inside oneself. That's GREAT! I loved each time I read the original. But no one could possibly expect a movie to give you in 2-1/2 hours that kind of luxurious lingering in the fantasy world. Duh!Therefore the movie's focus on action--- and FYI it is dead-on accurate and faithful to the books--- is OK. The Ents' meeting in the forest took 3 or 4 DAYS in the book and Merry and Pippin spent many more days hanging with Treebeard. The movie telescoped that down into a few hours. But hey!!! Think about it--- how could a movie ANY movie capture all of the sylvan reverie (including the Hobbits growing a couple of feet taller with the Entwash etc.) in a trilogy movie series? All of that dreamy book-world stuff would be great to see on the screen--- but it would take dozens and dozens of hours of screen-time. Who could sit in a theater for that many weeks? There aren't that many ""festive"" people on the planet to make such a theatrical release profitable.Maybe if we were wishing we could have wished for a 30 or 40 hour TV mini-series. Then we COULD afford to meander and linger and all of that. Seriously--- I'd have enjoyed it. But then the battles and evil empire and such would have to be portrayed with a vigor equal to Jackson's efforts else the drama and peril (etc.) would be lost. For MY ridiculous wishing then I'm wishing for them to have made two projects--- the 3 theater-release movies AND a 30-hour TV mini-series for all the ""literary"" vibe. But then instead of a $300 million triology we'd have had a $1 BILLION dollar (but memorable!) TV mini-series. Oh well--- if wishing were having...Overall ""LOTR Two Towers"" is an excellent movie! A ""10"" out of ""10""!!!",18 December 2002
Hail The Heroes!,"Every great adventure story worth telling has a solid hero - someone who puts others before themselves and uses their talents to do their best at keeping the forces of evil at bay even if it means the loss of life and limb. At its core this movie has eight such heroes and each one lives up to the call. From Pippin and Merry the lost hobbits who aid the Ents in battle to Gandalf Aragorn Gimli and Legolas who held back the hordes at Helms Deep to Frodo and Samwise who continue to make their dangerous and arduous trek to Mount Doom. All of these characters are heroes and they're played with love respect and meaning.Though the acting in this film was top notch throughout I found myself amazed by Gollum's (motion captured body and voice by Andy Serkis) overall performance. Though obviously CGI there was so much emotion in this character that I couldn't help believe he was real! Though ""Final Fantasy"" was the only movie that created the most realistic CGI characters that dominated an entire film Gollum is lightyears ahead with the simple fact that this deformed li'l hobbit seemed human. He had the spark of life behind those eyes that the FF ""cast"" lacked.As a film this movie has it all - action drama comedy - but none of it would've worked without characters we cared about villains we despised and heroes we cheered for. With the obvious success of the first two installments the release of the final film next December may prove this to be THE BEST trilogy ever made!",18 December 2002
Tough to put on film but came out very well,"Long before it came out I knew The Two Towers would be the toughest of the three Lord of the Rings books to put on film. Not only is it the middle child but the very structure of the book makes it hard to craft a linear story with all the plot lines in tact and interesting.But I think Peter Jackson and company did a very good job. It's not as strong as Fellowship but is still outstanding.All the elements of the LOTR films are here: the beautiful photography set designs costumes scenery special effects. All amazing all brilliant all Oscar-worthy.The performances are terrific too. Bernard Hill Viggo Mortensen Elijah Wood Miranda Otto all did great jobs. The supporting actors too.It is sad that Ian McKellan's role is relegated to almost cameo status but that's the nature of the book. The biggest shame is Christopher Lee. He has so little screen time in this film I think he only says two or three lines on camera the rest is ""brooding"". Such a waste he is one of the great actors of our time a real joy to watch (and a scene stealer to boot).But the stars of the piece have to be Gollum and Treebeard and the Uruk army. The sequence with the Ents seeing the destruction Saruman wrought upon the trees brought tears to my eyes and their revenge brought cheers to my voice. The battle of Helm's Deep was probably too long but impressive nonetheless (and will probably be the model for ""epic battle sequences"" for years to come). And Gollum. What can be said about Gollum that hasn't already been said. We have entered into a new age of CGI and like all great works of art it has a human soul.A great film. 9 out of 10 the only items keeping it from getting a 10 are the short-shrifting of Christopher Lee and that some parts don't quite flow too well (a problem rooted in JRR Tolkien's novel not the fault of the filmmakers).",5 August 2004
Fantasy greatness with one of the best sieges put on film,Well I'll be darned if this isn't one of the best epic movies I've ever seen in my life. And am ever likely TO see in my life. Following in the footsteps of THE FELLOWSHIP OF THE RING Peter Jackson's second instalment of the trilogy ups the ante tenfold offering one amazing movie packed with heart action romance dazzling effects and brilliant characters. Thankfully free of the time-consuming introduction needed to begin the first part of Tolkien's trilogy Jackson now has time to focus on developing characters perilous quests and of course out-and-out action. I'm an action lover at heart so I was in seventh heaven watching this movie. Everything you could want from the second book is here up on screen and even more amazing than Tolkien could render. Plus Jackson has done his magic and inserted a few memorable scenes of his own so there are plenty of surprises even for those who know whats coming.Where to begin with such a film? The characters I guess. Jackson takes the option of cross-cutting repeatedly between the three different sets of principal characters and his method pays off nicely offering a well-rounded film that never lets up with the drama (I was astonished that three hours had passed by the time this was over – it felt more like just one hour). Merry and Pippin's encounter with the Ents is awe-inspiring stuff. Of course a walking tree is a hard thing to portray but with the aid of some outstanding special effects Jackson does it and does it so superbly. Then we have Frodo and Sam crossing the dead marshes (complete with creepy corpse ghosts – the horror imagery is strong in this movie folks and Jackson doesn't skimp on the splatter either) and meeting up with totally CGI-created Gollum. Gollum is fantastic a breath of life straight from the book; Andy Serkis does wonders with his voice and movements and helps to craft the flawed schizophrenic psychology of the ugly but hugely sympathetic creature.The main action of course comes from the whole Aragorn/Legolas/Gimli storyline mixing in plenty of incident and nasty creatures along the way. The bear-like Whargs are violent and unpleasant; the Oliphants are amusing and breathtaking in equal measure; the Nazgul and their winged demons are fantastic to behold. Visually the film is always spectacular splendid and sweeping; it makes even better use of the varied New Zealand countryside than the last film which is no mean feat. Howard Shore's sweeping score is better than before and highlights the evocative nature of the movie often threatening to overwhelm us with the sheer wonder of it all. This IS Tolkien.Of course the movie finishes off with the battle of Helm's Deep a forty-minute non-stop barrage of carnage and destruction explosions mayhem and might. It's easily one of the best battles ever put on film and the special effects are entirely convincing (as they are throughout). I'll confess that I was close to tears at a couple of points – the white light streaming onto the battlefield the breaking of the dam at Isengard – these flawless moments just choked me up and made me glad to be able to appreciate the true wonder of cinema. The cast is flawless – exemplary performances from the recurring cast members kudos to newcomers Brad Dourif Miranda Otto and Karl Urban and especial mention to Bernard Hill. Nothing more can be said. A modern classic I'm only too privileged to have seen on its opening night.,19 August 2016
The Sequel That Dwarfs Its Predecessor...,"The Lord of the Rings - The Fellowship of the Ring was a fantastic start to Tolkien's epic tale. The only true weakness of The Two Towers -- if you can call it a flaw -- is that the film is the middle-child in that it has no beginning and no end. Though it starts out where the first ended The Two Towers begins with a recap of Gandalf's battle with the Balrog as we continue to see their fight as they plummet thousands (if not miles) of feet through gaping chasms in the Mines of Moria.The acting is just as great as the first and with the addition of new characters the film's atmosphere has gone from ""new and wondrous"" to ""grim and hopeless"". Needless to say Andy Serkis as Gollum is one of the best performances of the new decade. Bernard Hill does a wonderful job as Theoden as well as Miranda Otto as Eowyn. Karl Urban is a nice choice as Eomer nephew of the king. Possibly the best of the new characters is Faramir played by David Wenham. Unlike the passive-type as portrayed in the books this Faramir is more troubled and only corruptible by the Ring because of his desire to be accepted by his close-minded father -- a nice change made by the writers. The character Treebeard is a reflection of the greatness of the CG work on Gollum; both are exquisite.The writing and directing equals The Fellowship of the Ring in that the continuity remains never feeling like we missed any key moments in the plot. The only real flaw which is mainly due to pacing and events leading up to The Return of the King is the vast expansion of Frodo and Sam's journey to Mordor aided by the insidious Gollum. The changes and omissions were once again necessary to provide a decent pace and focus on the ever-rising tension of what all leads up to: the battle at Helm's Deep. Yet with the massive battle near the final 30-40 minutes of the film there's plenty more to keep a viewer attached to the screen.Fully seeing the MASSIVE software at work the special effects incorporated with the miniatures/bigatures still dazzle the eyes in flawless execution as 10000 Uruk-hai soldiers lay siege to a seemingly impenetrable fortress. From the Mumakil (elephants) to the Fell Beasts upon which the Ringwraiths ride we are given the introduction of creatures that play major roles in the following film.Howard Shore's evolution with the leitmotifs he created from the first film have now been shifted towards a more explosive composition. Equaling The Fellowship of the Ring the music for The Two Towers is nothing short of awe-inspiring. From the theme of Rohan to the thundering might of Isengard The Two Towers is full of rousing composition. There's also beautiful moments between Aragorn and Arwen as well as some wonderful choral work for the last march of the Ents.Overall while different from the text in terms of time-line The Two Towers is an extraordinary sequel to a ""trilogy"" destined for greatness. While the film ends before the events in Shelob's tunnel there's no doubt one will be amazed in what is to come. One must see this film.",26 August 2008
