title,content,date
A magnificent piece of work and one of the most heartbreaking tales ever told,Animation is often seen as a childish medium and for good reason as kid's films often are animated. However every now and then an animated film comes along that extends it's boundaries and manages to deliver a very adult story and Grave of the Fireflies is one of those films. Through it's well observed and very real characters Grave of the Fireflies portrays a story of loss heartbreak and the effect of war on civilians in a manner that is more effective and more firmly based in reality than many live action films about the same subject are. We follow Seita and Setsuko a brother and sister that have lost their parents in the war and are now forced to fend for themselves in the war torn country. How the two go about doing that and the boy's development from a child to a (somewhat) responsible adult due to the change in the surroundings makes up the spine of the movie.I'm not a big fan of animation but there are some films that are so great that a person's personal preferences are irrelevant and this is one of those films. The animation is beautiful and certain scenes including the air raids and anything with the fireflies are amazing works of art. The way the music blends with the images on screen is haunting and beautiful and helps add to the tragedy of the story. Because we are able to care for the characters the tragedy is increased ten fold and the story on the whole is a sad one but few movies have ever matched up to this film's ending in terms of pure despair. The conclusion is absolutely gut wrenching to an extent that few movies have ever matched let alone animated pictures. The fact that it's so plain and blatant with no attempt to console the audience takes the tragedy to a whole new level and I don't doubt that many audience members will be holding back tears upon the film's conclusion.This film is a must see.,7 January 2005
The best movie you'll never want to see again,"I had the fortune of being able to see Hotaru no Haka on the big-screen in Seattle a couple of years ago. It was truly the high-point of my film festival excursions. At the end of the movie there was silence absolute and total silence in the theater - and then only an occasional sniffle until the end credits had finished rolling and the house lights came up. It would've seemed almost disrespectful to profane the silence with words.Seeing a movie like this really changes attitudes about war - about who really suffers and that the honor and glory is shallow comfort when you contemplate what has been lost in the struggle.I've made the comment to my friends that if you ever see someone who isn't moved (usually to tears) by this movie you've found someone without a soul. As difficult as it is to watch turn off the phone dim the lights and immerse yourself in the film with ones you love - you will be a better person for it in the end.There are many other reviews of this movie and most of them are probably far more comprehensive than my own - I'll conclude by saying that this movie should required viewing at some point (as should the peace museums at Hiroshima and Nagasaki) for everyone.When you see war and conflict in the news or read about it in the paper think back to this movie - your perspective will probably be broadened and your eyes opened a bit more.I've only watched this movie about 4 times - it usually takes a year or so to ""decompress"" after watching it. To see it too often would lessen the impact and that would be the worst possible thing to do to this movie.",26 August 2001
Heartbreaking,During my searches on Anime on the net one day I came across this title. This was 2 years ago.Then last week I went to an Anime convention and at the DVD stand I saw it. I bought it immediately.When I got home 3 days later I popped it in. I was warned about it being tragic but nothing could have prepared me for the wave of emotion that hit me while watching it. I was depressed for a whole day. Even thinking about it made me cry..This is the power of Grave Of The Fireflies..This is not your typical Dragonball Z/Sailormoon/Pokemon style anime. While I love Sailormoon and some Dragonball Z Grave Of The Fireflies surpasses it by lightyears. I bought it expecting an epic movie like Ghost In The Shell or Akira but even those paled compared to this.We have here a story of a 14 year old boy(Seita) who loses his mother in a firebombing during World War 2. He then has to take care of his 4 year old sister(Setsuko). While at first they're taken in by his aunt the relationship between him and his aunt takes a turn for the worst. He then ends up on the street and the struggle begins... It doesn't take a genious to figure out that things get really depressing yet I won't spoil the ending..All I have left to say is that you have to see this movie.. It's the most powerful movie I've ever seen... It's painful to watch but still you have to see it...,4 March 2001
Soul Breaking,This is a film about the sad reality of war. When war is waged we often think of it as this army against that army. Lost in the mix are the civilians who die horrible deaths--not just from the weapons of war but from disease and starvation. We give great power to the power structure that makes the decision to wage conflict. Often their words sound good and we embrace those words. This film shows what happens to a small seemingly insignificant pair of children trying to get a roof over their heads and have a bit to eat. Their mother has been killed in a fire bombing and their father is in the Japanese navy. It shows the efforts to maintain dignity and the cruelty of those who could help but don't. Japan paid a huge price for trying to expand the Empire. The leadership convinced the populace that they were driven by a higher power that wanted them to crush their enemies at whatever cost. But here we see the price. Fire bombings air raids and of course eventually Hiroshima and Nagasaki. This is the saddest of stories shown in spotless animation. It is a story of hope and hopelessness. Outstanding.,9 February 2021
Heart breaking animation,This animated movie starts with young boy Seita dying on the floor of a train station after Japan surrenders in WWII. His spirit leads the audience to his story with his little sister Setsuko. During an air raid on their home town they lose their mother. Their father is away with the Navy. The siblings go to live with their unsympathetic aunt. Seita clash with her and the siblings go live by themselves in the bomb shelter next to the waters. It doesn't go well as their lives deteriorate to the point where Seita dies alone on the floor.It is the saddest of tragedy. The animation is the perfect foil to the subject matter. The animation style is children's story but the movie is all too realistic. The characters are not cartoons. It is ripped from the pages of history. The children animation style draws the audience in and it hits the viewer in the heart.,9 May 2014
Brutally honest and heartbreaking,Being my first Anime review I thought I'd start off with my one of my favourite pieces of work from who else but Studio Ghibli. Ghibli have rarely produced anime that doesn't fall short of great but Graveyard is something different indeed.Set in the aftermath of World War II Graveyard is focused on the lives of a caring brother and his young sister (Setsuko and Seita) and how they struggle against both the elements of wartime and a depreciating Japanese empire. The most striking thing about Graveyard is probably how real everything seems. The animation is very unconventional to the likes of say Spirited Away or Laputa but in a good way. The horror of war is beautifully realised through the animation whether it be the American destruction being shown or the bleak outlook on peoples lives namely the two main characters. Thankfully it earns every shred of emotion it conveys through these two sympathetic characters that only the coldest of hearts wouldn't warm up to. Avoiding any Hollywood sentimentality it is often a bleak and depressing perspective depicted but all the more brutally powerful in the process. With my eyes welling up through the duration of the film it occured to me just how well the Director understands what raw heartfelt emotion is and how to play the audiences heart strings. Nevertheless nothing is shown in a heavy handed approach no empthasis is put on the Americans nor is there any special attention taken to the war details. If anything the citizens of Japan are shown in the coldest light often giving little help to the plight of others but demonstrating furthermore what desperate situation everyone is in.Takahata instead decides to focus on the plight of it's title characters against the background of war. With the empire of Japan in crisis and food shortages everywhere it is heart breaking to see a brother struggle to meet ends meet for his sister. Due to the approach taken it borders on being horrifying but fortunately the tone is changed with the spirit put into Setsuko's character. Much like 'The Pianist' the issue is not the war but the struggle and will to survive in it. This is clearly displayed in a plot that revolves around the downward spiral Setsuko trying to feed himself and more importantly the younger and more vulnerable sister Seita. The animation though detailed and indeed beautiful in some sequences (namely relating to the title) is not by any means flashy but captures emotions and interactions between the characters perfectly. It's the perfect mixture of such animation realistic and highly likeable characters that makes the whole film one tearful experience. Dealing with such difficult issues it's very hard to imagine this being a film and if it was I don't think it would of been done as well.Part of the brilliance also comes from symbology and the association to many different worlds in such a understanding depiction. The child Seita is nothing short of perfection in child like behaviour happily oblivious to the desperate situation amusing herself with simplicity and the quirks of nature and the outdoors. The older brother Setsuko who must carry the burdon of everything is also perfectly portrayed and to watch there decent is painful to say the least. To struggle is one thing but to have shock shattered dreams and be depended on is something anyone can empthasise with. There may be some people who will shy away from Anime disregarding it as a mere cartoon. To those people and everyone else I recommend Graveyard as the tonic which can be appreciated by anyone with a heart and soul. Among the finest pieces of Anime created and one of the most touching war films ever made.,9 October 2003
Heartrendering moving masterpiece from Isao Takahata and a triumph for animation.,"Truly one of Studio Ghibli's greatest crowning achievements GRAVE OF THE FIREFLIES is a brilliant masterpiece fully deserving of a place in any of the best movies ever made. Not just an astonishingly great (and at the risk of coming off as cliché perfect) work of art this is a moving thought-provoking and ultimately heartbreaking tale about the loss of innocence and the tragedies of war.Based on an autobiography by Akiyuki Nosaka the film set during the bombing of Japan in --of all times-- World War II centers on Seita a loving headstrong Navy soldier's son and his innocent little sister Setsuko. Their fatal struggle for survival begins right at the start when both are bombed out of house and home by American B-29s. Mom is seriously wounded and found wrapped in bandages at a hospital where she dies shortly after. The children move to Nishinomiya to stay with their aunt. Auntie a cold bitter self-serving woman has no patience with Seita or Setsuko especially when they would rather chase after fireflies at moonlight play by the beach or lounge around the house instead of helping out. After butting heads with Auntie long enough the children decide to run away setting up home in an abandoned cave by the lake. Both try by all means to live off of vegetables or whatever food they can afford to trade and/or steal to no avail....The outcome of the story is actually showcased at the opening of the movie where we see a ghostly specter of Seita watching a more malnourished version of himself die a painful lonely death at a train station. Indeed as we see how these events came to pass we find ourselves rooting for Seita and Setsuko to find a way to stay alive but alas it is not to be given Seita's stubborn pride. The overall tone of the movie is of a very tragic nature--even such lighthearted moments as the aforementioned sequences involving Seita and Setsuko playing around the house or gathering fireflies as lights for their cave are all tainted with a touch of sadness for we know that these brief scenes of happiness will not last.Who is to blame for the plight of these children? The movie never addresses this question to the audience nor does it really care to. It would be easy for director Isao Takahata to make this an anti-American movie but he does better than that. Instead he aptly conveys that war can spell serious--and deadly--consequences for victims. He also eschews casting any character as a hero or villain and instead makes this a very human story with no clear-cut ""good"" or ""bad"" characters. The aunt for example is not evil; she is merely an angry desperate woman who is only struggling to survive just as much as Seita and Setsuko are. Atrocious as her treatment of the children is we somehow never see her as a true baddie but a very flawed multi-faceted human being.Normally one would think of this kind of story as suitable for live-action but GRAVE OF THE FIREFLIES proves that it can be told through the art of animation as well. This is no mindless showcase of gorgeous visuals--although the artistic merits of the movie are as with Ghibli productions sumptuous and at times breathtaking--but a display of real characters struggling with very tangible emotions. And the most amazing accomplishment about this movie is how much we grow to care for Seita and Setsuko--their inseparable bond of love and companionship is the heart and soul behind the movie.There are long stretches of silence on the soundtrack with music used very sparingly yet the movie is all the more powerful for it. The most effective moment is where we hear a scratchy rendition of ""Home Sweet Home"" over a montage of Setsuko playing by the shelter. It's a simplistic sweet yet very saddening moment that not only works in the context of the movie but on its own as well.I don't normally say this in my reviews but I would definitely recommend watching this movie in its native language of Japanese for a truly powerful and memorable experience. That's not to imply however that the English dub produced by New York-based Central Park Media is inferior; on the contrary. It is in fact surprisingly good with an effective lead in J. Robert Spencer and noteworthy cameo appearances by Anime voice-over actors Veronica Taylor Crispin Freeman and Dan Green. Rhoda Chrosite's Setsuko is the one voice that doesn't fare so well; she sounds more like an adult pretending to be a young girl and comes across as strained during most scenes (save for when she is sick from diarrhea). Still for those who can't read subtitles the dub is more than adequate (although not as high-profile as others that I've heard).Even in a genre as multi-faceted as Japanese Anime there are few films that literally everyone really MUST see. GRAVE OF THE FIREFLIES is one such movie.",18 August 2005
One for the unknown victims.,Just marvellous! This hearty masterpiece of Japanese animation is incredibly moving sincere haunting and captivating in detailing the special bond between brother and sister caught up in the horrifying and unforgiving face of war. It guides us on one really tragic but rewarding trip where it truly has an impact. Never does it get overwrought or push itself onto the viewer but still it manages to leave a lump in your throat and have you emotionally drained when the credits begin to roll. This one is not afraid to stay gloomy and because you know the outcome at the beginning this makes the significance of the story's journey more potentate in its increasing pain and devastation. By that alone the wonderfully textured plot doesn't take the easy way out and the reality of the situation is never lost because it's animated.Staying simple and focused kept it rather flawless in its in-depth story telling of emotional pride and lasting effects. Slow it might be but there's too much subtle richness within its characters premise and visuals to really bother about the loose pacing and lack of action. Isao Takahata adapts the novel of Akiyuki Nosaka and gets us deeply involved with the civilians and the mere war stays in the background. A contrast between two different worlds one being the war itself and secondly the one the two children find themselves in to forget it. Namely those scenes where they're experiencing the beauty and freeness of nature (at if they might never get that chance again) and those sequences with the fireflies admirably paint the feelings of what's to come. The budding relationship between Seita and Setsuko is tremendously done innocent and full of colour. Even capturing the Japanese citizens and families in this cold plight is believability achieved as it throws questions issues and metaphorical messages. These people (including our two central characters) are doing it hard but their wills won't collapse after what they've been through but things do take their toll when everything you ever care for can suddenly vanish and the heartache turns to utter numbness. Because what kept you living is no longer there to hold you.Breathing heavily on the mood is the soft lovely musical score that certainly weeps with its melodic tone. The vivid animation is gorgeously crisp and enchanting and the background scenery is profoundly vivid and convincing. Many beautiful striking illustrations are framed with a sincere touch where darkness treads neatly together with the lighter moments. What a delightfully effective and soulful meditation piece of sublime art by director/writer Isao Takahata. This one has plenty to say on the topic at hand and it gets even more relevant everyday.Magnificently heart-wrenching and sensitive war-time story on the people who find themselves dealing with the unbearable consequences of war.,8 August 2007
I can hardly see through the tears. Great drama anime.,"This is a war time story and while it has a slow pace it couldn't have been told any other way. It's like a knife being slowly inserted and twisted in the wound.Everything begins with a ""La Vitta e Bella"" atmosphere: mother dead father at war brother and little sister going to a distant relative brother sheltering the sister from the realities of war as much as possible. But the end of the film (which again doesn't come abruptly but gradually) is nothing like happy.This has no action scenes no fight or physical violence scenes no sci-fi and no fiction. It's an anime harsh reality that makes you cry your eyes off at the end of the movie. The movie is great it's a must see for anime lovers or anybody else.I recommend to see again the start of the film after you have seen the whole movie.",11 June 2005
Haunting,I was warned this movie would be emotional but I had no idea just how understated that was. By the end my friend and I were huddled together pouring out tears I've never shed for any movie before. It was a mix of horror empathy sadness and so many more emotions I can't even begin to list.Visions of this film have haunted me since first watching it and I would find it hard to watch again simply from it being so heart-wrenching. Only one movie has ever hit me hard enough to keep me from subjecting myself to it's strong emotions again (The thief the cook his wife and her lover).I strongly urge all to watch this as it rises well about any films I've seen anime or not.,28 January 2001
More moving than you could ever expect,This film is utterly emotionally draining whilst being rewarding at the same time.The animation is both realistic and stylized but that's not the point the main focus of this film is the character development of the brother and sister protagonists. Their relationship is nothing short of beautiful and touching.And without spoiling anything I have to say that this film touched me in a way no other film has ever touched me in my adult life. One or two films have upset me and reduced me to watery eyes but Grave of the Fireflies had me in fits of sobbing despair. I was a mess! I'm talking total emotional breakdown. Couldn't talk without sobbing! One of the best films I have EVER seen animated or not.,3 February 2005
once upon a time in Japan,"Hiroshima may have been the most famous bombing of Japan but the air raids were often just as destructive. One such firebombing is the setting of Isao Takahata's ""Hotaru no Haka"" (""Grave of the Fireflies"" in English). It looks at both the struggle for survival and loss of innocence that accompany war. I've never seen any other anime but is one movie that should truly be required viewing for everyone. Not only in looking at how the brother and sister try to maintain their hope amid hardship but two lines in particular stood out. One is where someone mentions that the war is eating up Japan's resources making it harder and harder to feed the people. Another is when the brother learns that Japan has surrendered. Long taught that the Japanese Empire was invincible he now has to realize the unpleasant truth. These are important reminders for everyone. The fact remains that the common people will suffer the most in any war and the movie makes that very clear.Like I said a movie that everyone should see.",10 January 2013
"""Hard to recover from impossible to forget""","This is one of those reviews where I will say at the outset that if you haven't yet seen the film you should go see it. As soon as (or even before if you're the impatient type) you read this review I urge you to run out and buy or rent it.Because my words simply cannot convey what Isao Takahata's animated masterpiece Hotaru no haka conveys.Known in the English-speaking world as Grave of the Fireflies or in some countries Tombstone for Fireflies Hotaru no haka is the single most powerful anti-war film I have ever seen. As a work of art it ranks among Picasso's Guernica and Elgar's cello concerto. It succeeds where many American filmslike Fahrenheit 9/11 Apocalypse Now and even Schindler's Listsimply don't. Hotaru no haka is a grim depiction of innocence lost not just of its two young protagonists but of the entire Japanese nation.The story centers around two children: Seita who is about thirteen; and his younger sister Setsuko who is four. Their mother dies of wounds when their town is attacked during the firebombing of Japan in World War II and they go to live with an aunt. While kind at first she grows to resent the two siblings she must now feed and shelterwhy can't Seita ""work for the war effort"" as his cousin and uncle are doing? Seita and Setsuko eventually set out on their own to live in an abandoned shelter. But food is hard to come by and they gradually succumb to malnutrition.Yes they die. That is obvious from the film's exposition which shows Seita sitting ragged and obviously malnourished in a train station a mysterious tin on his person. A janitor throws the tin into the night where fireflies encircle it and the spirit of Setsuko emerges. She joins her brother's ghost they board a train to the next world and the story is told in flashback. ""September 21 1945... that was the night I died"" is the opening line.The interesting thing about this film is that although it is Japanese it neither victimizes the Japanese nor demonizes the Americans. In fact its deepest disdain is reserved perhaps for the Japanese people themselves who turn a cold shoulder to the suffering of their children and fellow citizens. Takahata shows us that the true casualty of war is not life but innocence.The animation while in the stylized animé tradition is rooted in realism and rich detail; and while it strikingly depicts the tragic demise of the characters it also has many moments of beauty. There is much to be admired visually in this filmhardly surprising since it comes from Japan's legendary Studio Ghibli which has produced the most breathtaking traditional animation that I have ever had the privilege to see.All these elementsstory symbolism animationcombine to make one big emotional punch in the gut that is hard to recover from and impossible to forget. It's an animated film sure; but it is one of the most bitingly real films you'll ever see and the simple fact that it is not live-action doesn't diminish its power. If you have a night to ruin watch Hotaru no haka. It's a film that you don't want to see but one that you will never regret having seen.My inevitable ""dub vs. sub"" commentary: The DVD contains two versions of the film: one is a dubbed English version and the other is the original Japanese with English subtitles. I urge you to do yourself a favor and watch the Japanese version. I see no point in watching the dub since you won't be showing Hotaru no haka to younger children anyways....right?",25 September 2005
Heartbreakingly Beautiful,I'd heard that this film was very sad before I saw it and knew how it ended but that didn't prepare me for just how harrowing this film was.Instead of focusing on the military this war film focuses on two children Seita a boy in his early teens and Setsuko his four year old sister. The action is not fast paced as we follow the children's lives from the death of their mother in a fire-bombing raid through a stay with an unpleasant aunt and trying to live on their own in an abandoned air raid shelter to their inevitable end. By taking it slowing and showing the mundane aspects of their lives the viewer grows to care about the characters especially the delightful Setsuko to such an extent that that I was smiling during flash backs showing her playing while simultaneously sobbing at her loss.This is not a film to be watched if one is depressed but it should certainly be seen by as many people as possible at least once it may show two children in war torn Japan but it could easily be set in any war zone at any time in history.,8 April 2008
Eff you movie.,Seriously. I just...I can't even with you. Oh sure you're absolutely perfect in every possible way but still...I can't. I honestly wish I'd never watched you and your beautiful difficult sadness. Ugh. Where's my daughter? I need to hold her. Forever....sigh. Seriously...eff you.,7 May 2018
