title,content,date
One of the Best Looking Dark Films Ever Made,"Blade Runner (1982)** 1/2 (out of 4) Rick Deckard (Harrison Ford) is one of the best Blade Runner's in the business. A Blade Runner is a person who is paid to go after illegal replicants and the most recent case has him going after four including the sadistic Roy Batty (Rutger Hauer).Ridley Scott's BLADE RUNNER was released with minor fans but overtime it grew into what many consider one of the greatest science fiction movies ever made. It's really hard to judge or rate this movie because it's available in so many different versions. This viewing here was actually the third version I've seen and I gotta say that if you have to keep re-editing adding and altering a movie then I question how good it is to begin with.I know many people consider BLADE RUNNER to be one of the greatest movies ever made. I honestly get their reaction but I certainly don't share it. The film is certainly one of the most brilliantly looking movies ever made. Visually this film is rather incredible as director Scott has no problem creating the mood of this dark city as well as the rather grim nature. The special effects costume design sets and music score are all flawless and perfectly capture a terrific vision.With that said I think there's a lot more style than substance here. Not for a second did I ever get totally involved in the ""story"" going on. I thought it was a rather interesting idea but storywise there's nothing great here. I also thought the slow nature was a bit too boring. I know this is a thinking man's approach but it just didn't work with me. With that said the ending is quite excellent and I thought the scenes between Ford and Hauer were extremely effective.The performances from the entire cast is another major plus with Ford perfect in the role which is a throwback to the type of detectives that we'd see in film noir titles of the 40s and 50s. Hauer makes for a great villain and we get nice support from Sean Young M. Emmet Walsh Edward James Olmos William Sanderson Joe Turkel and Daryl Hannah among others.Again I understand why some call BLADE RUNNER one of the greatest films ever made. In my opinion the original theatrical cut is quite poor. The Director's Cut was certainly an improvement. Having now just watched ""The Final Cut"" it reall didn't improve too much from the director's cut. As is I'd probably recommend the Director's Cut.",24 November 2012
Overrated IMHO,I know it is blasphemy to many but I didn't love this movie. Somewhat groundbreaking in its use of actual darkness to impart the bleak tone. I'm a fan of Harrison Ford and Ridley Scott. The supporting cast is solid. It's just a bit boring at times.,28 February 2022
A wonderful movie on perspective and also extremely entertaining,"""Blade Runner"" is a film of which at least everybody has heard the title on one occasion or the other and many many people have seen it too if we take a look at the amount of ratings here on imdb. It is from the year 1982 so it will soon have its 40th aniversary and maybe this happened already depending on when you read my review. It runs for minimally under two hours and is based on a novel by Philip K. Dick who sadly died of heart failure only months before this film got released. The two writers in charge of the screenplay here were Fancher and Oscar nominee Webb Peoples and both are still alive in their 80s now. But the big name here is of course director Ridley Scott who has worked on many big movies over the course of his really long career but the fact that this one here is a massive contender for being his biggest career success still says it all about the film's popularity. The one person where this is probably not a contender for most popular film is lead actor Harrison Ford but this is only because he was also a crucial player in the Star Wars franchise. And let's not forget about Indiana Jones of course. I have never been a big fan of either and consequently also not a big fan of Ford but he was alright here. The fact that he does not necessarily play a very likable man as I would say is kinda explained at the end. But I will get to that later.First a few more words on the cast: There are many cast members in smaller roles that I am not familiar with even if they are/were also prolific actors. But one mention goes out to Sean Young who plays the maybe most interesting character from this film. Easily the most stunning though I would say. Daryl Hannah's character is called ""perfect"" on one occasion by another character but I could not disagree more. Young is perfect here in my opinion. Then again I have always had a soft spot for dark-haired girls so certainly biased here. So I mentioned Hannah now she was very young here of course and most people are also familiar with her from the Kill Bill films and I must admit I did not even remember she was in this film here although especially with the makeup her character here is pretty memorable and interesting too. The scene right before the fight when she is in disguise in a similar manner like Bond going against Scaramanga was nice too but Ford/Deckard is too much of a professional to not spot her quickly even if he is still taken by surprise by her. Edward James Olmos another very established actor in here also plays an interesting character who kind of could have deserved his own film too. And last but not least Rutger Hauer. Sadly he passed away not too long ago but this film is maybe his most iconic performance and with the twist towards the end I can totally see why. He is strong he is ruthless but he is much more than that. I will elaborate a bit on that later on.Just one more thing here about the main character and his love interest: We see the two leave eventually and it's not safe to say if others will be on their tails on her tail especially but the scene with the little thingey on the ground in the end implies that they may have gotten help from the Asian guy who made it look as if she was dead so nobody will know she is still alive and on the run. Actually a strong premise for a sequel too and that sequel came but no less than 35 years later and I must say I did not like the sequel at all maybe because I hadn't seen or wasn't too familiar with the original but then again it should never be essential to have seen a film in order to appreciate another. Still it got Roger Deakins an Oscar finally so it's good it exists. Also another interesting thing about the original here is that it is set in 2019 as we find out at the very start so in the past now as we are in 2020. Always an interesting aspect how people saw the future back then.Okay now I want to elaborate a bit on the story and scenes and inclusions that I liked the most. Must initially give a brief summary of the premise. Mankind created replicants man-like creatures that are as smart as the smartest men and stronger than the strongest. And they are very pain-resistent too. On one occasion they said that the only way to hurt them is to kill them. However conflicts arose and war was declared against said replicants who were at distant planets and had to work as slaves. In this movie six replicants manage to flee and come to planet Earth. Two of them were killed immediately and a bit of a pity that we find out nothing else about those. The other four get decent inclusions though at least two of them also considerable screen time. The snake woman does not. She is the first who gets found by Deckard and he manages to take her down after a fight. Immediately afterwards the protagonist runs into the second replicant and is basically caught with his pants down by him (just metaphorically) but luckily an unexpected ally is there to save his life. Two remain.Hannah's character is the third. It is kinda interesting how Deckard takes down one by one just like the Bride does in ""Kill Bill"". Anyway as for this one here Hannah is eventually still at her buddy Sebastian's home and that place is indeed very creepy somehow and extremely bizarre with all the lights and of course the mechanical creatures that Sebastian considers his friends. He is a weirdo but not an evil man. He has no real choice other than helping the replicants. Hauer's character is mostly interested in an idea how he can keep himself alive for more than four years. Or actually cares more about keeping Hannah's character alive. This is how long the replicants have. Not a lot. There is a good quote about a parallel they have compared to light bulbs. And that is why he wants to see Joe Turkel's character and well of course it is pretty shocking and violent and brutal how the latter gets murdered eventually but you can make a bit of a point for this being not motivated by hate or anything but just by hopelessness and desparation against the man who caused this by creating the replicants with a life span of four years and there is no option to have them live longer as we find out while they discuss all kinds of scientific processes.Now the one thing I want to elaborate on most of all here is the definition of who is the offender and who is the victim. We follow Ford's character and he represents one side here and of course we side with him sooner or later but at the same time we forget how he was recruited here early on. He had no choice but was literally forced by his boss to follow his orders. Apparently he worked for him or for the agency in the past already and he clearly was not happy at all with it back then and just hoped he could get away but he has no choice. Maybe the one thing missing here a bit is an explanation of why they are called blade runners but that is just a minimal criticism. Anyway take a look at how Ford's character shoots the first replicant. She is running from him trying to be safe to get away but gets murdered in cold blood. You can call it that. There is not too much to say about the second victim. Of course it is another fight about life and death for him. But seeing Hannah's character die is also very telling being in disguise before that and eventually on the ground like a severely wounded animals. That is what the replicants are: Animals. Slaves. But all their violence results from what was done to them and not from being evil or anything. Not at all.Then with Hauer's character there is the big revelation. Yes he breaks Deckard's fingers but he does so because his loved ones were taken from him and apparently he also knew that it was not Deckard who killed the other male replicant so only two fingers. Also pay attention to the hands. Roy (Hauer) easily could have broken Deckard's hand in that situation maybe torn it off even but he lets go. And his own hand is very injured. It may be the wildness the muscles we see as Hauer's character runs around topless that has him appear like a beast to us but that is what he is again an injured monster and one who is stronger than the others. He is called the prodigal son for good reason earlier. And when we have that shot outside in the pouring rain with Deckard being in danger of falling to his death but Roy lends him a hand and pulls him up before dying himself making his last deed an act of mercy shows us that he is not evil and neither are the other replicants. That camera shot from down there pointing up to Roy with the dove in his hand is pretty massive and very memorable also how he lets the dove go in the moment of his death. Okay maybe a bit unrealistic that this exact moment the Asian guy is there but okay. Everything before that was so brilliant that I can accept it.In-between I had several moments where I thought I could actually give this four stars out of five and not just three and thus declare it as one of 1982's finest but the final sequence with Hauer's character on the chase was initially a bit underwhelming I felt so I was hesitant but the final twist and explanation about goodness mercy and perspective (like I said in the title of my review) were just too good to be ignored. The film also could have ended the moment Hauer's character died but the epilogue is also tolerable I suppose even if it was not necessarily required. Without it we would have thought that Rachael left and will not be followed and hunted down by Deckard as he owes her. That's what he said himself. But yeah it's the message about (not just) slavery and about people only wanting the best for them without being evil. Only being heartbroken and disappointed may bring out the worst in them. Or how it matters so much from which perspective you watch a movie in how you perceive the characters. But they are 100% authentic also showing their ""love"" in front of Sebastian. Watch it!",4 September 2020
Living in Fear in a Quest for Life,"In the beginning of the Twentieth-First Century the Tyrell Corporation releases the evolution of robots in the Nexus phase with Replicants that are identical to humans but with superior strength and agility and the intelligence of the genetic engineers who created them. They are used off-world as slave labor in the colonization of other planets. After a bloody mutiny in a colony the Replicants are declared illegal on Earth and hunted down by the Blade Runner units special police squads that shoot them to kill. The execution of a Replicant is called retirement.In November 2019 in Los Angeles the retired Blade Runner Rick Deckard (Harrison Ford) is summoned by his former chief Bryant (M. Emmet Walsh) that assigns him to hunt down four Replicants that are hidden in Los Angeles. Deckard studies the profiles of Roy (Rutger Hauer) Pris (Daryl Hannah) Leon Kowalski (Brion James) and Zhora (Joanna Cassidy) and finds that they had been designed with four years lifespan maximum and they tried to infiltrate themselves in the Tyrell Corporation. Deckard visits their creator Dr. Eldon Tyrell (Joe Turkel) in his corporation. Sr. Tyrell asks Deckard to demonstrate his Voigt Kampff method to discover the Replicants in his assistant Rachael (Sean Young) and Deckard concludes that she is a sophisticated Replicant but she does not know. When Deckard ""retires"" Zhora and Leon he feels affected by their deaths and by the question of Rachel whether he has tested himself to know whether he is a Replicant. But he needs to end his mission and find Roy and Pris. ""Blade Runner"" is a melancholic work of art that raises existential questions about fear life death emotions mortality humanity dehumanization and love among other philosophical questions in an environment totally destroyed by excessive pollution technology marketing and consumption. The wrecked Earth is left to police and little people only the others inhabitants have moved to the colonies in the off-world. The conflict appears when the retired Blade Runner Deckard is forced to hunt down Replicants again but now with different feelings after falling in love for the Replicant Rachel and in doubt whether he is also a Replicant. Sean Young certainly has the best role of her career. The bleak cinematography and special effects are awesome and the soundtrack of Vangelis is among the most beautiful of the cinema history. I can not precisely say how many times I have watched the different versions of this film that is among my five favorite movies in the movie-theater on VHS on DVD and now on Blu-Ray but my guess is at least twelve times. The last times I had seen this film were on 06 May 2000 and 31 May 2003. My vote is ten.Title (Brazil): ""Blade Runner""",3 August 2010
A compelling thematically-deep SF film,"This is truly one of the greatest science fiction films ever made one that requires a thinking viewer in order to understand and appreciate it. The director's cut is the recommended one to see as it omits a somewhat distracting narration and avoids an unnecessary Hollywood-style ending that is at odds with the rest of the film's tone.A true science fiction story or film is about ideas not spaceship battles futuristic gadgets or weird creatures. ""Blade Runner"" fully qualifies as this in its examination of the impact of technology on human society existence and the very nature of humanity itself. These themes are set in a fairly basic detective story that moves slowly but gradually builds power as the viewer is immersed in a dystopian futuristic Los Angeles.Harrison Ford fans accustomed to the normally dynamic roles that he plays may be dissatisfied with the seemingly lifeless lead character that he portrays here as the replicant-hunting detective known as a ""blade runner"". They should be for this dissatisfaction is part of the film experience part of the dehumanized existence in the story's setting. However as the story unfolds we see Ford's character Rick Deckard slowly come alive again and recover some humanity while pursing four escaped replicants.The replicants genetically-engineered human cyborgs that Deckard must hunt down and kill are in many ways more alive than Deckard himself initially. Their escape from an off-world colony has an explicit self-directed purpose whereas Deckard's life appears to have none other than his job one that he has tried to give up. By some standards Deckard and the replicants have thin character development. However this is a deeply thematic and philosophical film and as such the characters are the tools of the story's themes. Each character reflects some aspect of humanity or human existence but they lack others for each is broken in ways that reflect the broken society in which they live and were conceived/created.There are several dramatic moments involving life-and-death struggles but most of these are more subdued than in a normal detective story plot. The film's power is chiefly derived through its stunning visual imagery of a dark futuristic cityscape and its philosophical themes.Among the themes explored are the following: - The dehumanization of people through a society shaped by technological and capitalistic excess. - The roles of creator and creation their mutual enslavement and their role reversal i.e. the creation's triumph over its creator. - The nature of humanity itself: emotions memory purpose desire cruelty technological mastery of environment and universe mortality death and more. - Personal identity and self-awareness. - The meaning of existence.If you are not someone who naturally enjoys contemplating such themes the film's brilliance may be lost on you. The climax involves a soliloquy that brings many of the themes together in a simple yet wonderfully poetic way. Anyone who ""gets"" the film should be moved by this; others will sadly miss the point and may prefer watching some mindless action flick instead.""Blade Runner"" is a masterpiece that deserves recognition and long remembrance in film history.",5 March 2002
I just don't get it....,"I admit right up front that I am perplexed by this film and my review will no doubt annoy a lot of fans of this film. Let's face it ""Blade Runner"" is a cult film--and those who like it usually don't just like it--they adore it. I've known several people who insist rather rabidly that it's one of the greatest films of all time. And when I tell them that I don't particularly like the film they are confused---'how could anyone not love the film?' often say. In one case the film lover insisted that I borrow his Director's Cut (one of about 17 different Director's Cuts or Special Editions I think) because I must have been mistaken. Well after my second viewing I did enjoy and appreciate the film a bit more. But I still didn't get the devotion to this film it often receives.Here is what I liked and didn't like about the film. It had great sets and was VERY other-worldly. While I think the print was a bit too dark I understand this was done to fit the very dark mood of the film. However I just felt the film was too dark--oppressively dark...even sadistically dark (such as the eye gouging scene). It completely depressed me--so much so that I found I just didn't like or care about anyone. And to top it off the film ended very badly. The director's original ending (where you learn that Harrison Ford's character is also a replicant) would have been so much better. So this is one case where the Director's Cut is definitely better as this original ending has been restored. Overall the film looks impressive and is original--but these alone were not enough for me to give it a glowing endorsement. It's good but that is all.",2 January 2012
Adding My Voice to a Loud Chorus,"I was 15 when the film was released in 1982. I remember Gary Franklin (A Movie Critic on Television) gave this film a ""10"" on a scale of 1 to 10 ""10"" being best. When a friend of mine saw this he hated it and so I never saw until 1992. That is when the ""Director's Cut"" was released theatrically. I was now 25 years. I wanted to see this because I saw a clip on television and someone saying this film was meant to be seen on the ""Big Screen"" and so off I went. This cut of the film is most well known for being the version that ""Took Away"" the Harrison Ford Voice Overs. It also included a shot of a unicorn that implied that ""Harrison Ford"" is a Replicant. I was not blown away by this film. I thought it was ""good"" not ""great""The story does take its time but the rewards are huge if you pay close attention. . Its haunting images are so memorable that it influenced future filmmakers. In more ways than one it became the ""Metropolis"" of a new era. From the future setting to having different versions released. ""Blade Runner"" and ""Metropolis"" are 2 films one should watch back to back. Now my problem with ""Blade Runner"" is that each version is SLOW! The action could of moved faster. The story is very thin. Ridley Scott film is like an old man trophy wife. Pretty to look at but has almost nothing to offer!",13 May 2017
"""Los Angeles November 2019"" - an unforgettable movie theater experience","I saw ""Blade Runner"" in the theater again today (more on that later). First time I saw this film it was the original version when it came out in Belgium (where I grew up) in 1982. Decades later I saw it again this time on DVD and in the ""Director's Cut"" or ""Final Cut"" I can't quite remember. The version I saw today was definitely the Final Cut.""Blade Runner"" (originally released in 1982; The FInal Cut released in 2007; 117 min.) brings the story of Deckard as he tracks down 4 replicants who have escaped from an Off World and need to be ""retired"" with extreme prejudice. As the movie opens we are reminded it is ""Los Angeles November 2019"". YES this very year! In Ridley Scott's (bleak and dark) vision of the future LA is in permanent darkness and rain with lots of pollution and lots of overcrowding. Our man Deckard (Harrison Ford) meets Rachel (Sean Young) who may or may not be a replicant who can tell for sure? In the meantime Roy Batty (Rutger Hauer) is the leader of the replicants and up to no good...While watching this in the theater today I was struck by several things: first the enormous vision from Ridley Scott this movie asked for (and received). Second the set design and production is out of this world STILL now almost 40 years later. Third while there is very little ""action"" this movie flew by in no time (same as its Blade Runner 2049 sequel incidentally). A movie like ""Blade Runner"" begs to be seen on the big screen. As luck would have my art-house theater here in Cincinnati is doing a month-long sci-fi classics festival during July and this was the first (and certainly not the last) that I was eager to see again in the theater. The July 4 matinee screening where I saw this at was attended very nicely and I imagine the later screenings will be PACKED. If you have a chance to see ""Blade Runner"" in the theater run do not walk! It makes for an unforgettable movie theater experience.",4 July 2019
A Drenched & Decrepit Dystopia...,If your curse is accelerated decrepitude longevity is something that's clearly not accrued you'll be treated like a slave when equality is all you crave in the catastrophic climate you've been skewed.If you try to break the rules and integrate the only recourse left to them is based on hate where you're hunted like a dog through the streets of rain and smog unavoidably it's time to abdicate.Oozing metaphors from almost every pore the dreams of unicorns lay behind several locked doors.,28 May 2022
The ultimate sci fi flick well ahead of its time,Perhaps the best sci fi movie ever made this cult classic was underappreciated at its time. This only shows how shortsighted critics and American public can be. This movie is perfect in many ways is prophetic well made and if not the best movie ever made is close to that certainly in the sci fi genre.,20 July 2018
important sci-fi film,Early in the 21st Century the Tyrell Corporation advanced Robot evolution into the NEXUS phase known as Replicants. Replicants were used Off-world as slave labor in the hazardous exploration and colonization of other planets. After a bloody mutiny they were declared illegal on earth and Blade Runner units were created to retire trespassing Replicants. It's 2019 Los Angeles. Policeman Gaff (Edward James Olmos) brings in ex-blade runner Rick Deckard (Harrison Ford). Bryant (M. Emmet Walsh) orders him to track down four escaped Nexus 6 models. Roy Batty (Rutger Hauer) leads Zhora (Joanna Cassidy) Leon Kowalski (Brion James) and Pris (Daryl Hannah). Deckard goes to test the new Nexus 6 model by using the machine on Rachael (Sean Young). Dr. Eldon Tyrell (Joe Turkel) hasn't told her. The Replicants track down Hannibal Chew (James Hong) and J.F. Sebastian (William Sanderson) to meet Tyrell.I remember first seeing this on cable with the happy ending. It remains the version I like the most despite its inherit contradiction. I still like the shock of the green with the Vangelis music driving into the future. Also I like the voice-overs despite their detractors. I love the final voice-over during the happy ending which is eliminated in the final cut. In addition I cannot abide by Deckard being a Replicant. This is great cyberpunk vision of the future. Its designs are still influential. I love the hard-boiled noir genre being married to a sci-fi movie. It does move slowly in the middle but I accept that flaw. It is meticulous and detailed visually. The Philip K. Dick story is compelling. It remains an important sign post in the sci-fi genre.,19 March 2015
Finest hour.,This is simply Scott's finest hour. There are a sheer plethora of futuristic films with vision. Films which crudely grope into a possible time aheadwhen perhaps a post apocalyptic era is scattered with cliché upon cliché and often miss the whole point. What Ridley Scott achieved with this filmis an entirely possible scenario. It really does feel like a science fiction novel brought to lifebut not so much as its derivative penned by Phillip K Dick(do androids dream of electric sheep?). Its a grimyviolent world inhabited by the sicklower classvillainous second citizens who haven't quite made the grade for the off world colonies. We have a true smelting pot of nationalities.The heavy eastern references within china town like inner cities is particularly poignant.This film also sees Ford in perfect casting.Theirs a rye charm that Ford has that no other actor could fake or fill quite as effortlessly. Its a mixed review depending on what version you have seen. For methe directors cut is simply too cut. I preferred the audience friendly screening which had the wonderful narration. The finest moment with this narration has to be the moments described by Batty in his dying eyes and the summing up by Ford of this man/machines passion and love for life.. No other sci-fi futuristic film has ever made the grade before or since in my humble opinion. It captured the raw smells and light of a brutal future scarily depicted in films or even so well. From the chase scene with Zora to the flybys over the city capturing a stunning skylinechimneys and skyscrapers in one shot. This is my favourite movie of all time for all the reasons above and many more i could effortlessly type all day and night.,12 December 2004
Timeless,"What can be said about this film that hasn't already been covered in preceding decennia? Blade Runner (either version) stands the test of time as an epic story which transcends a disparity of genres as well as the seminal ""dark"" sci-fi film which has been mimicked so frequently (to varying degrees of success) since its original release. The interplay of film noir sci-fi and what is one of the most philosophically symbolic and academically analyzed narratives of the modern era holds its ground on both visual and cerebral levels even in the face of today's CGI laden blockbusters. The new director's cut contrary to many cinematic re-hashings actually serves to clarify many of the more nebulous aspects of the plot and makes a great film even better arguably allowing it to be modernized and polished for a new generation of viewers who are more picky and yet simultaneously less idealistic. All while sustaining the feeling and flavor of the original. Call it restorative work if you will. The tinny and meandering score by Vangelis is pure 1980s at its most brooding and fits the texture and mood of the film beautifully. Indeed for many reasons finding this film in someone's DVD collection makes a true statement about their discriminating and refined taste in movies and equally their appreciation of film as an artistic medium. I would suggest picking up a reader by someone like Nietzsche Foucualt Descartes Kierkegaard or any of the great existentialist philosophers after viewing this film in order to appreciate the story & its concepts at a whole new level regardless if you're watching it for either the 1st or the 100th time. An enduring classic and an intrepid piece of film-making with rich & often haunting visuals designed to entertain and promote introspection amongst its viewers. 9/10.",14 July 2005
good atmosphere/ production design but everything else was weak,"This movie is obscenely over rated. It is clear that ALL the attention was given to the production design and overall look to the film as the script (no matter the 'version') is awful. For a film so raved about by nearly every critic the plot is cookie cutter and drab. The pacing is well there simply isn't any pacing. It is S L O W. The characters are completely uninteresting and the film isn't deep or genuinely philosophical enough to warrant the attention it asks us to pay. There are many parts that are simply goofy and unintentionally funny like when Rutger Hauer pops his head through the wall towards the end and says something silly or when Darryl Hannah could have killed Deckard but instead decides to back up and then do a bunch of goofy gymnastics flips in order to give him time to pick up his gun and blow her ""guts"" out. It is one of my best friend's favorite films and it took a lot out of me to hold my tongue while watching it with him.",18 July 2012
The Last Great Noir,"This is a film that is so deep rich and multi-layered it may require more than one viewing to fully absorb the brilliance of what you've just seen. At first glance it can be a bit slow. It's told in a classic film noir fashion so this is to be expected. Director Ridley Scott seems to want to savor every shot and an astute audience will be able to sense this.Now I say the film is told in a classic Noir style but this can be misleading. There is no Humphrey Bogart in Blade Runner snapping off brilliant one-liners once a second. Only hopeless people in many ways victims of the merciless world of which they are all a part. Deckard is a typically downbeat protagonist a hard-boiled cynical leading man with a weakness for heavy drinking. The plot is a mystery in name only as the audience is allowed to know what Roy Batty Pris and Leon are all up to before Deckard ever finds out. This only lends to the dread and inevitability of the film lending further to its pervasive gloom. There is no final scene at the end where the bold detective puts all the pieces together and says ""Ah-Ha!"". Instead we find Rick Deckard questioning his own existence and drinking away his constant doubts all the while embroiled in a romantic relationship with someone he's sworn to kill.Blade Runner requires audience participation particularly in the Director's Cut which is entirely devoid of some rather necessary exposition provided by the Original Cut's much-maligned voice-over. Certain facts will not be clear even at the end of the film requiring personal interpretation in order to be appreciated fully. Other facts will be given away in much more subtle ways than in most modern cinema such as through visual cues and tenuous dialogue.Finally visually this movie is quite simply a science fiction triumph. It looks better than modern computer effects in every way that counts. Superimposed special effect objects don't give off that unnatural clearly computer-generated ""Lord of the Rings"" sheen common in today's effects-driven blockbusters. This of course is because Blade Runner - while a gorgeous movie - is not effects driven in the least. Rather it is a visually driven story that doesn't rely on special effects. This is an important distinction to make in today's Hollywood.""Touch of Evil"" really wasn't the last of the Great Film Noirs!",10 February 2007
