title,content,date
Top Ten Films I ever watched,This movie needs more recognition i couldn't believe it was released in 2010 it is that kind of movie which will stick until you die do watch this movie with little patience every aspect of the movie is masterpiece i.e cinematographyeditingscreenplaymusicdirectionperformance this is the only movie i consider best after the shawshank redemption and it deals with somewhat same thing i.e.hope just watch this movie and get prepared to be amazed,14 March 2019
Recommended viewing,During the reading of the will of their mother's a twin brother and sister learn of some unusual last wishes. Amongst other requests two envelopes need to be delivered to respectively the father of the two and a brother whom are both unknown. The quest leads the twins through the Middle East where they slowly learn of the horrific tales which is the life history of their late mother.The movie tells a very graphic but endearing story perfectly shot and acted allowing the viewer to get fully immersed into the journey and findings of the twins. Through flashbacks we learn about the hardship of the mother and eventually the fate of the father and brother. As a treat there is a great twist at the end which is really the icing on the cake.Highly recommended.92/100,8 February 2011
Fantastic! Villeneuve's best film yet,"This film is extraordinary on just about every level. The script is terrific the actors are perfect the direction and cinematography are all you could hope for. I recommend it without hesitation.Anyone who has seen any of Villeneuve's previous work--or Andre Turpin's Zigrail--knows that these filmmakers have bodies of work that are almost without peer in contemporary cinema world-wide and are unparallelled in the history of Canadian cinema (until seeing Incendies Maelstrom was my favourite Canadian film). Incendies does not betray that ""legacy"". You should absolutely see it.In a film as stunning as this one it's odd to single out one aspect but I must say that Lubna Azabal's performance is among the best I've ever seen. Though I've watched a few films that she's been in in the past she never really stood out for me. She is devastatingly good in this picture.I do hope that this film gets submitted to the AMPAS for Oscar selection as it is definitely the best film I've seen this year and a shoe-in for the foreign picture Oscar.My only complaint about the film was the use of music by Radiohead which took me out of the film each time it played. The rest of the music cues were spot-on and quite excellent but Thom Yorke's voice belonged nowhere near this film.",13 September 2010
The build is tense and well crafted but the twist is more shock value than adding depth to the story,There's no doubting Villeneuve's skill in building tension and emotional stakes through his characters and shots. While it's in a very different way like in Enemy the shocking twist ending doesn't really add to the story and feels forced. The difference is while in Enemy the ending was insane and left the meaning and plot completely up in the air in Incendies what happened is entirely clear and just isn't that satisfying. The most cogent point Villeneuve makes in the film is how the atrocities of war can shape people and turn them into monsters. The alternation between the past and present put into focus how war can ravage a region and a family for decades and was very effective in gradually unspooling the plot threads. The performances were all very good particularly those playing Nawal and her daughter.Now let's talk about that twist: that Nihad her first son is the man who raped her while in prison and fathered the twins. Undoubtedly it was completely unexpected. It's a pretty crazy coincidence that he was the person assigned to torture her prison and that he chooses to rape her. Putting that aside the real problem is that it doesn't add depth or explain anything about the characters or in the plot. There are no genetic problems the kids have that are explained by the incest and there was no reason for Nawal to expect that he was anything more than a random torturer - there was no inherent connection in their roles. This doesn't make the twist bad or illegitimate but also doesn't make it particularly impactful and given the intense build up to that discovery it was a letdown. Love the cinematography love the direction but nothing more than a good well-crafted movie with a forgettable ending.,7 September 2019
Probably the best drama of the last few years!,"I decided to watch this movie because I have read many excellent critics and because this book is used in Quebec's ""cegeps"" some kind of a post-high-school and my girlfriend talked about it with me. Indeed I am very happy to have seen this intense movie. It is really a great and close to perfection. Even though I have even seen one or two better films this year this movie is at least the best drama I have seen in the last five years.This movie is absolutely convincing. It has very intense images and words and has a very slow paced and sad atmosphere. The movie begins very calm but the tension raises very fast and you really feel more and more with the tragic characters. This movie makes you cry it makes you angry it shocks you. Once again it is a Quebecker movie that is cut into pieces and may mix you up a little bit in the beginning. You see scenes from the present where Jeanne and Simon are first parallely looking for the truth and trying to fulfil her last will you see scenes from the dramatic past of her mother at different stages of her life and you also see scenes from the past of her family. The movie shows not only a couple of interesting and diversified characters (played by mostly unknown and indeed extremely talented actors) but also magnificent and intense landscapes shocking crime and war scenes and insights of a foreign culture and the clash of the generations and ideologies in the past and the present. The movie is much diversified and very intellectual.Many people were surprised by several twists and a very intense and dramatic ending. It is true that the development the movie takes is really shocking but I have seen a few things coming and wasn't that surprised in the end but that almost does no harm to the atmosphere and tension of the movie. The movie tells in a very philosophical way about the irony of fate peace and war love and hate vengeance and forgiveness saints and sinners. It is uneasy to watch the movie and you still think about what you have heard and seen for quite a while after the movie.Almost everything is perfect in this movie. There are two minor reasons why I don't give the best note. First of all I was somehow able to predict some of the punches at a certain point in the movie and I have already seen more intense and shocking dramas that very even more uneasy and heavier to watch than this one for example ""The pianist"". Second some scenes in the beginning of the movie are not done very well by the camera man. In the scene where Jeanne is in her mathematic class and when she looks for some accessories in her room the camera is disturbingly shaking and moving all the time but not to create an effect of uneasiness because there are no similar scenes later in the movie during way heavier scenes. Those two scenes (that would not have been complicated to produce or film again) are just not well done and the director should have seen and corrected that before sending the final product to the festivals and cinemas. In a perfect and intense masterpiece this little detail is really something that could harm the reputation and professionalism of the whole brilliant work. The next time they should be more concentrated on the movie's perfection and keep their eyes open or invest the money in a good camera director instead of some war scenes.But all in all I think that we can really talk about an extremely good movie here! It is surely worth watching it and I agree with those ones who would like to see this movie represent Canada at the Oscars.",12 October 2010
One plus One is Equal to One,"In Canada the sixty year-old immigrant secretary Nawal Marwan (Lubna Azabal) passes away and the notary Jean Lebel (Rémy Girard) who had been her employer and friend for seventeen years reads her will to her twin son and daughter Simon (Maxim Gaudette) and Jeanne Marwan (Mélissa Désormeaux-Poulin) who is a mathematician.Nawal requests to be buried naked with her face down and her tomb without a gravestone; further she leaves three sealed envelopes addressed to the twins' father that they believed had deceased in the Middle East; to their unknown brother; and the last one to themselves to be opened only after the delivery of the other two. Then they may put a gravestone on her tomb. Simon is reluctant to respect his mother last wishes but Jeanne decides to find her biological father and brother.She travels to the Middle East to track down the past life of her mother and she discovers who she was before moving to Canada. She feels disturbed with the revelations and asks Simon to come to the Middle East to assist her in her journey. Simon discovers who his father and his brother are and concludes that one plus one may be equal to one.""Incendies"" is an intriguing film about the journey of two twin siblings that travel to the Middle East to fulfill the last wish of their mother and end discovering the disturbing history of their family.The screenplay is very well written and discloses in parallel to the journey of Jeanne first and Simon later the brave history of their mother in an unnamed country in the Middle East. The plot point in the conclusion is totally unexpected and heartbreaking. My vote is eight.Title (Brazil): ""Incêndios"" (""Fires"")",26 March 2012
A promise is very much a sacred thing,"The main attraction into seeing 'Incendies' was that it was directed by Denis Villeneuve having loved 'Sicario' and really liked 'Prisoners' (apart from the ending). Reviews for both films recommended 'Incendies' highly and with people calling it one of Villeneuve's best so seeing the film was definitely on the cards.Seeing it 'Incendies' turned out to be every bit the great film as touted. Although more needs to be seen from Villeneuve 'Incendies' to me does contain some of his best work seen thus far and my second favourite after 'Sicario'. It is a tough watch often incredibly hard-hitting and will have things that people will love and others won't (some will and have done find it contrived and melodramatic) but again to me 'Incendies' was so exceptionally well made all round with such a strong emotional impact throughout that although it is not perfect it was hard not to be hard on it.'Incendies's' weak point is the ending it is certainly unexpected and has some power but also seemed rather contrived and like it went on far with the number of coincidences almost as credibility-straining as the ending of 'Prisoners' if not quite.However 'Incendies' is superbly made visually especially in the stylish and brooding cinematography with deft use of close-ups and long shots that captures the horrors of the story wonderfully even if Roger Deakins did it just a little bit better. The scenery is similarly audacious while also highly atmospheric. The music is suitably haunting with great use of Radiohead's ""You and Whose Army"".Villeneuve's direction is some of his career's best he specialised in giving his films a darkness that was beautiful and brutal but also a hard edge that didn't hold back for the better. That can be seen in 'Incendies'. While not as tight as the script in 'Sicario' the script has a lot of emotional impact and provokes thought.When it comes to the story 'Incendies' is also hugely successful. It really hits hard without overdoing or sugar-coating things it's very much authentic and is also very moving. The bus massacre in particular is a highlight that shocks one to the core. The parallel split-time structure of the story is very interesting neither story line is hard to follow and they tie up neatly at the end while the numerous revelations and twists could have been credibility-straining and illogical if not done right but Villeneuve keeps it all under control. Anguish confusion and regret has not in a while been seen by me so poignantly on film.Performances are strong across the board with powerhouse turns from Lubna Azabal and Mélissa Désormeaux-Poulin. The film does a particularly great job in creating sympathy for the protagonist who is developed beautifully one where she is easy to root for every step of the way and comes over as a compellingly real one.Overall great film a near-masterwork though the ending is not as good as the rest of the film. 9/10 Bethany Cox",16 September 2017
Contrived motivations and director's political bias undermine Lebanese Civil War victim's compelling tale of survival,"Some viewers may regard the climax of 'Incendies' as the most effective part of the film but I must wholeheartedly disagree . If one really wants to single out the most effective and compelling scene that would be the massacre on the bus and subsequent shooting of the young child. It works because Director Denis Villenueve compounds the horror exponentially: the bus is stopped by terrorists the passengers react confused and frightened the bus driver is murdered the terrorists strafe the bus with machine gun fire killing most of the passengers Nawal (the protagonist) and a young mother and her young daughter move to the back as the terrorists pour gasoline on top of the roof of the bus Nawal escapes and takes the young girl with her only to see the terrorists set the bus on fire killing the mother and finally the child running back to the bus to be with her mother only to be shot in the back by the terrorists as Nawal watches in horror.With such an unforgettable iconic scene as listed above (along with a few others such as the 'honor killing' at the beginning of the film) why must 'Incendies' ultimately be labeled as contrived and dishonest? For starters Villenueve only vaguely alludes to the film's main setting. We know that Nawal's journey occurs in Lebanon during the Lebanese Civil War but the country along with the right wing Arab Christian party the ""Phalangists"" are never mentioned by name. When Nawal's family members murder her lover they refer to him as a ""refugee"" not as a ""Palestinian"". Despite stripping the events depicted in the film of their political context Villenueve clearly cannot hide his bias. Nawal decides to become an assassin for the Muslims after her Muslim lover is murdered by her own Christian family and she's a witness to the bus massacre by Arab Christian terrorists. Only a ""kindly"" Muslim warlord (""Chamseddine"") happens to tell Narwan's son Simon the truth during the search for the ""son"" and the ""father"". And that truth is that the fighting is tit for tat—one reprisal begets another. Nonetheless Villenueve still implies that it's the Muslim side who are clearly the wronged party here. By no means am I trying to defend the brutality of the right-wing nationalists during the Lebanese Civil War but there were two sides to the story and certainly that's lost in Villenueve's narrative.As to why the film should be considered contrived it's not so much the wacko ending which is designed to point out the horrors of war (and hence its pointlessness) but the whole idea that the mother would send her children on a wild goose chase making them face the truth about HER situation instead of telling them what happened on her deathbed (she was able to blurt out the main points to family friend the Notary Lebel) or allowing Lebel to explain it to the kids without having them experience the full impact of the horror by traveling to Lebanon dredging up old wounds amongst people who they didn't know (and didn't even speak their language). I question whether any mother would have put her children in such a position—why was she so insistent on having them learn the truth about their parentage? After all the revelation that her son was actually her other children's father basically drove her insane and led to her death. This from a woman who always claimed she would do anything for her children. And here they would end up in a foreign country asking sensitive questions which could place their lives in jeopardy.While a series of chilling events clearly molded Narwan's character there's little character development when it comes to the son. He has that most disagreeable chip on his shoulder (until he finally bonds with his sister in the swimming pool) but for most of the film he is an unwelcome one-note presence. And what's with that lack of hesitation with taking a ride blind-folded with the Warlord's bodyguards? The guide's assurance that ""everything is okay"" is enough for him to take a ride with a duo of potential killers. How does he know that his guide can be so sure about the Warlord?And what about Abou Tarek (the 'son' and the 'father')? The Warlord trains him to be a crackerjack sniper but becomes disaffected by war and switches sides ending up in the Christian Arab prison as Narwan's torturer. Even though we hear the explanation from Chamseddine it seems a little too convenient that Tarek so easily switches from the Muslim to the Christian Arab side with so little explanation. Of course without him doing so there's no 'twist ending' designed to shock.I understood that the two letters which Narwan has her children deliver to Tarek reflects Narwan's ambivalence about how she feels toward him. But again why involve the twins? How is Narwan so sure that her revelation to him that he's her son will impact his conscience? It's already been established that he's a psychopath so I would hardly think that he would care who his mother is. For all we know Tarek may have decided to go after the half-siblings as they could reveal his dark secret publicly and cause him a good deal of trouble.'Incendies' manages to keep one's interest despite the main character's motivations that don't add up and the director's clear political bias. It's worth seeing but hardly deserves the accolades that have been heaped upon it since its heralded release.",20 November 2011
Seeing the end in 1 hour and 15 minutes is like a jigsaw suddenly clear,Seeing the end in 1 hour and 15 minutes is like a jigsaw suddenly clear. It is difficult to agree with the mother's motivation setting. True love is silence and commitment swallowing and digesting alone. It is my suffering that is settled and cut off by me today. I will never force a pair of children to embark on the journey of inheriting pain and cocoon. If the director tells his mother to hide the truth and passes away with a secret and the children actively pursue the answer the ending will be even more shocking.,18 May 2020
I wish I didn't watch this movie,This movie is great but believe me you don't want to watch this movie my life will not be the same again,20 April 2020
Here is what really really bothers me,Here is what really bothers me: On her grave stone it states that she was born in 1949 and died in 2009.Now and I am giving the script every chance let's say she is very young when she has the first son. The actress is 37 at the time but let's say 16 nevertheless.That means we've now reached 1965.The twins are played by 29 and 36 year-olds. Let's make them both 29 (even though the female twin mentions '35 years ago' when talking about her mother in the old country) That means they were born in 1980 and conceived in 1979 - when their brother/father was 14. AND mind you he was a deadly sniper for 4 years prior to coming to the prison - plus what ever time it took for him to remade from an Islamic sniper to a Christian expert in torture.So a 10 year old super sniper?You get my drift here?The ridiculous coincidences at the end of the movie is a whole other matter of contention...,22 February 2022
Exquisite,Denis Villeneuve has created nothing less than a masterpiece. This film is revealing a great Director especially when given an original story with such powerful dimensions.Despite being skeptical as first of the film being shot in Jordan when dealing with the very specific multidimensional Lebanese drama the geographic distance with the land of Lebanon is detaching the film from the strict reality of the place and taking it to whole other level of significance. Jordan's landscape especially with the film's photography are somewhat surrealistic as if the story was taking place in a deep level of the region's sub-conscious.Villeneuve has managed to delicately craft a story with dimensions that a human mind in its normal condition is not prepared to understand and confront. And yet these things did happen many times during the war and retelling them is a very not an easy task. Actually a quasi impossible one and yet Villeneuve did it.This has to be the film representing Canada at the Oscars. And it will win.,21 September 2010
Don't miss this masterpiece,How stupid iam to postpone this movie for 6 months watching all other stuff.... I've underrated this movie watching trailer 😑,14 May 2020
