title,content,date
Reserved for the male of the species,The Wolf Of Wall Street details the rise and fall in real life of one Jordan Belfort who for a while was living high and wide off of other people's money. It was good while it lasted until some relentless FBI agents took him down partly because of his own hubris.Leonardo DiCaprio as he did with such other real life figures like Howard Hughes and J. Edgar Hoover each of who lived large in his own way with power DiCaprio lives large with money. At first it's the realization of the American dream DiCaprio the middle class kid wants to go on Wall Street. He goes but then is one of thousands cast adrift by the stock market crash of the late Reagan years. DiCaprio is not about to give up his dream.He organizes his own brokerage house similar to what is seen in the more modestly financed film The Boiler Room. But DiCaprio takes it far from a penny stock outfit. With a collection of his own ill assorted bunch of friends chief among them is Jonah Hill these guys and I do mean it is reserved for the male of the species DiCaprio makes obscene amounts of money and spends it obscenely. That is sure to attract all kinds of law enforcement attention.I have seen very few films that have depicted the alpha male world so well. Women just do not compete in DiCaprio's world. All they serve as are sex objects. Women work on Wall Street in the more traditional brokerage houses but not with him where being one of the boys is the first requirement. The world consists of 50% orgies and 50% piling up paper profits and later on hiding them from authorities. True of DiCaprio and true to a lesser extent of all his associates.Martin Scorsese directed this film and handled the film like he did one of his gangster epics like Goodfellas. The narration of the film is by DiCaprio and it takes you from his rise to where law enforcement has him between a rock and a hard place. Like Ray Liotta in Goodfellas a combination of drugs and hubris makes him think he's invulnerable. But in Goodfellas would not have had a scene where the wise guys just out and out dared to challenge the FBI as DiCaprio does with agent Kyle Chandler. It so reminded me of that famous incident from 1984 where presidential candidate Gary Hart dares reporters to follow him around to catch him doing anything outside his marriage. And of course they did.Five Oscar nominations went to The Wolf Of Wall Street nominations for Best Picture Best Director Best Adapted Screenplay and nominations for DiCaprio and Jonah Hill as Best Actor and Best Supporting Actor. Hill was something of a revelation. The kind of nondescript character that you wouldn't look at twice Hill gets taken to a world that he could only imagine in dreams wet or dry by DiCaprio. In his own Hill is almost as fascinating a story as DiCaprio.The guy who beat Leo out for Best Actor has a brief but telling role as a mentor of sorts. Matthew McConaughey plays a stockbroker who takes him under his wing and they have a great scene at a club where he's getting his first three martini lunch. McConaughey only forgets to teach DiCaprio one thing discretion.I can understand why women would truly hate this film as they are nothing more than pawns in a male power game but The Wolf Of Wall Street gives us a fascinating look at a man who tried to play with the big boys of the Stock Exchange and for a while did.,11 April 2014
Wolf of Wall Street review,If you've seen The Goodfellas or Casino then you'll know the story of The Wolf of Wall Street. This is another tale of a criminal whose ambitions sweep him away into a debauched world of dirty money out-of-control substance abuse endless lies a troubled family life and a downward spiral of corruption that inevitably leads to his own undoing. Only thing is this is less about the gangsters and mafia and more about white-collar crime. The guys wear suits work in proper offices and everything they do is just business; funnily enough this whole movie still plays out like a kind of gangster film.Based on the memoirs of Jordan Belfort - the real-life stock broker who made millions by selling shoddy stocks to average joes - the film showcases one seriously messed-up slimeball of a man. If his scheme sounds familiar it's because it's been the inspiration behind the 2000 film Boiler Room and this film covers much of the same concepts albeit with better structure. The film maintains a close and intimate focus on the man as he rises to power suckers thousands into his schemes and then lives a life of extreme excess. And it is extreme: the whole film becomes laden with drugs sex superficial luxuries material things and characters who want nothing more than to take and consume everything. The sheer corruption becomes palpable on-screen and I couldn't help but to shake my head at numerous scenes when I saw just how far these wolfish characters have gone in their unrestrained partying and debauchery. I have no clue as to how closely this film adapts the real-life events but at times it's almost hard to believe that things could have gone this far. And yet the excesses serve to underscore key themes and criticisms on the American dream; the pursuit of money and success through any means remains the main drive of the characters and the movie and it leads to a fairly hard-hitting downfall.This film features good-looking photography and editing. Acting is great: Leonardo DiCaprio is practically perfect as the titular character and the rest of the cast pulls their weight really well (including Jonah Hill who seems to fit into his character's archetype very comfortably). Writing is really sharp and good; the film is full of great lines and great speeches. There are some great-looking sets props and costumes on display in this film. Music has a varied mix of songs and they're all used really well for their intended effect.The Wolf of Wall Street is every bit as good as Martin Scorsese's previous work with The Goodfellas and Casino. All these films work with similar plots and themes but TWOWS is like a gangster film masked by the thin veil of upper-class corporate swindling. It is a film that candidly shows the crimes and excesses in full before proving that even for the super-rich crime still doesn't pay.Recommended! 4.5/5 (Entertainment: Good | Story: Very Good | Film: Perfect),29 December 2013
Scorsese and DiCaprio Make Another Masterpiece,The Wolf of Wall Street (2013)**** (out of 4) Two word review: A Masterpice.Martin Scorsese's latest film is yet another brilliant one with Leonard DiCaprio turning in the greatest performance of his career as stockbroker Jordan Belfort who takes some rather bland people and turn them into one of the biggest scams that the FBI ever saw. THE WOLF OF WALL STREET is going to make many people unhappy and there are many more who are probably going to be offended by it but the perfection that is Scorsese was right when he decided to turn this into a comedy instead of a drama. Yeah it's GOODFELLAS on speed and ramped up sex but it's just so brilliantly and wickedly funny that you can't help but laugh at all the craziness going on. Yes there are some moral police out there who are going to object to a movie being made about a man who ripped off poor people but I'm sorry I like the fact that this film doesn't really care about those people and instead just gives us an in-your-face look at these wild people their wild drugs and their wild sex lives. This film is certainly over-the-top in regards to the excess but so were the characters so I thought they just went hand and hand with each other. Scorsese was the perfect person for this project because of his ramped up speed but here is goes all out and really delivers an incredibly wicked little ride that will have you smiling and laughing at some very questionable things.I've been a fan of DiCaprio long before he became famous and this here is without question the greatest performance he's given so far. I was curious to see how he would do playing someone crazy and wild like this but he does so perfectly and I'd say it was a flawless performance. No matter what was going on in this crazy life you believe that you're watching a real character and as his character says throughout the film sell him something. Well DiCaprio sells this performance and role like no one else could. The supporting players are just as wonderful with Jonah Hill Margot Robbie Rob Reiner Jon Favreau Matthew McConaughey and Jean Dujardin all delivering terrific performances. The cinematography the music selections and everything else are just flawless here. THE WOLF OF WALL STREET could have been a complete disaster in so many ways but the strong screenplay and Scorsese's wicked direction makes it an incredibly entertaining film that works so well. It's hard to fully put into words what Scorsese and DiCaprio have pulled off but it's certainly one of the best and most memorable comedies in ages.,14 January 2014
A Three-Hour Bacchanalia Caught on Film,"Based on the true story of Jordan Belfort (Leonardo DiCaprio) from his rise to a wealthy stockbroker living the high life to his fall involving crime corruption and the federal government.As of now (February 2014) this film sits at an impressive #57 on IMDb's list of greatest films of all time. Using that as a jumping off point for this review we will have to scale it back a bit. Whether the film should be on the list is debatable but certainly not within the top 100 -- it is neither that good nor among director Martin Scorsese's best work.Along the same lines the Oscar nomination for Best Picture is a bit much. While there is no denying it was probably among the ten best films of 2013 with some incredible acting and more than adequate cinematography and editing the very fact it has no chance of winning makes one question why even nominate the film at all. (Of course without nine nominees we would be back to having the reasonable number of five...) Scorsese received a best director nomination and this strikes me as more understandable. He managed to assemble an impressive cast and tell a story that is both compelling and entertaining without trying to put some moral tag on it. Whether or not the viewer thinks this is a glorification or denouncement of the acts depicted is up to them as the film itself is blank (in the best way).While on the subject could the drug use and sexuality have been toned down? Absolutely. And there is a good argument that they should have been (especially the non-stop sex which comes across as gratuitous and only adds more minutes to this lengthy financial epic). Another argument says the events are extremely unlikely and exaggerated at times. And this is probably also true; but the film is accurate to the memoir not reality and this is Belfort telling his story with all the embellishments that come with it. If you want just the facts read the court transcripts.Leonardo DiCaprio is nominated for best actor and this is a choice that is understandable and yet hard to rally behind. He truly becomes Belfort and probably makes the man out to be even more wild than he was. That deserves a nomination. But this is not DiCaprio's best role (he has also done a fine job portraying Howard Hughes and J. Edgar Hoover) and not one he deserves the win for.Jonah Hill on the other hand was amazing and deserves to win his supporting actor category. Being up again Jared Leto he probably has no chance but Hill has come a long way in a few short years from a lovable doofus in ""Superbad"" to a formidable actor in his own right. At first ""Moneyball"" seemed to be an anomaly in Hil's career but he showed the world he could do even better when he became Donny Azoff in this picture. Incredible.Whether Terence Winter deserves Best Adapted Screenplay for this film is unclear without having read the book. Such a nomination seems fair though the win is hard to say without more familiarity. I am surprised no nominations came for cinematography or editing which are strong in their subtlety. But oh well.Of the film's five nominations it may walk away with one win (Winter) or two at most (DiCaprio). More likely it will walk away empty-handed. The film is not flawless (we could go on about how awkward the soundtrack was) and may or may not go on to be memorable for much more than its nudity and pervasive cursing.",3 February 2014
This is easily Leo's best performance ever!,This movie is absolutely amazing and it deserved way more Oscar wins. Leonardo DiCaprio is unbelievable and this movie is his best performance and he isn't the only one putting in an amazing performance this film is littered with them Jonah Hill is amazing Margot Robbie is so good to say this was her first major role. I love the story that this movie is telling and the direction on how they tell it is amazing aswell. This is easily one of the best movies of all time and it will go down in history as one of Leo's best ever movies. I love it so much!,15 November 2021
Leo's best performance of all time!!,Di caprio was robbed in the oscars whether you like it or not the only reason why people give this movie a low rating is because of the over nudity and it's the same reason why leo didn't get the oscar in my opinion which is what I don't understand!!! it's an r rated movie so obviously there will be nudity it's not a kid's movie!!!!  it's easily leo's best performance and scorcese's second best movie after goodfellas.,12 April 2021
Where Human Flaws Make a Rotten Core,"Brilliantly acted superbly written and as one would expect from a picture by Martin Scorsese it is a masterclass of directorial craft.Showy when it needs to be but also quiet and contemplative. ""The Wolf of Wall Street"" is the equivalent of something like ""Good Fellas"" or even more so ""Casino"" but set in the world of finance. The suits might be more expensive but the people who wear them are just as sick and violent as their street-mob counterparts. Sardonic in humor and unflinching in showing the depravity of its characters it marks somewhat of a different approach to the world of stock-trading than Oliver Stone's ""Wall Street"".Where Stone seems more in line with Bertold Brecht who considered theater (or in this case film) a moral institution does Scorsese take the position of the omnipresent observer of the dark side of the American and in many cases the human dream.Leonard DiCaprio gives another stellar performance of great intensity and even greater tragedy while this tale of corruption greed and self-righteousness unfolds.It's a vast panorama that shows how during the last twenty-five to thirty years gullibility as well as our innate greed make all of us accomplices in this never-ending pyramid scheme far away from any reality.One could almost hear Scorsese's clerical background come to the fore again according to which nobody is without sin and therefore we are all susceptible to corruption.It is our decision on which side we choose to live that makes the difference. For every individual but also society as a whole.",17 December 2013
over hyped movie!,Martin Scorsese is losing his gift as a director. The Wolf of Wall Street is another rendition of Scorsese's other movies. The narration actions and flow of Wolf of Wall Street is similar to Goodfellas Casino and Mean Streets. Di Capiro's lead character is just another version of the Henry Hill character from the movie Goodfellas. Through the streetwise narration of Di Capiro one learns how the system is scammed and experiences dysfunctional behaviour of drugs and prostitutes. The characters lack of morals creates the usual drama stew of low lives. Scorsese tries to spice up the old recycled formula with nudity massive drug use over the top sex which can not compensate for the lack of story depth. 3 hours was way too long for a half hour story. Five stars out of ten.,1 January 2014
Excess Is Boring Especially When It's Three Hours Long,"Martin Scorsese at his undisciplined worst.""The Wolf of Wall Street"" is 90 minutes of glib satire stretched over an interminable 180 minute film. I get it I get it -- the excess of the film itself matches the excess of the Wall Street world depicted in it. But excess both as a subject matter and as a style is boring after a while. The first hour or so of the film blows the roof off the joint and I was sure I was experiencing a film that would go down as one of Scorsese's best. But as it went on and on and Leonardo DiCaprio's performance became more and more histrionic and the film made the same point over and over I had that depressing feeling that comes when a movie you're really enjoying makes a wrong turn and becomes one you really dislike.""The Wolf of Wall Street"" is of course critic proof. Anyone who doesn't like it is instantly categorized by its fan boys as stodgy and unable to handle the subject matter as if it's an impossibility that someone could dislike the film simply because they don't think it's any good. Whatever. It's an overblown mess stupid when it's trying to be funny (the Quaalude scene for example) and in desperate need of someone who had the balls to tell one of America's greatest directors that he was letting his material run away with itself.Grade: C",9 January 2014
Goodfellas Meets Wall Street Meets Biting Black Comedy,""" The business of America is business "" screams an old cliché but like so many clichés it's based on reality . Is there much difference between a gangster and a stockbroker ? It's the sign of a very poor mobster who can't make a profit for his firm and it's the same with the stock market . Thankfully capitalism is legal and every other socio-economic alternative has been a disaster for humanity but one can't help equating the stock exchange with being the same as gangsterism  supply and demand without any moral or humanitarian mores and one wonders how American auteur Martin Scorsese might bring a story of Wall Street to screen ? If there's a problem with Scorsese he sometimes remakes the same type of film as in THE KING OF COMEDY and BRINGING OUT THE DEAD are remakes of TAXI DRIVER . likewise GOODFELLAS was remade as CASINO .One can't help thinking the temptation to make a story featuring an amoral capitalist could quite easily end up becoming a gangster film set in the world of high finance . "" All my life I wanted to be a white collar criminal "" In effect this is how the film works to a large degree but Scorsese is on top of his game so having such a large similarity on a narrative and visual level with GOODFELLAS and CASINO doesn't matter because for a movie lasting three hours it just flies by . Once again Scorsese uses the directorial technique of intensified continuity which is film critic speak for in your face direction . All the Scorsese hallmarks are here  breaking down the figurative fourth wall  garish and glossy cinematography  constant camera movement  pumping intrusive music etc etc . It's all here and you've seen it all before but it's so well done that none of this matters and remains totally compelling as once again the master director brings us Shakespearean tragedy in its most American and cinematic form To be fair to Jordan Belfort he didn't torture or kill anybody and his methods of gaining economic profit only differs from the rest of the finance sector in that they're illegal . Actually in amongst the excess of drugs  sex and foul language the storytelling doesn't make a very good job in telling the audience the difference between legal and illegal stockbroking but we're asked to take on board that Belfort isn't that bad because he's played by DiCaprio . Fair enough and he does a good job as a shallow and greedy boy who seduces stupid greedy people in handing over their cash . The rest of the cast also go along with the loud colourful style of the movie but was I puzzled by the one scene cameo by Mathew McConaughey in a pivotal role and kept expecting his character to make a reappearance at some point in the film which doesn't happen . . it'll be very ironic if as I expect McConaughey beats DiCaprio to the Oscar this year . A British audience might also find the casting of Joanna Lumley distracting in much the same way as Ray Winstone in THE DEPARTED  but the cinema audience I watched this with spent much of the running time laughing at the grotesque blackly comical scenes as they played out on screen . Mission accomplished Marty  although one can't help thinking an inclusion of a scene where Belfort passes a card warning a colleague about something is trying a little bit too hard to paint Belfort in a better light than he deserves . I mean it's not like anyone would be queuing up to listen to his lecture seminars after seeing this film is it now ? This is one of the better films from the long  prolific resume of Martin Scorsese  possibly his best since GOODFELLAS but one that will probably be very under rewarded at the prestigious award ceremonies due to one of the strongest film line ups seen in many years . It also won't convert anyone in to being a new found Scorsese fan but for those of us who's enjoyed his familiar language of cinema to tell a story about the American dream turning in to a nightmare it's proof once again that he's Hollywood's greatest living director.",21 January 2014
