title,content,date
Still fantastic stuff almost 60 years later,Such a classic. It's been over 10 years since I first watched this and returning to it tonight I think I liked it even more.You could argue this is THE prison escape movie. Even if it's not the best prison movie ever the fact that it's almost 100% about setting up and executing the escape for almost three hours means it's hard to imagine something with a similar premise being much better.It's well-paced for its length and it's a good sign that all the set-up is just as good as the pay-offs in the second half. You could argue the last hour drags a little but it also contains many of the film's most memorable scenes (yes I know the movie's nearly 60 years old but I'm still going to be vague in case anyone who reads this hasn't seen it 😅)Goes without saying but Steve McQueen is incredibly cool but it's a testament to how great the rest of the cast is that McQueen's character can spend so much time in solitary confinement and the movie still moves well and entertains without him.Closest thing to a flaw if I had to pick one? Prison looks almost a little too fun here because of how likeable the characters are. They're all cool and funny and in a way that makes this prison camp look less hellish than it could be. I definitely understand why they want to escape but it doesn't capture the horrors of prison life as much as other prison movies.That being said there are a few heavy scenes in the movie that do serve as reminders of how terrible the war was as a whole and how ruthless the German army could be. So the atmosphere being relaxed at times in the first half is a pretty minor complaint.So: great acting great pacing great music exciting scenes and plenty of suspense... it all adds up to a great time and it's aged brilliantly for a movie of its age. It stands as both an essential WW2 film and an essential prison movie.,23 April 2022
A genuine timeless classic.,During World War Two the Germans build a new prison camp Stalag Luft III for the express purpose of housing many of their most troublesome captured Allied airmen. However all this serves to do is to pool the resources of some of the most ingenious escape artists in captivity and fill them with a resolve to engineer a mass breakout from the camp.  Based largely on real events this film has assumed classic status over the years and its easy to understand why. Quite simply it excells in many departments. Director John Sturges was at the height of his creative powers and he keeps a firm grip on the proceedings. Although the film runs close to three hours it never feels sluggish while at the same time winding up the tension gradually and developing the characters. The production design is first rate to the point where Donald Pleasance (who had been a P.O.W.) felt quite intimidated by the vast set on his arrival. Daniel Fapp's beautiful photography shows this and the picturesque German locations off to full effect. Put these virtues together with a good script inspired casting and a classic score by Elmer Bernstein and you have an object lesson in how to create an intelligent and exciting big budget adventure film.  On the subject of the cast; Much is made of Steve McQueen's role. While I am a huge McQueen fan I feel that some of the other performances are equal to if not better than his. Richard Attenborough James Garner Donald Pleasance Charles Bronson and Gordon Jackson are all excellent. Good too are James Coburn James Donald David McCallum and Hannes Messemer as the sympathetic Commandant.  This is one of those films that I can happily watch time and time again. In September of this year a new print was screened at the NFT in London as part of an 'Attenborough at 80' season. It was a pleasure to see this on the big screen at last. For the most part the print was in very good condition. The DVD was one of the first that I ever bought some three and a half years ago and I watched its inevitable Christmas screening on BBC2 last night. I just never tire of it. In these days of brainless poorly executed action fodder its a joy to behold something that hits its targets so precisely.,28 December 2003
I simply love this golden classic.,I first saw this in the late 80s on a vhs then again in the mid 90s on a vhs n then again in the early 2k on a dvd which I own.(Added this bracketed stuff in Dec 2021 aft watching this movie again in Dec 2021 but this time with my teenaged kids. This is their first McQueen movie n now they kno why their dad is a big fan of McQueen. They too enjoyed this movie).The acting and character development is outstanding.The direction is top notch.Each character is extremely well-developed.The director takes extra care to make sure we understand each of their roles and motivation.This movie is studded with amazing star cast - James Coburn Charles Bronson Steve McQueen James Garner James Donald Donald Pleasence Richard Attenborough David McCallum John Leyton Gordon Jackson.... and the list goes on.Almost 3 hours long n you can barely find a dull moment which is fantastic.The movie is fast paced n very captivating.The musical score the cinematography n editing are all top notch.John Sturges' direction is excellent.The escape is filled with suspense and the last hour of the movie we see our prisoners on the run by plane train bicycle boat on foot etc and in McQueen's case by motorcycle.By this time we are rooting for each n every character as they all try to make it out of Nazi Germany.This movie Bullit Hell is for Heroes Papillon n The Getaway made me a huge Steve McQueen fan. Indeed he was the coolest one.,31 March 2016
The greatest of escapes.,The Great Escape is THE prison escape movie. The film is rich with characters and the direction by John Sturges is great. Steve McQueen is the man and the rest of the cast are terrific. This movie is heroic and shows the bravery of men in the second world war. I escape into this movie whenever I feel really down it's a great spirit lifter and one of the greatest films of all time.,15 December 1998
Great Movie,This film does take a few libertys with facts there were no Americans involved in the escape though some helped plan it and where transferred to another camp at the last moment.This film though is about heroes and the spirit of freedom.T he film belongs to McQueen who is just fantastic to watch the camera loved him and I believe one day he will jump that fence.The rest of the cast are particurlarly good the scene where the forger is told he can't escape is moving especially when James Garner volunteers to look after him.The James Garner character is roll model for me I always try to scrounge things.Simply watch and enjoy a truly great movie you will laugh and then feel down. I give this movie 8/10,30 December 2003
Heroes underground.,"I imagine it was the lengthy running time that kept me for so many years from seeing The Great Escape although that doesn't explain why I haven't seen hordes of other movies. But I've been going back and watching all the old classics and The Great Escape is one of the best ones I've seen so far. The movie is not only wildly entertaining throughout it's nearly three hour duration but shows some actors who went on to become famous for other roles in decades and generations to come. Granted I am speaking from the perspective of a different generation of moviegoers which is why I know Charles Bronson more from Death Wish than this film or James Coburn from films like Payback and Affliction Donald Pleasance as Dr. Sam Loomis and Richard Attenborough as John Hammond from the Jurassic Park films.I think the thing I loved the most about the movie was how open everyone was about their plans to escape. Not that they tried to escape out in the open but they made no effort to hide the fact that they were analyzing their surroundings trying to find a way to get out. As we soon learn it is their sworn duty as captured officers to consistently try to escape and failing that to make life as confusing and frustrating as humanly possible for their captors. The story involves a lot of British officers being held captive by the Germans at a prison where all of the most consistent escapers have been compiled for special supervision. When the prisoners arrive at the beginning of the movie many of them including Virgil Hilts (Steve McQueen) walk into the gates and then immediately walk to the fences around the outsides of the compound looking up and down the length of the fences studying where the guard towers are looking in broad daylight for ways to escape.What follows is a brilliant competition between the proud British officers being held captive and the Germans guarding them as the British make every attempt to escape and receive minimal punishment when they're caught. 20 days in the cooler for a failed escape attempt (doubled from only 10 for mouthing off) is pretty light compared to what I would have expected POWs to have suffered at the hands of the Nazis in World War II.Because the escapes are only hidden during their preparations there are portions of The Great Escape that play almost like a sports movie more than a war film because of the atmosphere of competition and among other things there is so much comic relief One of my favorite scenes is the one where they first begin digging under the floor in their bunker. Danny Velinski (Bronson) is under the floor digging away when the Germans march in for a surprise inspection and he jumps out they put the cover back on the hole and smear clay around it and then pour water into it one guy starts mopping the floor everyone else goes back to playing cards or milling about and Velinski hops in the shower and the suspicious officers come in and demand to know what they're each doing. The guy mopping explains that he's mopping Velinski says he needed a wash and Louis Sedgwick (Coburn) says about Velinski ""I'm watching him. I'm a lifeguard!""It's also a great scene when Hilts (McQueen) tells Bartlett (Attenborough) and the other officer his plan for escape. Steve McQueen is the star of the movie but spends most of it pretty much out of the loop. He was in the cooler when the plans for the great escape were first hatched so when he finally got out most of the camp was involved in planning this epic breakout and Hilts comes up to Bartlett and one other officer and gleefully tells them about his and Ives' nutty plan to burrow three feet down and dig straight out sticking metal tubes through the ground to the surface so they can breathe. Bartlett and the other officer leave both of them out of the plans for the time being for reasons that are explained later in the film.The movie is expertly written with outstanding dialogue and even better performances and direction that I like to think is still inspiring filmmakers throughout the world. I learned from another reviewer on the IMDb that the music is almost competing within itself with different instruments representing the British and the Germans so I was watching for it when I watched the movie. Not only is the different music representative of the two opposing sides but it does it within scenes and even within individual shots. Consider for example the scene where Hilts and Ives are first brought into the cooler. The music is almost reacting to what is going on on screen like it's trying to describe where each character is within the frame. That is true film-making brilliance. The movie ends with a massive setback a tremendous downturn in tone but does so without turning into a tragedy or overshadowing everything else that has gone on before that and most importantly while remaining true to the real life story. It displays the pride and determination of British military as well as was done in The Bridge on the River Kwai and that is a major accomplishment. Bravo.",24 April 2005
Quick Reviews!!,POSSIBLE SPOILERS!!Exciting funny tragic with a massive cast who all perform brilliantly providing many memorable moments The Great Escape as everyone knows tells the story of the attempted escape of allied troops from German imprisonment. The characters are all well drawn both Allies and Nazis and each has a distinct personality though McQueen's stands out. Even though only a few escape this is still a story of hope to rival The Shawshank Redemption. Memorable scenes are obvious: Steve's biking Pleasance's tragic end the celebrations which end in death the 'get out and stretch your legs' scene and the train station scene. With beautiful cinematography and a rousing score this is a favourite for many people-it's shown here every Christmas. Interesting in that this is one of the few films i can think of which has no female character of note. 9 out of 10,16 November 2004
GREAT MOVIE: MORE HISTORICALLY ACCURATE THAN SOME REALIZE...,"This is a great movie which much more historically accurate than it is often given credit for. So many who say otherwise are ill-informed and obviously don't know much about the actual history of that actual escape. The depiction of what happened to the recaptured prisoners in the movie of THE GREAT ESCAPE is reasonably accurate as detailed on the historyinfilm site...specifically on the ""Reprisal"" page; along with being detailed in the various published accounts.Hitler ultimately calmed down after being reasoned with by Goering Feldmarschall Keitel Maj-Gen Graevenitz and Maj-Gen Westhoff and dictated that more than half the prisoners be shot and cremated. So as depicted in the film several of those recaptured were not executed and were indeed returned to confinement. In fact even those executed were not ""shot on the spot"" for the most part but were actually executed later after being turned over to the Gestapo; most being shot while being allowed to relieve themselves under the guise of ""trying to escape"".Furthermore there are many accounts as to how much more humane the environment was within the camp (which even had a popular and very successful theatre featuring prisoners who would later be name performers) than many other POW camps...and certainly nothing like the harsh conditions associated with the Concentration or Extermination camps.To quote one source:""It must be made clear that the German Luftwaffe [the German Air Force] who were responsible for Air Force prisoners of war maintained a degree of professional respect for fellow flyers and the general attitude of the camp security officers and guards should not be confused with the SS or Gestapo. The Luftwaffe treated the POWs well despite an erratic and inconsistent supply of food.Prisoners were handled quite fairly within the Geneva Convention and the Kommandant Oberst (Colonel) Friedrich-Wilhelm von Lindeiner-Wildau was a professional and honourable soldier who won the respect of the senior prisoners.""Finally virtually all the major engineering aspects in regards to the tunnels and the initial escape in the film are as they were actually acheived in the real escape.It would behoove some to learn a little more actual history or do a little simple research before shooting from the hip with supposed ""knowledge"" of reality. THE GREAT ESCAPE certainly takes liberties in tone and character portrayal but not in the key elements that are disparaged out of sneering ignorance.BRIDGE ON THE RIVER KWAI is also a great film but took even greater liberties with the technical details of the events described than THE GREAT ESCAPE did....and offering up VON RYAN'S EXPRESS as a more realistic alternative is simply delusional and ridiculous.",11 January 2004
One of the all time great war movies,I cannot dislike The Great Escape with its great cast anthem-like music score and of course its attention to detail. The film is brilliantly shot with beautiful cinematography and of course the music score is great very iconic. It may be a little annoying to some people as the theme is repeated over and over again but there is something triumphant about it so I find it hard not to like it. The script is great but it is the cast and the attention to detail that sticks in the mind. This escape yarn has everything from collapsing tunnels probing searchlights to the classic movie image of Hilts attempting to escape to freedom on a motorbike. And then there are the characters for example we have Donald Pleasence's timid forger James Garner's smooth-talking scrounger and most obviously Steve McQueen's super cool Captain Virgil Hilts. Garner Pleasence James Coburn Richard Attenborough and Charles Bronson fit their parts perfectly but for me it is McQueen's movie. Overall The Great Escape is quite simply great one of the all time great war movies. 10/10 Bethany Cox,19 April 2010
All Time Favorite,"Based on a true story ""The Great Escape"" is one of the greatest movies ever filmed. Directed by the genius John Sturges and starring Steve McQueen James Garner and one the most talented ensemble casts ever assembled the film does not have any weak parts. From the almost authentic reproduction of an actual NAZIS prison camp set to the great score from Elmer Bernstein and excellent performances by the cast this movie gets 100 out of 100 stars hands down.The World War II action/adventure story deals with POW's who devise an elaborate escape from a German Prisoner of War camp. ""The Great Escape"" will demand your complete attention from start to finish and you will find yourself watching it over and over again!!Steve McQueen James Garner Charles Bronson James Coburn Richard Attenborough Donald Pleasance and many many more stars enough words cannot be said?? How the OSCARS voters snubbed this movie in 1963 with only 1 nomination for editing is a complete travesty to this day.",12 January 2020
What a movie! 10/10,The Great Escape should be a movie every one has seen. It's the definitive P.O.W. movie -- and all other films in the genre fail to compare. It should be noted that this isn't just a Steve McQueen movie (although he is bound to be everyone's favorite character) but this is an ensemble piece with great performances by Richard Attenborough James Garner James Coburn Donald Pleasence and Charles Bronson. Wonderful build-up great middle and a terrific ending. This film is classic. One of the best scores of all time.,16 March 2002
Extremely well paced directed movie,"Greetings from Lithuania.""The Great Escape"" (1963) is a classic movie. It was extremely well made for its time and it still holds up pretty well as a WW2 prison escape adventure movie. The cast of this movie is one to behold - all star non the less. Directing by John Sturges was superb - at running time almost 3 hours this movie was excellently paced there is barely a boring or stretched moment. Editing was excellent as well good cinematography. This movie was short on characterization - its all about technical details of the escape was made and it works.Overall almost 60 years after its release this movie still holds up because of a superb pacing and directing. Also this is a movie were a lot of great and famous / legendary actors were brought in together - with most of them getting fame after this movie or later in their carriers - this film works like a great time capsule as well when seeing it in 2022.",6 February 2022
