title,content,date
Living in Space,Spoilers herein.Kubrick is a hard filmmaker to touch. He's obviously competent even brilliant in some ways. And a few of his films -- `Strangelove' comes to mind -- make enough sense superficially that one is not compelled to go farther. The problem is that Kubrick never gives us much hint that his films are a whole different beast than the others on the shelf at the video store. I think he relished the confusion.Most films tell a story in the old fashioned way: time moves things happen characters act. In these films the story is largely apart from the storytelling. Because film is different than everything else the means of storytelling are unique to film. And because film is still new we have lots of room for discovering how to tell a story.So we have the vast majority of filmmakers and viewers who think of a film purely in terms of the story. But we have another group of people who watch the storytelling and perhaps (like myself) don't demand that much from the story itself. That's why we admire empty stylists like De Palma but of course prefer master visual storytellers like Kurosawa.The holy grail is when the narrative of the conventional threads and the cinematic ones mesh or are coordinated in some clever way. By cinematic threads I mean a narrative invested in the very fabric of the camera like `Marienbad' like `Pillow Book' like Welles' `Othello' or with the aid of actors like `Sweet and Lowdown' or `Vanya on 42nd Street.' There's a sublime joy to parallel immersion in both the story and cinematic narratives.But sometimes along comes a Kubrick to confound us. I spent a lot of time with `Eyes Wide Shut' before understanding it because I was looking for the tie with the story. But Kubrick has the equation the other way around. The primary narrative anchor is in the cinematic narrative. The story isn't a skeleton around which the filmmaking takes place rather an annotation or an incomplete dream that results from it. Jarmusch Malick and Kar-wai Wong (`In the Mood for Love') have this same attitude with minor twists.Freed from limiting expectations I am now able to enjoy `Barry Lyndon' in more the way I think Kubrick saw it. It is not a story about a Black Irish told through pretty pictures. It is a visual tone poem on the seduction of beauty with a dissonance between natural beauty and cosmetics. The primary story is visual. It needs space. It needs time. (`2001' has the same cinematic narrative with the `cosmetics' being logic; the minor twist in `Clockwork' is that the cultural cosmetic is in the future.)The part of the narrative that O'Neal contributes is a loose stitching of this to plot elements as seasoning to help our digestion: war/ gambling arbitrary privilege duals and duels face and body costumes superposition of languages.The ironic point is that Kubrick tricks you into soaking up the lushness and doesn't punish you at the end. That's why you leave the theater feeling guilty and not knowing why. (He takes away one of our legs -- the story -- and sends us to wander in America not quite sure what has happened to us.) Can you think of any other artist with that power?,28 November 2001
The Camera and the Stage,"When I was in high school it was considered ""cool"" to watch Stanley Kubrick movies as they were seen as ""more enlightened forms of entertainment"" over stuff by Steven Spielberg and John Hughes. If you didn't memorize the opening speech to Full Metal Jacket or hadn't seen Nicole Kidman in Eyes Wide Shut then you were rejected from the clique. This was at the time when I was first viewing Kurosawa's Rashomon and Ran and accidentally came across this gem. Sure the rest of the gang would be quoting along with Alex DeLarge in A Clockwork Orange but not one of them would dare sit down and watch this or 2001: A Space Odyssey. Fools.Barry Lyndon is another sign of sheer genius on behalf of Kubrick. Notice that in his career he is never concerned about making money just creating an image and telling a story. Imagine if Michael Bay did the same he'd be out of the business in no time and having to sell his own movies at the Video Hut. This movie is one of his better detailed (and yet mysteriously unsung) masterpieces that is so beautiful to look at that it almost becomes artistic pornography (in the sense of creating intense emotion). This isn't to say that Barry Lyndon is vulgar. By comparison to Eyes Wide Shut and The Shining this is a kid's cartoon.Kubrick is once again a certified genius with his camera. The elaborate and glamorous scenes ranging from duels to gardens and even just the opening prologue are beautifully rendered in a style reminiscent of Monet or other artists. I found it interesting how Kubrick includes pigeons (doves?) in the final duel. Perhaps John Woo gained some inspiration from this.The story is paper thin compared to 2001 and lacks much of the symbolism. In fact it is very hard to either sympathize with Ryan O'Neil as the title character because of his lack of portrayal. As a whole none of the characters gain either support or disapproval because of their fleeting presence. The sets and costume designs themselves become more of a character than the actors. Thankfully the story is not as convoluted as I expected. It flows nicely and never gets boring because of the variety of powerful elements infused into it.First off kudos to both Ken Adam and Vernon Dixon for their brilliant production design. I loved what Ken did with Dr. Strangelove (smart move for him to ditch the Bond series for that). John Alcott is one of Kubrick's lesser cinematographers but he is still very talented here. I'm certain that if he had lived longer Kubrick would've kept using him. He is not as concerned about symmetry that or the topics aren't as the rest of Kubrick's work. The biggest irony about Barry Lyndon would have to be that everyone in the categories EXCEPT Kubrick won an Oscar for their work. I think the Academy has something of a grudge against him because of his superior quality of work.Overall a phenomenal quality of film that they just don't make anymore. I put this in my Top 10 required viewings for anyone who wants to be in film. Kubrick has transcended Shakespeare with this film. 4.5 out of 5 stars.",14 August 2003
One of Kubrick's best and most misunderstood,Not his best(2001) but Barry Lyndon is a beautiful film that is so easily dismissed. I am fond of Stanley Kubrick's movies and I honestly think Barry Lyndon is one of his best. I am not sure about it being underrated but it is almost certainly misunderstood. Yes it is long and yes it is slow. The length didn't bother me and neither did the pace actually. The slow pacing as others have said is deliberate it is essential to the rhythm of this film. Even if you can't adjust to the film's pace so many other things compensate especially the authentic period look the ravishingly beautiful photography Kubrick's superb direction and a hypnotizing music score. The story is well constructed as is the dialogue while the acting is fine. Ryan O'Neal and Marissa Berenson have often been criticised but I think their bloodlessness and vacancy are a strength rather than a weakness. That aside Leonard Rossiter Hardy Kruger and especially Leon Vitali give fine supporting performances while the climatic duel scene is definitive and the narration from Michael Hordern is excellent. So all in all actually an excellent film. 10/10 Bethany Cox,13 January 2011
Magnificent costume drama from a master director,"""Barry Lyndon"" William Makepeace Thackeray's tale of the rise and fall of young Irish ne'er-do-well Redmond Barry in late 18th century Europe is brought to the scene by legendary auteur Stanley Kubrick. The cinematography is outstanding as Kubrick was experimenting with a number of high-aperture lenses originally developed for NASA to allow filming in minimal light allowing him to shoot candle-lighted interiors in ambient light. There are also extremely long-distance wide-angle shots of the English countryside and long-distance pull-back zoom shots. There was some criticism of Ryan O'Neil's limited range as an actor when tasked to play such a complicated and central character and the long film (184 min) moves at a very languid pace (ultimately not a lot happens) but I found the story interesting and the character development superb. Overall ""Barry Lyndon"" is a beautifully crafted 'costume drama' and if a bit of patience is required to see the story through it is well rewarded.",26 November 2017
One of the most beautiful movies ever made.,"This is certainly one of the most beautiful movies ever made. Beautiful is of course something totally different than saying 'this is the best movie ever made'. With beautiful I mean that the movie is superbly looking with flawless costumes and sets and impressive landscapes and camera-work. And please lets also not forget the beautiful and perfect use of classical music that was all rearranged by composer Leonard Rosenman for which he also received an Oscar. Same goes for the flawless art-direction cinematography and costume design. Truly all the Oscars that it at least deserved to get. ""Barry Lyndon"" is a long movie like Kubrick movies often are. A lot is happening in the story but it never gets to much because the story is told in a slow way. Almost the entire life of the character Redmond Barry/Barry Lyndon is told in the movie. As a sort of Irish 18th century Forrest Gump he travels and sees Europe through the eyes of many different sides. It gives a great view and feel of the 18th century Europe and the British 'gentleman' culture in particular.There is some absolutely stunning dialog in the movie. It's this typical old fashioned English polite way of talking that is used in this movie. It was a real joy to listen to and it provided some highly entertaining and memorable moments at times. The lines are all perfectly delivered by the fine actors. It was also great to see Pat Roach in this movie. Pat Roach is known for playing almost every of the big thugs in all the Indiana Jones movies. It's funny I didn't recognized him by his face or voice but I did by his style of fighting. He fought in the same manner as he later did in ""Raiders of the Lost Ark"" during the airplane fight.The story is told slowly and beautifully and is all beautiful narrated by Michael Hordern. You'll never be bored while watching this movie I can guarantee that. There is simply too much happening in this movie to allow that.An absolutely beautiful movie that also is an absolute must see.10/10http://bobafett1138.blogspot.com/",3 November 2005
A film worthy of the superlative superlatives - Kubrick's masterpiece best film of the 1970s one of the 20 best of all time...Etc. Etc. (spoilers),Like the sustained cinematic fugue it is 'Barry Lyndon''s opening scenes provide a theme that will be treated to increasingly virtuosic variations throughout. Barry's father is killed in a duel. Barry lives with his mother who refuses to remarry. Barry loses his virginity to a woman playing a role while playing cards. These are the great threads - Fathers Duels Mother Sex Women The Unattainable Masks Games Gambling - weaving into the web that will eventually trap Barry Lyndon Fate like a spider picking him off sadistically limb by limb.'Barry' is structured around duels - the film begins and climaxes with one; key plot points centre around duels and 'organised' brawls. These duels are not just of the fencing/shooting type - they can be a stand-off in gambling; the deceptive games men and women play; the punishment meted out by fathers on stepsons elder brothers on young half-brothers; a summons to redundancy; the phlegmatic defiance of a crippled cuckold; the attempt to hoodwink an officer. it doesn't even have to be negative - Barry's introduction to the chevalier begins with tacit antagonism ends in a moving and genuine friendship. these duels are tests Barry must pass traps he must avoid in his forward movement towards status and wealth.But this duality has more thematic resonance than that signified in the name-change form Redmond Barry to Barry Lyndon. It is a conflict between the individual and society between that individual's genuine self if there is such a thing and the masks he adopts to hide any defects that self might have. The moral significance of the duels change as Barry moves from being a passionate lover to a ruthless schemer. For all Thackeray's ironic wit there is a moralising streak in his novel not necessarily of the 'Don't rise above your station' variety but suggesting the unhappiness waiting for anyone who will forsake their true character for glittering but fake baubles.Kubrick takes this material and makes it his own framing another story about a criminal outsider and a rigid immovable social structure far more powerful than its individual constituents. Masks for Barry aren't necessarily a fragmentation of his identity a degeneracy of his values. They are his way of beating the system of infiltrating the fortress and destroying it from within. Far from becoming a monster Barry is deliberately shown as both a debauchee and a loving father (the theme of fathers from Barry's dead one to his two benevolent father-figures; his replacing Bullingdon's father and his relationship with his own son contrasted with the figures of mothers is a powerful theme throughout) It is a cliche that Kubrick is a bleak misanthrope and 'Barry Lyndon' doesn't suggest otherwise with its farcically horrifying vision of war and the more lethal machinations of society. The film deliberately sets in conflict (another duel) two 'times' a historical time of war and Great Powers linked to Barry's journey from fugitive to aristocrat and a circular time in which events simply repeat themselves and nothing ever changes. This is the Age of Enlightenment where 'progress' was the soundbite the idea that the sum of human knowledge and hence the sum of human happiness could be improved.kubrick bleakly counters this - visualised in a film of staggering beauty a successful attempt to fuse all the progressive art forms of the of the era (painting theatre sculpture architecture landscape gardening music etc.) into a blinding whole - with scenes especially the climactic duel with Bullingdon suggestive of regression primitivism a reversion to tribalism (which in effect is what happens a social order regrouping and expelling the outsider). The Church is now a henyard covered in straw dark stage for a primitive rite one that has been repeated throughout the film denying all progress. the ritual tribal drums make this overpoweringly apparent.Barry ends up back where he began: worse with the loss of a leg. Decades on nothing has changed for Lady Lyndon either signing cheques for her new 'husband' her son. The last date we see is 1789 that famous date of Revolution in France spiralling out everywhere else but not here and Kubrick implies not really anywhere. the old cliche 'Plus ca change...'Call me sentimental (or Irish) though but in that final duel when Barry refuses to kill his enemy the light shining behind him through the narrow slits the white doves flapping around him suggest a religious interpretation a suggestion that Barry may lose the world but is somehow saved redeemed: condemned to repetitious purgatory on earth but beyond who knows? Because this is Kubrick's second duality his own a miraculous balancing act between a film of pure abstraction and a moving funny horrifying character study. Throughout Barry is made ridiculous the dupe the victim and yet always retains our sympathy (largely through that heartbreakingly pained face) making even us atheists desire some salvation for him.The film's greatest scene - the gambling table where Barry and Lady Lyndon stare at each other in the candlelight like clockwork figures forced into humanity is a masterpiece of cinema translating minimalist acting into genius - Ryan O'Neal in this film gives one of the great performances thanks to Kubrick worth a thousand of yer celebrated hams.,17 August 2001
A Challenging Piece to Take Satisfaction From...,... no matter how many pistols or shots are fired. Poor old Barry manages to squander all he could ever have wished for but ultimately gets what he deserves as does the audience but only after an unsatisfying three hour wait.,23 June 2020
See The Pretty Pictures,"The same things that make ""Barry Lyndon"" interesting are what make it problematic. Long drawn-out scenes lingering close-ups of stiff-faced actors no rooting interest a sudden personality shift (for the worse) in the lead character and minute attention to period detail that seems director Stanley Kubrick's main reason for making this.Kubrick shoots his 18th-century costume drama based on the William Makepeace Thackeray novel with nods in the direction not of other filmmakers but rather period painters like Gainsborough and Hogarth. His frame often moving but slightly in the course of a scene captures moments of wondrous intense beauty which seem to defy gravity in their not-quite static state such as a woman in her bath or a man riding across a country path. For that it is a unique film one that transfixes many still.Still it's a hard film to love at least for me starting with the main character a young Irishman named Redmond Barry (Ryan O'Neal) forced to flee his homeland after a duel who gets himself trapped in not one but two armies in the middle of the Seven Years' War. He escapes with a tricky gambler to Belgium where he meets Lady Lyndon (Marisa Berenson) who falls in love with him and offers him an opportunity to rise in the highest realms of society if only he can control his mendacity and bitter temper.Not a lot to love there and some say it's either O'Neal's fault or Kubrick's for casting him. O'Neal is in typically wooden form but this is one film that serves such an acting style as the cast here converses less in dialogues than colloquies while barely moving so much as an eyebrow so as not to disturb Kubrick's delicately candlelit interiors. O'Neal surprises on occasion especially late in the film when he delivers a crying scene as powerful as Russell Crowe's in ""Gladiator."" Once you get past his weak Irish accent you may find him as good a man for the job here as anyone.There's also nice character work by Murray Melvin as the dour minister Mr. Runt Leon Vitali as Lady Lyndon's son by a prior marriage and Steven Berkoff unrecognizable as the same man who menaced Eddie Murphy in ""Beverly Hills Cop"" as a foppish dandy who trifles with Barry to his regret. Patrick Magee often over-the-top on screen nicely underplays his part of the gambler Barry's tutor for a time. Kubrick's work with the child actors here showcases his exceptional undercommented work in that department.This is one Kubrick film where there is little overacting. It's hard to overact when you can't even move. Kubrick is so bent on making with his pretty pictures that any droplets of vitality dribble off the screen. Audience identification too is hard except I think some of the charm of this film is in how alien it is presenting a world we think we know in an askew but somehow more real-seeming way than ever before.It's a triumph in ""Barry Lyndon"" how fine and layered a visual scheme Kubrick is able to put on screen and the story especially in its first half when Barry is on the rise has its compelling moments. A mordant narration by Michael Hordern that carries on for the length of the film seems intrusive at first but gradually turns out a rather sublime counterpoint to the action on screen. You come to need Hordern after a while. At a little over three hours one feels like one is sitting through Barry's wastrel life in real time. Some may see that as an accomplishment but you can only stare so long at a painting even a masterpiece before yawning sets in. It sets in more quickly here.",31 January 2006
Gee...I feel like such an unsophisticated boob!,"This is a movie that is often hailed as a masterpiece because of its godlike director Stanley Kubrick. And I know I'm going to get some serious negative reactions out there but I really didn't like this movie at all and think it's one of the most overrated films of the 1970s.This is a costume drama that looks very pretty on the surface but down deep it lacks a soul and any trace of warmth or humanity. Ryan O'Neil is inexplicably chosen to play the title character though why this American was chosen I have no idea--particularly since at times he appeared to be half asleep during the film. This movie is just dreadfully dull and uninteresting.I seriously wonder what would have happened if a lesser-known or obscure director had made this film. I'm sure it wouldn't have received all the kudos and people might have recognized that it was a poor film.After noting all the ""not helpful"" scores given to the other reviewers who panned this movie on IMDb I guess I'll just sit back and wait for them to start pouring my way!",8 July 2006
an excellent rewarding on multiple viewings kind of masterwork,Stanley Kubrick's Barry Lyndon was a film that upon first experience was a little sluggish and compared to the bizarre nature of many of his other masterpieces (Clockwork Orange Dr. Strangelove the Shining) is lacking. But this was years ago when I perhaps didn't quite have the patience and attention to underlying emotions the film asks. Upon a few more viewings up until now I find that this really is a remarkable deliberately paced film about a man trying to find the cues and the ways into this upper class world. This man played convincingly by Ryan O'Neil is like the total con-man in the guise of the perfect gentleman (in a sense of course less violently and less ambitious the character has a little in common with Alex from Clockwork Orange). Aside from the characterizations which do become richer in multiple viewings the compositions are truly unique and ask of a viewer more than most can handle. Barry Lyndon is the kind of film that if nothing else shows that Kubrick wasn't only this madman director of these satires and totally visual experiences (which he was terrific at) but also could do a tender expressive and period-perfect film about a world that most of us know from looking at paintings in museums which is precisely what Kubrick was going for. Deservedly winning of four academy awards (unfortunately not for Kubrick) it also boasts a fine soundtrack of classic works of music.,13 February 2000
Main Characters Give Us A Mannequin Act !!!,"Stanley Kubrick's screenplay adaptation and direction of Thackeray's Barry Lyndon (1975) is VERY POOR in my opinion.The two main characters Barry Lyndon and Lady Lyndon are portrayed as deadpan through the whole film. This is particularly weird for the Barry character since his life story the topic of the film undergoes great transformations from start to finish. Yet Ryan O'Neal as Barry looks like a lifeless emotionless mannequin just reciting his script lines for almost the entire film. Marissa Berenson as Lady Lyndon is also a lifeless emotionless mannequin just reciting script lines although she is portrayed as being seduced by Barry while still being married to her elderly husband although the narrator says that she falls in love with Barry before her husband suddenly dies and although Barry is blowing her fortune and openly cheating in front of her after their marriage. It is true that the film is set in 18th Century England when we would expect ""propriety and decorum"" to dominate more than today but the flat emotionless portrayal of the two main characters in such a tumultuous storyline is just unreal and just indicates a VERY POOR directing job by Stanley Kubrick.I was even more amazed when I read a Wikipedia summary of William Thackeray's The Luck Of Barry Lyndon (1844). In the original novel Thackeray definitely sets up Barry Lyndon as a hot tempered young man at the start of the novel using this as his motivation for his duel over his cousin Nora. In the novel Barry is not the victim of highway robbers but makes it all the way to Dublin where he immediately begins hanging around with low lifes and accrues so much gambling debt that he joins the British Army just to escape. Wiki says Barry seduces and bullies Lady Lyndon into marrying him. The novel not only has Barry's stepson Lord Bullington join the British Army to fight in the American Revolution but has Barry plotting long distance to have Lord Bullington deliberately killed in battle in America.Although I'm the first to say that an auteur should have the creative freedom to revise a screen adaptation of a novel however much he wants it is VERY STRANGE to me that Kubrick BOTH revised the storyline of the original novel and focused his direction of the main characters in a way that turned his main characters into such lifeless emotionless script reciting mannequins. What kills me is that Wiki's plot summary of the novel reveals Barry Lyndon to be a truly colorful and adventuresome guy a character who already would be a wonderful film character. So what the hell was Kubrick thinking here?? I don't know but he FAILED BADLY as far as I'm concerned.The elaborate and obviously expensive costumes period settings and period accessories such as the horse drawn coaches in this film make it even more puzzling to me what Kubrick was thinking in his production of this film that is if he was thinking at all. In any case elaborate and obviously expensive costumes period settings and period accessories do not compensate for a POOR screen adaptation of a novel and for POOR direction and that's all I can see in Kubrick's Barry Lyndon (1972).Anyone who thinks that this is a great film must first start with the assumption that Kubrick is a great filmmaker and then work his way backward from that assumption to justify the ""greatness"" of this film. I just don't see it any other way.",9 August 2015
Irish social climber,Acclaimed by many as Stanley Kubrick's finest I think Barry Lyndon is a good film that misses being a great one due to some truly bad casting. I can only imagine such folks as Peter O'Toole Richard Harris and Albert Finney were off doing other projects that Ryan O'Neal was selected for the title role. Try as he might O'Neal is just way too American to fit the part of an 18th century Irishman who wishes to rise in society and not care how he does it.I have to say that Kubrick's recreation of the 18th century in both its look and mores is nothing short of magnificent. Small wonder that Barry Lyndon won Oscars for Costume Design Best Music Score Cinematography and Art&Set Design. The technical aspect he nailed down beautifully.As for O'Neal in 18th century Ireland and assuming he's a Protestant there are still limited means of opportunity. Seduced by Gay Hamilton his first love she abandons him for marriage to a wealthy British officer. And when O'Neal refuses to leave she and her family play a very interesting trick which I won't reveal to force him to leave.After time in both the British and Prussian armies during the Seven Years War and some lucrative years at the gaming tables O'Neal has his turn at seduction when he beds Marisa Berenson while she's still married to the titled Frank Middlemass. Then he dies and O'Neal weds her and her money but earns the undying enmity of her son Leon Vitali. That in fact seals his fate.O'Neal and Berenson do have a child of their own and seeing the scenes between O'Neal and his own son made me think that Thackerey's treatment of the father/son relationship was the model for what Margaret Mitchell did with Rhett Butler and Bonnie Blue Butler in Gone With The Wind.Kubrick opted for a full treatment of Thackerey's novel just as David O. Selznick did with Gone With The Wind. Unfortunately Ryan O'Neal just did not fit the title role as Clark Gable did with Rhett Butler.,21 December 2013
Classic costume epic may be Kubrick's masterpeice,Kubrick at his very best in a ponderous film about a less than heroic main character Lyndon who lets no human values get in the way of his quest for power and wealth. The film doesn't let us simply dismiss the often unpleasant (to say the least) Barry however forcing us to sympathize with his dreams and the sadly human means he uses to find his personal immortality through the acquisition of titled nobility for himself and his progeny. Kubrick almost lets his glorious picture of the period overpower the characters but it is plausible that this was his goal. A very adult period peice that blows away all Hollywood epics before and since and pointed the way for James Ivory's superior efforts along the same lines.,15 February 2003
Bum,Another Kubrick classic. Star studded cast and some awesome fight scenes.,7 October 2020
