title,content,date
One of the best films ever made.....,"You would think that with 1000 or so positive reviews one more would not matter? However this is not only one of the most extraordinary films ever made it is also a personal fave which I have seen many times.Comments include: * can Guillermo del Toro actually make a bad film? I don't think so. Because of his name on the credits I have checked out many films of his that while not in the same class as this one were nonetheless flawless in execution.* of many film I have seen about war (too many to count) this one manages to humanize the condition to a greater degree than I can recall. Each character is perfectly cast with perfectly written dialog to bring home the metaphor of trying to live your life while chaos reigns around you. A little girl with a sick pregnant mother who just lost her father and finds her step-father to be a monster ... perfect!* many films deliberately strive for that special ""ambiguous"" ending but this one nails it. I remember couples coming out out the theatre arguing over what the real purpose of the film was what the real ending was what the intent was etc * the one single scene where the young girl has to enter a subterranean land and retrieve artifacts WITHOUT EATING THE FOOD ON THE TABLE is in many ways scarier than the scariest horror films you could name. Moreso because the audience knows how hungry she was and empathizes. It reminded me of the Cyclops scene in the 1950s 7th Voyage of Sinbad considered a classic of its own.* the scenes of violence (and there are many) are done so well you can almost taste the copper in the blood on screen One of the best films ever made",24 May 2015
The best fantasy of the past decade,"Everyone's been raving about this. My opinion doesn't differ too much. It did however suffer slightly from the overwhelmingly high expectations I'd developed based on how brilliant everyone said it was and the whole ""20min ovation at Cannes"" thing. Really who stands for that long? That said it's an amazing work.Skipping the plot recap (find the briefest synopsis you can if you need to be filled in) I'll go straight to the tech specs. I'm not a huge Del Toro fan Cronos was interesting but lacked something for me. Mimic was dross. Hellboy was enjoyable and Ron Perlman is always great on screen. But here the director really outdoes himself. By far. He has wrapped together some amazing elements and somehow maintains a balance that doesn't tip into the mundane or the ridiculous for a moment. And this is no mean feat. The story is part historical drama part fantasy part family melodrama. When it dips out of the fantasy it still enchants.Sergi Lopez and Maribel Verdú really drive the story in the historical drama scenes. I haven't seen Lopez in anything other than a film called Lisbon in which he played a character so completely opposite from the Captain. He is a fierce and terrifying guy but actually comes across as sympathetic in a couple of scenes. Verdu is incredible as Mercedes the head housekeeper (or something) who is Ofelia's closest friend in the house. The scenes with these characters and the civil war subplot never fail to hold your attention. Ivana Baquero is excellent as the main character Ofelia her performance is very mature and believable and she shares some beautiful scenes with her mother and Mercedes.When the fairy tale elements return it's astounding how naturally they fit into the story. I think that is the real magic of this film. The war drama and the fairy tale stem so naturally from each other.One thing that most reviews haven't mentioned is the violence. I think it's been firmly established that this is an adult's fairytale but at times it is a very intense and brutal film. There are a couple of scenes in particular which are very disturbing and difficult to watch. These do not distract from the tone and theme of the film however so they don't seem exploitative at all. If you are squeamish it may get a bit much for you.A final and obvious point I spose I can't get away without making: the set design costumes and effects are superb. That's all.I was perhaps expecting a little more fantasy but the unique blend of genres is absolutely compelling. There wasn't a false note anywhere or a plot hole which are too often present in fantasy films. I can't recall a good original fantasy film from recent years. Fortunately this blows MirrorMask out of the water. It doesn't share any of the contrivances vagueness or ineffectual characters with that film.I just wish I'd seen it without already having read so much. I've tried very hard to not reveal any plot details at all as it does go to some surprising and unexpected places. Fortunately most of the reviews have done the same. I'd urge anyone with the chance to see it to do so immediately and try not to read too much more.",12 September 2006
Quite possibly the best foreign language film I have ever seen!,Don't let the fact that it is in Spanish throw you. This is a dark moving and sometimes terrifying masterpiece of a film. Director Guilliemo Del Torro directs with briskness and deep understanding of the film. The film looks gorgeous very beautiful in one scene and quite Gothic in another. Another director I can think of that directs visually stunning films is Ridley Scott. The music score by Javier Navarette is haunting poignant and beautiful. The script is very mysterious suspenseful and genuinely moving at times and there are some genuinely memorable characters the idealistic protagonist the brutal stepfather the pregnant mother and the caring housemaid. Here is one of the few fantasies where the images stay with you forever. There are beautiful costumes and a stunning forest set the labyrinth is very Gothic and dark as is the wise and mysterious faun and the war and torture scenes are unashamedly graphic. Another honourable mention should go to the monster that tricks children into eating his food when he is asleep and then he wakes up and eats them. He was so terrifying the very look of him made my blood run cold. He is one of the most terrifying creatures I have ever seen in the history of film. All in all a visually stunning and absolutely magnificent film with a definite 10/10. Bethany Cox.,19 May 2009
A labyrinth you don't want to leave,"I saw this film toward the end of the Cannes Film Festival; it edged out all the others I'd seen 30 of them because of its wonderful story; history politics and fantasy woven into a fabric spun by a superlative creative team headed by Guillermo del Toro. In comparison to this his latest effort del Toro's other films only hinted at the depth and breadth of his talent. In this film much as I pride myself on foreseeing the outcome of most stories I could not guess what would happen next. The film is quite long yet suspense is sustained throughout. The music is some of the best I've heard in years so well suited to the action that you almost don't notice its specific effect because of how well it is intertwined with the visual emotional and intellectual experience.In my opinion del Toro's ""...Labyrinth"" deserved to win at Cannes over the Ken Loach film ""The Wind That Shakes the Barley"". Actually everyone I knew at the Festival who had seen both agreed with me. And the 22 minute ovation speaks clearly for the effect on the audience. It's hard to imagine that any film could beat it in a context other than Cannes where they have marked preferences bordering on obsession for certain directors.Let's hope that the late December opening favors an Oscar nomination which it should win hands down unless some other work of genius appears on the horizon. That doesn't seem likely because at Cannes the somewhat disappointing array of films was attributed to the fact that not much great product is being released this year. I might add that I had already seen Volver prior to Pan's Labyrinth and I maintain that Pan is the better film. For me it displaced all three of my top films of the year. I do love The Departed but luckily that's in another category which does not threaten Pan's access to Oscar. If I had to choose the very best picture of the year without limitation by category it would most assuredly go to Pan's Labyrinth for it demonstrates del Toro's originality and brilliance as both writer and director.",19 June 2006
"""You're getting older and you'll see that life isn't like your fairy tales. The world is a cruel place. And you'll learn that even if it hurts.""","After hearing about it for years I was pleased when The Devil's Backbone (2001) surpassed all my expectations. Being very lucky in having a Del Toro box set thanks to Red-Barracuda from this siteI decided to enter the labyrinth.View on the film:Returning to Spain after five years to conjure up a ""Sister"" film to The Devil's Backbone (2001-also reviewed) writer/directing auteur Guillermo Del Toro (GDT) reunites with cinematographer Guillermo Navarro and turns the clockwork of a pocket watch to a continuation of the recurring themes and motifs across his works.Stating in the audio commentary that he ""Never wanted the camera to be settled"" and also to continue from Backbone in setting the title largely in a single location so it can act ""As a microcosm to this stage of the Spanish Civil War."" GDT crosses the line between fantasy and reality with highly stylised wipes moving in synch to drifting panning shots which along with creating a page-turning sheenalso spins a fittingly unsettled atmosphere as Ofelia drifts to follow the demands of the Faun whilst also drifting out of sight from Captain Vidal.Enchanting with a death and rebirth bookend shotsGDT continues to build on the amber colours of Backbone with the brooding amber lights emphasising the harsh colourless reality Ofelia is in under the rule of General Francowhich is sharply contrasting by the lush green magical realism unveiled in Ofelia's encounter with the Faun which GDT subtly casts out to the republican rebels coming out of saturated green lands to fight for freedom.Reuniting with GDT Doug Jones gives wonderful performances as Fauno / Pale Manwith GDT wisely deciding to stick to practical effects rather than CGI giving Jones the chance to keep the creatures between the enticingly mythical and the monstrously aggressive. Haunting all in the real worldSergi Lopez gives a excellent turn as Vidal whose Fascist viciousness Lopez keeps burning as Vidal inflicts horror on all he sees with a chilling disregard for any life which is not his.Entering the labyrinth GDT (who gave up his entire salaryso the film could be made) has built Ivana Baquero gives a magical performance as Ofelia. Discussed by GDT in the audio commentary that ""Choices and consequences"" is the main theme he wanted to explore Basquero superbly expresses the subject in Ofelia's initial wide-eyed excitement at making the choice to enter the fantasy a choice that leads Ofelia maturing and saying no to the evils of the real and fantasy world aware of the consequences she will face in finding her own exit from the labyrinth.",31 May 2020
Entartaining but not one of the very best movies from last year,"When I heard first time about the movie made by the Mexican director Guillermo del Toro that was a mixture of many genres including drama fantasy thriller and fairy tale for adults that takes place in Spain of 1944 in two parallel words one of unbearable bleak and horrifying reality and the other of deliciously dark magic fantasy I wanted very much to see it. I knew that the movie has been praised by many critics and has made hundreds top lists of last year that it was nominated for countless awards including six Academy awards and it won three Oscars and that it had received 20 minutes standing ovation at Cannes. The main reason for me was the fact that I love del Toro's earlier film ""The Devil's Backbone"" (2001) the ultimate ghost story that goes beyond the genre and very successfully mixes horror suspense and coming of age during the war time story.I hoped and expected ""Pan's Labyrinth"" to be as compelling insightful interesting and engaging as ""The Devil's Backbone"" was. I finally saw ""Pan's Labyrinth"" couple of days ago and I was disappointed. The movie has an interesting concept even if not original one. It brings to mind many famous works of literature and the earlier movies about the little girls escaping their dreadful realities of war or death of the loved ones or all sorts of abuse in the world of their imagination such as ""Forbidden Games"" ""Spirits of the Beehive"" (which ""Pan's Labyrinth"" tried to be but never was) the later also takes place in Spain during the Civil war as well as ""Wizard of Oz"" ""Alice in Wonderland"" ""Legends and Myths of Ancient Greece"". One movie that ""Pan's Labyrinth"" has been often compared to is Terry Gilliam's ""Tideland"" his fairy tale for adults his ""Alice in Wonderland meets Psycho"" which also tells the story of an 11-years-old girl and her world of imagination. ""Tideland"" was released last year and was either ignored or hated by majority of critics and left many viewers puzzled and confused. I am not completely in love with ""Tideland"" but I found it much more interesting that ""Pan's Labyrinth"" in all aspects. The main difference between the two - Gillian does not present reality in his film in the simplistic way and does not divide his characters to devilish monsters or shining knights the way Del Toro does in ""Pan Labyrinth"". I am not sure what the target audience for Del Toro's film is? Its story (the writer/director was nominated for the best screenplay and I found his writing the weakest and most ridiculous part of the movie) is so naive and primitive that you would think the movie was made for children but its shocking violence and horrifying tortures are not easy to watch even for adults. Another problem is with the characters. I know I should sympathize with Ofelia and who would not feel empathy for an 11-year-old girl who had to live through the death of her mother and to confront her monstrous step-father but if frankly her character is not very interesting. As for visual effects and cinematography the film looks good but not especially spectacular or breathtakingly beautiful. Of five Oscar nominated films for best cinematography from last year at least three seemed to be more interesting. Gilliam's ""Tideland"" that was completely ignored by the Academy is always technically superb visually arresting and much more impressive than ""Pan's Labyrinth"". I should admit that at least one scene in ""Labyrinth"" was absolutely brilliant - dark and scary it came directly from Francisco Goya's terrifying painting ""Saturn Devouring His Children"" and it was extremely imaginative. I would not go as far as calling ""Pan's Labyrinth"" a bad movie and give it one star. It is not bad; it is just not as great as I thought it would be. As for all the awards ""The Devil's Backbone"" is much more deserving than ""Pan's Labyrinth"" and that's the film I would give a standing ovation to.",26 May 2007
Not strong enough in important ways to make it the classic everyone is hailing it as but certainly interesting and engaging enough to be one of stronger films of 2006,"Carmen has married Captain Vidal and pregnant with his son travels with her daughter Ofelia to join him in his woodland barracks where he is trying to quash the small bands of rebellion against the Fascist regime. Carmen is not well and Vidal immediately puts her into the care of Dr Ferreiro who confines her to her bed after a short time. Vidal is a cruel man perhaps hardened by the battle he fights and the beliefs he holds and Ofelia finds him to have no time for her and her no interest in him. While she tries to cope with the reality of her new life she also finds herself taken by a fairy into a dark underworld where a faun offers her a new life as a princess if she completes a series of tasks for him.With all the papers and amateur reviewers here putting this film high up the list of best films of 2006 I rued that I missed my chance to see the film when it originally came out but got the opportunity recently on holiday in Cornwall at what my girlfriend called the ""smallest cinema on earth"" (it wasn't but it must have been close). Perhaps the weight of expectation on the film played a part but I confess to have enjoyed it but not found the masterpiece that the majority have claimed. The film works pretty well and has a very strong central narrative which contrary to the marketing is actually the real world and not the fantasy. This is an engaging real-world horror that focuses on the struggle between guerrilla fighters and the fascists led by Vidal. On the other side of the coin we have the fantasy involving Ofelia where like the real world she finds a world of darkness where she is not entirely sure who to trust. Now my main problem with the film is the overlap between these two elements and how they fit together.I have read others say that the fantasy echoes the real world but as much as I want to see this it just didn't ring true for me. On a very basic level I get it but that is different from the film cleverly weaving them together and making it work. This separation detracted from both aspects of the story (although less so the real parts) and also saw the fantasy be only partially explained and harder to become really engaged with. My girlfriend said she felt the story was simplistic enough to work best for older children and that the ""horror"" part was therefore too harsh as it prevented this audience getting in the door (in the UK this was rated a 15). At first I agreed with her but on reflection it actually works the other way because this is much more of an adult tale but just doesn't quite have the intelligence and complexity in all parts of the story (again specifically the fantasy).By this point my review will have been slated by all readers who are not used to a dissenting voice but for those who have made it this far let me just say that it is a very good film overall and that I did enjoy it. Outside of the plot there is much to enjoy as well. The writing is very good and the dialogue (albeit subtitled) interesting and never clunky or obvious even if some of the scenes would have made it easy for it to be so. The fantasy world is wonderfully created and engagingly dark with the creatures a mix of wonder and menace. The faun himself is good and well used although it was a shame to see such a terrifying vision such as the pale man so briefly used and with little expansion beyond a lurching menace in one scene. Del Toro directs well across all aspects of the film and keeps this sense of dark menace across everything. I also liked the references scattered across the narrative such as Alice in Wonderland to name one in particular. He directs his cast well too drawing a very good performance from Baquero in the central role. López could have hammed it up but while he doesn't really make a person here he avoids being a pantomime baddie. Verdú is strong as Mercedes while Gil is good but left with little to do outside of suffer and worry. Jones does well within his creatures to deliver the potential within the design.Overall then not strong enough in important ways to make it the classic everyone is hailing it as but certainly interesting and engaging enough to be one of stronger films of 2006. Visually impressive and very well delivered I'm afraid I just found it hard to get over the disconnect between the two aspects of the story no matter how much I wanted to find it.",24 January 2007
Beautiful!,I saw this at this years FrightFest Film Festival in London and absolutely loved it.Guillermo was there to introduce it and you can tell it really is a film he loves and is passionate about.He referred to it as a sister movie to The Devils Backbone.Anyway . . . so the film starts and I must admit I was expecting a lot more of a fantasy film however it is more of a 70/30 split between historical era movie/fantasy fairytale.Don't let this put you off though the film really is stunning and brilliantly acted. The little girl carries pretty much the whole film on her shoulders and does so with the skill of Atlas himself! The violence is graphic and the monsters are scary but it is probably one of the most gorgeous and personal films from a director for a long time!Give it a go if you can get to a screening DON'T WAIT FOR DVD it really does need to be seen on a big screen!,15 September 2006
fascinating,one of films who becomes an important experience. because it is in same measure a special war film and a fairy tale illustration. wise translation of idea of fiction as refuge against cruelty of every day life and homage to innocence. a great director. an extraordinary young actress. a story who mix fears joy and need of measure in ambiguous world. a film like a poem. bitter cold touching profound necessary. because it is a precise exploration of life's purpose. because it is delicate and bitter and soft. a film about a war and a not ordinary at the first sigh manner to survive. one of films who becomes a personal memory. because it is a trip in your secret universe. and rediscover of unique colors from a special age.,23 December 2015
Thuggish,"I get annoyed at movies that preach one thing and are themselves another.The story here has two components a real and fantasy thread. The real world thread is simple. By that I mean there are no dramatic complications at all. The characters are theatrical cartoons. The situation starts out brutally and stays that way without any arc development evolution. It is in fact a formula movie this thread and one that follows a formula that is based on strict strict boundaries. One would suspect it was written by a German it is so regimented. One would almost believe it to be written by ""The Captain"" the bad guy here.It marches. Its unambiguous. Its final and brutal in its morality just as the Captian is. There are only good and bad people and the bad are not only very very bad but they get their deserts. Justice isn't nuanced here. In fact nothing at all is.I suppose people celebrate it for its fantasy thread. Yes the effects are good. Yes the creepy eyeless man was creepy. Yes the Tinkerbells were Tinkerbelly. But is this in any way better than ""Dark Crystal"" which was similarly banal in its cosmology?Look I'm one of the ones who get depressed at things like ""The Matrix"" but if lacking in imagination is copying was deep complex manylayered. This is something that Franco would have written and little fascist parents would have trotted to because its all about absolutes and the inability of humans to be rich subtle varied beings.The best we can do is be ""innocent.""I often can see some good in any film. But not this one. The world is too close to intolerant extremism as it is. Don't feed it by supporting this.Ted's Evaluation -- 1 of 3: You can find something better to do with this part of your life.",27 January 2007
Didn't do much for me at all.,El Laberinto del Fauno is set in Spain in 1944 during the Civil War a widow named Carmen (Ariadna Gil) marries Captain Vidal (Sergi López) the sadistic ruler of a group of Nationalist soldiers. Carmen & her 11 year old daughter Ofelia (Ivana Baquero) move out to an old Mill in the countryside where Captain Vidal & his men are stationed trying to crush local rebel resistance. There Ofelia is lured into an ancient stone labyrinth by a fairy & down some steps into a magical fantasy realm there she meets a creature called a Faun (Doug Jones) who says she was once the Princess of the magical realm & gives her three task's so she can reclaim her rightful place once again...This American Spanish & Mexican co-production was written produced & directed by Guillermo del Toro & after winning innumerable awards accolades & critical acclaim I was expecting something a bit special which unfortunately wasn't forthcoming. Known more commonly under the title of Pan's Labyrinth in English speaking territories all the hype & advance publicity surrounding El Laberinto del Fauno stated that it was one of the best fantasy films of all time & like a fool I brought into it. The script by Toro is much much more of a war time drama as it spends the vast majority of it's duration on the frankly depressing real life conflict between Spanish soldiers & rebels. In fact El Laberinto del Fauno is more of a drama than anything else the quaint & sometimes charming fantasy elements are few & far between with only three or four notable sequences. When it focuses on Ofelia's fantasy world then it's often spellbinding but when it switches to the war time dramas it's horrible. When I watch a film I want to be entertained nothing more nothing less. Watching El Laberinto del Fauno I was throughly depressed it's hardly an uplifting tale & one that left me rather down. That's not what I want to feel like when watching a film I'm sorry buts that the way it is. Some moments are genuinely unsettling & even upsetting to the extent that I sometimes found it quite hard to watch. The script leaves a lot of things open to the viewers interpretation but I thought it was pretty clear the fantasy elements never really gel with the grim war time dramatics & the two make for uneasy bedfellows.Director Toro does a great job although I must admit I don't quite get what he was trying to do here. It's a tale of a girls imagination & hope but in the end he seems to want to crush any hope of any uplifting message in favour of some truly horrible moments of real life brutality violence torture & death. Some of the scenes in El Laberinto del Fauno are very disturbing from people beaten to death tortured sliced open mouths & lots of bad things happening to good people. Presented entirely in Spanish with English subtitles I don't know about anyone else but while I'm reading the subtitles I can't get a good look at what's happening on screen it's impossible very frustrating & annoying. The special effects are pretty good some of the CGI effects are a little below par I suppose but the make-up effects & creature design is very good. I wouldn't say El Laberinto del Fauno is scary but some of the character's do some really horrific things.Technically the film is very good actually shot in Spain the production values are great & it's well made. The acting is excellent which makes it all the more powerful whether that's a good thing I am not sure.El Laberinto del Fauno is a film lots of people seem to like for reasons which escape me I thought it was a throughly depressing & disheartening experience that I have no desire to revisit. It has it's moments on occasion & it's often quite powerful stuff but that doesn't mean it makes good entertainment which I happen to think it isn't.,14 April 2008
Innocence and brutality,"I saw the movie yesterday in the Spanish premiere and I confirm: it's one of the best Guillermo del Toro's films (if not the best ever). Innocence and brutality fantasy and reality together in a wonderful fairy tale about the power of magic in dark times. The performances are great mainly from Sergi López Maribel Verdú and the big revelation of the film: the 12 years girl Ivana Baquero. Del Toro repeats the context of the film ""El Espinazo del Diablo"" (""The Devil's Backbone"") the Spanish Post-Civil War with the same philosophy: the supernatural invading the daily life in a depressive environment and the innocence of children trapped between both world. But ""El Laberinto del Fauno"" is most compact most mature and best done in very aspects and perhaps it's the most personal movie from Del Toro.",12 October 2006
Closest Thing To Art That Film Has Experienced In Years,I just finished the movie today and I must say that this is by far one of the most artistic and beautiful movies I have seen in years. The producers of the film were right to call this a modern fairytale since it has all the ingredients for an authentic Brothers Grimm story. Just don't expect there to be lots of happy faces in the film. This is a real bloody (very bloody) moody emotional fairy tale just like the ones in the past.First of all I have to say that the technical design in this film was astounding. The art direction was spot on for all the locations whether its the imaginary world of the labyrinth or the mill that the fascists call their base. The music is some of the best I've heard in a film for a long time drawing that fantasy feel of the movie perfectly and inspiring so many emotions in one chord than other films could in their whole screening. The sound was top notch as well never sounding like just a compilation of reused sound effects. And of course the make-up design is flawless and imaginative. The biggest shock was the cinematography. Now I personally thought Children of Men should have got the Oscar for this but understand now why this won. Each shot is beautifully staged colored and detailed in a way that they cease to be movie shots and become portraits of art.Guillermo Del Toro really surprised me. Not only did he assemble a surprisingly talented cast but he was able to make you really connect with the situation. The characters are all well developed and the symbolism though subtle is so delicious that it makes me tingle with the thought of it. The dialogue is natural and authentic and he handles the film expertly to convey that timeless feel even through some of the film's harsher moments. You really feel this is a labor of love since it bears its fruits at every scene. I didn't even mind that I had to read subtitles (which I think Del Toro knew that he would have to use it wisely since the scenes are designed so you are not distracted reading the text to enjoy the scene).If I had any complaints its that some of the visual effect designs were sometimes inferior. They weren't bad but they had some rough edges that should have been addressed.I recommend this for anyone who has a strong stomach an eye for art and a heart. It deserved all its Oscar wins and noms and should have won for its amazing music. This is the new standard for film art for the modern generation.,23 May 2007
Guillermo del Toro is a visionary,It's 1944 in fascist Spain. Ofelia (Ivana Baquero) is going up to the mountains with her mother to live with her stepfather. Her father was a simple tailor who died during the civil war. Her mother married the cruel vicious Captain. She's pregnant with his son and he cares more about him than her. He is hunting the revolutionary hold outs hiding in the mountains. Ofelia finds odd looking ruins and sees a fantasy world in them. Meanwhile Mercedes (Maribel Verdú) is working at the house while helping the revolutionaries in the woods.This movie sets Guillermo del Toro up as a cinematic visionary. It is visually imaginative and unique. The acting is mostly well done headed by the always compelling Maribel Verdú. Ivana Baquero has the innocent look that is so essential. The violence can be brutal. It's like a fairy tale fantasy got mixed up with a horror movie.,27 April 2014
Recycled clichés in plodding storyline.,I stuck around for this movie to serve something not yet seen or experienced in dozens of related films which I was so sure this movie would provide. Sadly that moment never came.Although I have no complaints with the acting and setdesigns which were on par with any quality movie there are basically three things that deprive this movie of being anything great.1. Though truly beautifully shot Pan's two sided scenario with the Good vs Evil Children's-picture on the one side and a drama/war-movie on the other provides no deeper layers. A 'what you see is what you get' type of film in which the fantasy part seemed more or less something that would look nice on the adverts in combination with a superabundance of very graphic violence in a foreign movie which offers a subterfuge to sell something slight and cursory as profound and insightful. 2. Since there is no thread running through both the scenario's it is like watching two different movies which bear very little to each other nor compliment the other. Because I liked the fantasy part zealously better than the war/drama bit I was very disappointed that it had no follow-through and that it in the end just seemed like a shameless cloned-off short-impression of movies like Alice in Wonderland The Wizzard of Ozz and The never Ending Story to name but a few but never with a meaningful reference of any kind. It is almost like the writers hit behind the fact that they never even saw these movies. 3.There is just nothing subtle in the story that draws you in I found it all annoyingly superficial and cliché. It never invites you to share the little girl's fantastic world or truly reject El Capitan's actions because it is all far too black and white. Plus the film leaves no room for any other interpretation aside from the one which is already painted elaborately on its cinematic walls. Something I find quite odd since most true children's pictures have a lot underlying messages and symbolism. The more I think about it the more this story just seems lazily written or without any terribly interesting thought behind it. -In the end of it all there is simply no hope-..nothing more than a flipflop of any and all sappy-happy-endings Hollywood has been laying on us for years on end. Furthermore with style over substance as its forté the movie tends to plod tremendously at times. And since none of the characters are really focused on they all just seem to be stereotypes and are hence neither likable nor unlikable despite their (too) obvious good or bad demeanors. Vidal is simply bad mom is simply weak and Ofelia was nothing more than the little girl playing with imaginary friends in the corner of the room.This film is alas just another example of a movie where they just don't seem to be able to get it both ways (powerful story AND powerful cinematography) which is the Achilles' heel of many a film lately but which oddly doesn't seem to bother the average moviegoer nor professional movie-critic who somehow seem to think that foreign+different=Masterpiece.,8 February 2007
