title,content,date
Six stories of frustration leading to joyous revenge,"The Spanish title is more apt: Savage Tales. Six short stories show various ways in which savagery persists in the highest levels of civilization. The titles appear against a montage of wild animals. The twist is that here the savagery is celebrated not rued. Where civilization was supposed to free us from savagery as in the American Western here the savagery liberates the characters from their civilization. As director Damian Szifron told the Palm Springs festival audience ""The theme is the pleasure of losing control. Releasing the beast.""In each story a modern frustration wells up until the character erupts. All the stories involve a furious revenge with a broadening range of characters. To convey the tensions in modern life ordinary sounds are amplified like the luggage wheels in the opening shot. In the pre-credit tale the pilot turns out to be a lifelong failure who has collected the various teachers friends psychiatrist who have thwarted him on a flight he will crash into his parents. In a diner the waitress recognizes a customer as the smalltown gangster who drove her father into bankruptcy and suicide. Now running for mayor he is rude and abusive. As her anger and conscience struggle the cook takes over and kills him. She's content to return to the security and comfort of jail.An Audi driver rages at a redneck who blocks his way. When the rich guy stops to fix a flat tire his nemesis stops and assaults him. The road rage turns into class warfare. Ironically when they're found burned alive their clutch suggests it was a crime passionel.When an explosives expert gets his car towed for an unjustified parking ticket his angry campaign for justice blows up his marriage job career and even shared custody of his daughter. When he blows up the tower's yard he becomes a local hero Mr Dynamite. In jail his wife and daughter bring him a birthday cake and all the inmates and guards celebrate his day. His last act is blowing out the candles. Terrorism works.A spoiled teenager's fatal hit and run accident leads to a steadily expanding chain of corruption as his wealthy father tries to get the family groundskeeper to take the rap for him. As the bribery balloons no-one is innocent. Even the humble groundskeeper raises his demands. When the father decides not to pay to save his spoiled son his lawyer says it would be dishonourable for him to renege on his bribery of the the public prosecutor. When the boy decides to confess the greedy renegotiate their scheme. As the fall guy is led away an angry citizen kills him. Amid all the bribes and false honour the poor worker pays the price.In the climax a rich Jewish family's wedding the bride explodes after the groom admits he had sex with a colleague who's a guest. The demure bride turns into a vengeful virago wreaking massive destruction reducing the groom to tears the ceremony to chaos and her rival to a bloodied mess. When the newlyweds reconnect — making passionate love amid the ruins of the cake — their union feels more honest than the initial smiles and formality. Now their union expresses more passion than manners. The chaotic wedding is more honest than the ceremonial ritual was. The anthology structure hearkens back to Italian neorealism where separate short stories provided a wide-ranging survey of social issues. Apt for a celebration of the unruly the film is exuberantly comic but with a black undercurrent. As its initial frustrations are so common the film provides its audience with a greater catharsis than most comedies or tragedies. We're left calm of mind frustrations spent.",3 January 2015
Very dark very funny extremely realistic,Wild Tales (Relatos Salvajes) is perhaps the darkest and funniest movie I saw in years; but is it really a comedy ?. No it is not. Six tales about human that are obviously related to the Argentinian reality (abusive government corruption people indifference) but certainly can be applied to many other countries in the world; USA included.Telling about each tale will cut the impact and somewhat surprise of each one. Let's just say that the outcome of each tale is sometimes predictable; but driven by logic not clichés.As always happens; some histories are better than others; but even that will be different for different viewers.In brief; an excellent movie that deserves to be seen by people with a brain and a will to think.,29 September 2014
Time does not heal all wounds.,Time does not heal all wounds. One thing leads to another in six outrageous hilarious and extreme stories of revenge. A jilted and emotionally volatile bride wreaks havoc at her wedding with an equally unstable new husband a towing company hauls away one too many times the vehicle belonging an explosive expert and two macho drivers – one in an Audi and the other in a pile of junk – go head to head with explosive road rage among other delicious and fiery adventures. The utmost fantasies fulfilled the extremes of emotions and the riot of laughter that engulfed me from all sides I cannot remember having such a good time watching a film. The director who answered questions at the 2014 Toronto International Film Festival said the film is about the pleasure of losing control and giving in to unrestrained passions. Is it ever!,12 October 2014
So Brilliant Even The Opening Credits Is A Masterpiece. ♦ 85%,This is my first Argentine movie and I am blown away.With an amazing opening sequence Wild Tales is a collection of six short unrelated live action tales that depict human nature in its purest form. The stories speak volumes about the types of lives we all live. A conversation at the beginning turns into a startling revelation at the end of the first short which is as great as the remaining five. However the final short is slightly dull compared to what the first five have to offer.Black comedy is the perfect genre this would fall in because the short tales are about ordinary people finding themselves in ordinary situations. The only factor that distinguishes it from the rest is that it goes ahead turning the ordinary into something wicked and super. It is a mix of drama and quirkiness that we all are accustomed to. And the best part is that the stories are to the point.Definitely the film is for people who have an eye for humor and cinematic art. You will love and cherish this and yearn to re-watch it. Excellent photography backed by good writing and appropriate music. The score is so supportive one awaits it in the screenplay. With some great performances and direction Wild Tales is an appealing drama which will appeal even if you do not understand Spanish. BOTTOM LINE: Wild Tales is a masterpiece and once you watch it you will be asking your friends to watch it just so you can discuss it with them. 9/10 - brilliant!Can be watched with a typical Indian family? YES,18 April 2015
Simon: What Violence?,Wild Tales is an exceptionally written foreign film realistic and funny. It's realistic in the sense that it's human nature taken to the extreme pushed to the point of just losing it!The question remains though is it a film? When you have six unrelated stories without any plot or character continuity. I asked myself would I watch this if it were a television series if it maintained this level of quality and the answer is assuredly yes but it's highly unlikely that it could maintain it as much as I'm surprised I liked each segment here. The third segment with the two blokes fighting and the final wedding segment my favourites the ending adds the heart. Erica Rivas and Ricardo Darin give the most memorable performances.,3 May 2019
Wildly crazy witty entertaining...,"I was recommended to watch Relatos salvajes some time ago but was busy with some series and postponed it plus I had no clear idea what it was about and how was it structured. But when the 1st tale was approaching its climax it became evident that many catchy moments would be waiting me... Some parts are less realistic than others but definitely not airy-fairy and smart dialogues with distinct performances paved the way for lots of giggling moments with black humour and some grisly recognition how easily a rampage can occur... ""El más fuerte"" and ""Bombita"" are the tales I enjoyed most they seem most sustained and elaborate the final one - ""Hasta que la muerte nos separe"" - gave me mixed feelings and I found that its pace was somewhat uneven rounding up the all bunch in less interesting manner but still after some delay time and considering the film comes from Argentina I have decided to give 9 points - the film in question is highly recommended to all fond of dissimilar productions and approaches.",4 May 2017
4.5 stars... Revenge Argentine style.,"""Wild Tales"" (2014 release from Argentina; 122 min.) is a collection of 6 seemingly unrelated tales which all bear the same theme: revenge. The opening (pre-movie credits) tale is a classic: a woman strikes up a conversation with another airplane passenger and they find out that by complete coincidence (or not?) they are both acquainted with the same person. Then it emerges that several other passengers also know that person... No worries I'm not going to spoil anything. This first (and short) story sets the mood for the movie perfectly as we get five more vignettes that are all one better than the other. I can't decide which is my favorite to be honest.Couple of comments: this is the latest movie from Argentine writer-director Damian Szifron and what a beauty he delivers with this movie. When I say ""beauty"" I certainly don't mean it in a sugary way as in fact Szifron's film can be seen as a brutal assessment of the human condition. Check out the tale of the driver who gets tangled up with a 'left lane bandit' only then to suffer a flat tire and suffer the consequences... Or even worse (should I say better?) check out the tale of the frustrated guy whose car gets towed without reason (according to the guy of course) and wants to file a complaint... (this story reminded me of that Michael Douglas film ""Falling Down""). The movie is also a blistering indictment of Argentina's judicial system (check out the story where a well-off family's son kills a pregnant woman in a hit-and-run). The very last story (about a wedding reception that goes horribly wrong) is also the longest (close to 30 min.) and capsules the movie's spirit perfectly. It is no wonder that ""Wild Tales"" was a nominee for Best Foreign Language Movies at this year's Oscars. I've now seen 4 of the 5 nominated films and honestly they are all worthy in their own right and then some.""Wild Tales"" opened this weekend at my local art-house theater here in Cincinnati and I couldn't wait to see it. The early evening screening where I saw this at was attended okay but not super which is a shame. I had high expectations for ""Wild Tales"" and they were met and then some. If you are in the mood for a top-notch foreign movie that is MILES away from your standard Hollywood fare you cannot go wrong with this. ""Wild Tales"" is HIGHLY RECOMMENDED!",23 March 2015
Clever dark and funny,The movie is actually 6 short films all related by brutal violence motivated by different situations. Family. Society. Government. It works very well like that lasting over 120 minutes that go by quickly. It feels very fluid. Szifrón's eye is very precise. You can tell everything was very well thought. I wouldn't say this is a philosophical film but it is clever entertainment that makes you think if this wild tales are actually that wild... Even though this stories are taken to the extreme everything feels somehow possible when you look back. Darkly humorous. Watch it.,25 August 2014
Wild Tales indeed,"I went in this completely unprepared (as I like to do in general) having not read a single thing. I recognized one of the actors on the poster and have generally watched a couple of Spanish language movies that knew how to hit the spot (if that makes sense to you). What I mean is: They know how to make a good movie. And while some might argue that in this case ""movie"" would be an understatement the whole thing is crazy and every bit of it is great to watch.The beginning alone will or might catch you off-guard. It starts off slow but once you get the drift of it (no pun intended) you know what this will be about. And it still is able to surprise you. What is not to love here? Well if you are not in the mood or generally don't like that darker touch of humor you obviously won't be amused or entertained for that matter. For everyone else: Cherish and dig in! Already one of my favorites of this year",14 June 2015
What a Ride,I had an idea from the opening credits that Damian Szifron's WILD TALES was going to be fun. Images of animals with the actors' names as counterpart preparing the audience for the animalistic behavior about to come.The film is comprised of six separate vignettes short stories if you will. These vignettes all begin innocently enough passengers boarding a plane a man driving through the desert a restaurant on a stormy night a wedding everyday slices of modern day life. Something occurs to break the routine the main character responds then the scene escalates and escalates and when you think you've reached the peak it escalates even more and finally in the end reaches a perfect balance of comedy and tragedy. The tales are all perfectly relatable and escalate logically and realistically nothing comes out from left field. All the characters each flawed in so many ways remind us so much of ourselves both at our best and at our worst... and make us laugh and feel in recognition.Great Movie.,26 February 2015
Six Black Comedies,"""Relatos Salvajes"" is a black comedy film divided in six segments. (1) ""Pasternak"": one model and a music critic in a plane find that they have a common acquaintance called Pasternak. Soon they discover that every passenger and crew on board know Pasternak. Cosmic coincidence? (2) ""The Rats"": a waitress of a diner recognizes her client as the loan shark that caused a tragedy in her family. The cook suggests mixing rat poison in his food but she refuses. But the cook decides to proceed in her plan. When his son arrives the waitress tries to fix the situation.(3) ""The Strongest"": Two drivers on a lone highway have an argument with tragic consequences. (4) ""Little Bomb"": The demolition engineer has his car towed by a truck for parking in a wrong place and he has an argument with the employee of the towing company. This event destroys his private and professional life and he plots revenge against the corrupt towing company and the City Hall.(5) ""The Proposal"": The reckless hit-and-run son of a wealthy family hits and kills a pregnant woman. He wakes up his parents and his father calls the lawyer. They propose to pay the groundkeeper to take the blame. Soon the father discovers that he is victim of extortion of his lawyer and the detective in charge of the investigation. What will be his decision?(6) ""Until Death Do Us Apart"": During the wedding party the wife discovers that her husband has cheated her with one of the guests and decides to payback. ""Relatos Salvajes"" is an insane and funny comedy with great critic to the corruption of the public services in Argentina (but could be in most of the South American countries); to the corrupt elite and police; to the lack of justice. It is hard to choose the best segment. My vote is seven.Title (Brazil): ""Relatos Selvagens"" (""Wild Reports"")",17 May 2015
Wow Anger is really a powerful emotion!,"Great movie telling stories I would label centering around anger. I realized how powerful anger emotion is and how quickly it can ruin your life for good.1) Airplane: It was developed beautifully and gratz to the pilot for determination.2) Restaurant: The douche bag of a guy basically kills the girls father girl thinks about confronting him and the chef lady thinks confronting him is not enough at all. 3) Car: Need to be careful about road rage you don't know who is the guy in the other car. I think this goes for any rage. I think I can conclude that we shouldn't rage.4) Tow away: Really good criticism of government and it's fines. There should be a better method to determine which fine is just. Also I agree that most government workers are really annoying they don't enjoy their job at all and the mind set ""I am just trying to do my job"" is absolutely true.5) Hit and run: Really good visualization of what money can make people do. Basically if you have enough money you carry a get out jail card with you. The twist in the end was really awesome poor gardener.6) Wedding: This was my favorite story by far. It shows that how things can escalate quickly out of hand. Also it is easy to make bad decisions while under so much pressure like a wedding ceremony. I must say bride was really good and very nice acting. But I doubt that make up sex will solve their problem...Awesome movie really effected me while being entertaining.",27 January 2017
"Six tales of ""Revenge""","With Pedro Almodóvar's name credited manifestly as one of the producers viewers will not be too surprised that this portmanteau film from Argentinian director/writer Damián Szifrón is ripe with Almodóvaresque touch - six short surreal dark comedies (most of them are) deeply rooted in the injustice presented in the current Argentinian society (however it can be feasibly comprehended elsewhere since the situations are all the same) with a recurrent theme of vengeance flows through all of its components as the pre-credit prologue named ""Pasternak"" glaringly sets the tone from an all-inclusive reprisal from an unknown man towards every single person who mistreats him in his life it is absurdly implausible to effectuate such a scheme (too many variations are involved) but as the opening gambit and the shortest one it effectively kick-starts the film with an offbeat grin beckons an unconventional wild-ride sinisterly awaits the audience also it tells us revenge has no mercy at all.The opening credits furthermore impress with designs of different animals for the film's protagonists and the crew. Then the second story is ""The Rats"" confined in a small restaurant near the highway with minimal characters (two customers one waitress and a cook) to play out a morally righteous murder starts with expired rat poisons to the appalling backstabbing Rita Cortese as the experienced cook is fearlessly ruthless to eradicate any excrescence of the society within her limited power plainly because there is no other efficacious way to deter the evil ones ascending in the societal hierarchy. This time revenge is all for a good cause. Next chapter is called ""The Strongest"" a road rage clash between the posh car driver Diego (Sbaraglia) and a churlish imbecile Mario (Donado) one might recall Steven Spielberg's DUEL (1971 7/10) but here there is no ominous car-chasing due to a flat tyre Diego has to pay for his stupidity to offend a low-class boor and is driven by revenge when he has the chance to flee the scene it is so naturalistic that the intention of killing has been induced even viewers in some level subconsciously concur with Diego's motivation but the payoff is both ludicrous and horrendous so revenge can be a crime of passion. The fourth one ""Little Bomb"" stars Ricardo Darin as a demolition expert whose automobile has been towed by DMV when he is buying a birthday cake for his daughter the next day he tries to reason with the clerks when he is coerced to pay the fine but loses his temper and attack the partition with all the bureaucracy poppycock. Soon the aftereffects cost his job and marriage while his car still being towed again and again. Finally he loads his car with explosives and the final towing blows up the towed-car lot. But Szifrón prepares a happy-ish ending for the tale as the explosion is accurately calculated to avoid any casualties and his bold behaviour is regarded as a potent testimony to decry DMV's money-extorting towing policy he becomes an urban hero thanks to the social media he gets the sobriquet ""Dynamite"" his wife and daughter visit him in prison for his birthday with all the inmates and prison guards hailing for him. Darin is so compelling as the good-gone- bad stereotype pushed to his limit by a despondent reality. The final revelation is a bit far- fetched and too much a wishful thinking but it educates us revenge needs meticulous calculation. The fifth story is ""The Proposal"" a rich kid cries for help from his parents after a hit-and-run accident leaving a pregnant woman died the father (Martínez) buys off his gardener (de Silva) to bear the blame but when a greedy lawyer (Núñez) and a police prosecutor (Velázquez) are involved it evolves into a game of shameless blackmail when those three all up their profits the canny father abruptly turns the table and uses this case as a bargaining chip to regain the initiative (this smart move shows how Szifrón is a sharp observer and an acute thinker in his storytelling) but no one can predict an unexpected denouement. This is my favourite one it purposefully blurs the line between the opposing sides of rich and poor and when facing a windfall human's avariciousness is impartially triggered albeit of their different backgrounds and social status someone is more adroit at it and for someone it is a once-in-a-lifetime opportunity alas it is the most detrimental original sin in us and we should all constantly being reminded to overcome it. In this chapter we learn that revenge can be achieved even one is at the apparent disadvantage. Last but not the least the grand finale is ""Until Death Do Us Apart"" it is at the wedding banquet of Romina (Rivas) and Ariel (Gentile) they seem to be a perfect couple until Romina's one unintentional glance prompts the most sensitive antenna - a woman's sixth sense she finds out that Ariel has cheated on her with one of the wedding guest. Subsequently she vents her ire and dismay by having sex with a random staff in the kitchen as a requital which is witnessed by Ariel afterwards the wedding descends into a madcap buffoonery yet no one can expect all the mess actually hones up to a perfect foreplay for the pair the story ends when the two engage into a passionate sexual intercourse in front of all the guests. Rivas is blazingly radiant in the wedding dress with her tear-tainted make- up she refuses to be a runaway bride instead she fights back to get even. And lastly revenge can turn on one's libido too!",9 March 2015
aka 'One Thing Leads to Another till BAM' - the comedy!,"I'd like to imagine that if Luis Bunuel's grandson (or maybe grand-daughter who knows) had the same temperament and filmmaking go-for-broke sense of death-defying comedic satire and grew up on a diet of Tarantino scripts he/she might make something like Wild Tales. Or perhaps there's also a touch of Kafka to some of this - people who are put into completely insane situations that start from something typical (a guy who flips off or a guy getting flipped off while driving or a guy getting his car towed) or not so much (a groom's infidelity discovered by the bride right in the middle of the wedding reception or a negotiation by rich men over how to save a kid from going to jail for running someone over).In either case there's a totally bizarre streak that is aimed largely at people who are pretty well off and the violent rather macabre circumstances that occur to them. There's no connecting characters from one short to the next unlike some anthology films out there but it's certainly a film that connects the threads together like a book of short stories does. It's almost the kind of film I don't want to tell you too much about before you see it; I knew relatively little except that it had been up for the Golden Palm and an Oscar a year or so ago and that it was produced by Pedro Almodovar (and for the latter he rarely produces outside of his own work so it must mean something major).I can tell you that all but one of the shorts is astonishingly good (""The Deal"" is the one that is just alright though it still is well directed and acted with an interesting conclusion just not the strongest narrative thrust - the one short that might've worked better as a scene in another full feature film). If there's another connecting thread it's that the stories feature escalation of some kind from one small thing into something that mushrooms. This is highlighted most by a scene involving two motorists which makes for lack of a better comparison Duel look like kids playing with toys as far as brutal mania goes.It's not like things go crazy right off; the shell of civilization and often having to be proper in a setting is highlighted like at a DMV or at a wedding or on an airplane or even as simple as serving someone in a small town diner. Some of the characterizations are certainly nuts for some of the people but that's part of the fun for me. Seeing the screws turned by the filmmaker Damián Szifrón is a real joy and there's a sense of inspiration from one episode to the next - how will can things really get? A lot of this is genuinely unexpected and it's more-so based on behavior (again a good number of the characters here are well-dressed upper-middle class again the sort of figures Bunuel went after from time to time though minus the religious side of things).But more than anything it's about something which is ripe for the darkest comedy (though an undercurrent of severity runs in it) and it also comes down to revenge which is usually enough incentive to find humor in the greatest of human disasters (especially most so when they go kind of really wrong). While you can read a lot into the satire of it all that this figure or that or this institution does this or this other one is broken (marriage the legal system the bureaucracy simply flipping someone off) it's almost best to look at this as a guy who is at a party and holding your undivided attention with a story that sounds too good to be true but it is not and then five times more. And as far as telling a damn good story I'd be inclined to say the Wedding segment which ends the film is by itself the best film of 2014.",5 March 2016
Creepily effective black comedy,"If you've been feeling a mite cocky about where your life is headed of late you might want to take a gander at ""Wild Tales"" for a much needed reality check. This omnibus Spanish feature sharply written and directed by Damian Szifron offers a series of very dark very disturbing and sometimes very humorous vignettes all centered on chance (and not so chance) encounters that go awry in unexpected and often tragic ways. The movie makes it clear that while you may think you have control over your life in the grand scheme of things you're really just a pawn subject to the whims of other individuals a soulless bureaucracy or most chillingly a cruel and mocking Fate. However in two of the cases the participants do manage to wrest control back from the outside forces and determine the course of their lives - to some extent at least.As is often the case with these kinds of morality tales most of the scenarios rely heavily on situational irony to get their points across. I won't detail the various stories (you really need to experience them for yourself) but I will note that the first one involving an airliner comes uncomfortably close to an actual event that occurred after the movie was released. Segments one and three contain the most visceral impact while others cut deeper psychologically. Even the tones vary from one storyline to another. For instance the final story about a wedding that turns into a surrealistic nightmare is shot through with pitch-dark humor. Replete with sharp performances from a talented cast the movie touches on such universal human themes as revenge road rage class privilege all tied to the sense of powerlessness one feels when confronted with forces bigger than oneself. In its own subtle quiet way the movie has a remarkable ability to keep the audience on the edge of its seat filled with a kind of gnawing dread as we await the catastrophe we sense is just over the horizon. As with all the best horror tales Szifron understands that the anticipation is often more terrifying than the actual event when it finally arrives. The movie as a whole has a way of unnerving us while it drives home some unpleasant and uncomfortable truths about what it means to be human.",14 September 2015
