title,content,date
Best christmas movie ever,Yes i said it. That is a big statement to back up but i believe that this movie covers anything christmas is all about. Not just that it is really one of the best Santa Klaus story ever if not the one.Solitude selfishness hatred -- All these attributes have to stand this christmas movie and bow down to the love warmth kindness this story brings.Thank you for making this one and reminding us all what great animated stories are about.,16 November 2019
Well done.,For my first holiday movie of the season this is a must see. Well written and beautifully done also absolutely hilarious yet so heartwarming.,15 November 2019
It's one of the best Christmas movies I've ever seen!,At first I thought it would be dumb but omg it was AMAZING! The story was awesome (I won't give any spoilers) and there were parts that made me laugh so hard and parts that made me cry. I don't usually cry during movies but I'm sitting here writing this review with tears in my eyes. I think it is going to become a new movie to watch every Christmas with my family!,16 November 2019
great Christmas movie,Jesper (Jason Schwartzman) is a spoiled young man who fails at his job which was given by his Postmaster General father. As a disappointment to his father the father sends him to the kingdom's far north island and offers him a deal to come back to the comforts of home after 6000 letters. The locals have ongoing feuds and generally express themselves in person rather than in letters. With a desperate need for any letters at all he goes to the far end of the island where he finds an old reclusive toymaker named Klaus.Animator Sergio Pablos tries his hand in filmmaking and hits the first pitch out of the park. It's a solid origin story for Santa. It's not necessarily an original idea but this original version is executed very well. It has a great theme that fits perfectly with Christmas. It is emotionally satisfying and it has the potential to becoming a Christmas classic.,4 April 2020
Rare christmas story,A truly heartwarming story. About how little kindnesses can make life more beautiful children's laughter can warm the heart and Christmas can actually be a beautiful contemplative time.A truly beautiful Christmas story is told here with humour and love for detail. For young and old. I could watch the film again tight now.. :),15 November 2019
WONDERFUL MOVIE,It is just a perfect christmas movie. Amazing animation mixed with joy and emotions. Highly recommended if you are looking for some extra happiness and to hop into christmas spirit..Happy holidays in advance.,15 November 2019
An Absolute Delight,Fun-spirited and an absolute delight Klaus just may be not only the best christmas movie of the year but also of the decade. Fit with beautiful animation wonderful voice work and a charming sense of direction Klaus aims to please and does so almost irresistibly. The film at its worst may seem a bit formulaic but is plenty full of many surprises without that will make you not want to look away from the screen. The film is also cleverly funny with humor on par with that of The Emperor's New Groove and another Christmas classic of the decade Arthur Christmas. What's so remarkable about the film however is that besides its ownership under Netflix it simply isn't owned by a huge animation company. It feels small and looks underwhelming and like a gift of the same nature is an absolute delight once you find what is all truly inside. My Rating: 9.75/10,17 November 2019
Beautiful,Just watched with my kids. Absolutely loved every minute of it. A beautiful family movie that is sure to become a Christmas classic.,16 November 2019
Wholesome and Original,"Klaus was a heartwarming animation with a very unique take on the ""Christmas origin"". I originally put it on as background noise for folding laundry but caught myself sitting on the bed for the entirety of the movie. The animation was really well done and the characters were memorable. I loved the similarities with Tim Burton films. It's nice to have a different Christmas film but that has the spirit nevertheless. One of the best Christmas animations in awhile. Great film!",17 November 2019
Such a good film!!,Wasn't sure what to expect but completely exceeded all my expectations. Funny smart and with heart. The animation and production quality is fantastic. Has that classic 2D animation aesthetic combined with 3D. Feast for the eyes mind and heart. Great film thanks for the little Christmas gift. 😁,16 November 2019
An earnest charming fairytale,This is what this film feels like: sitting around a fire and being engrossed in a story that someone remembers from long ago. Is the plot very original? Maybe not but it is well paced and has some surprises along the way that make Klaus special. Here we have a sincere funny and engaging film that doesn't rely on ironic jokes to tie in the adults or on the integration of modern technology to hold the kids' interest. It just tells a story.The story is about a spoiled young man who is sent into the little backwater village of Smeerensburg to take over the post office. Jesper has to deliver 6000 letters by the end of a year or he'll be cut off by his wealthy father. After he meets the reclusive toymaker Klaus Jesper starts to plot his way out of Smeerensburg by roping in the kids of the village. Along the way he makes some friends changes some lives and well grows up.This is in a way Jesper's coming of age story even though he is a fully grown man to begin with. But this is also Klaus' growing old story. I found this apect very touching - the old and widowed hermit finds a new purpose in his life and gets to be happy for a few years yet. You do not see that sort of plotline in animated movies very often. The subplot of the warring clans of Smeerensburg was hilarious and reminded me a little of Asterix and Obelix.Apart from the old school but very well executed plot it is worthwhile to talk about Klaus' technical realization. Firstly the animation is gorgeous. The lighting is magnificent. The look is excellent. This film looks exactly as lovingly detailed as a Christmas movie should. The handdrawn animation is very effective - it gives the film a very soft and almost canvas-like feeling while still making good use of the smooth and fast execution that CGI affords.Klaus isn't dunked in polished on-the-nose effects but is you might say warmly covered in a carefully crafted blanket of twinkling forest lights and harsh mountain snows and accompanied by a little gruff town of crooked and funny looking houses and crooked and funny-looking people. In Klaus we do not encounter a string of slightly altered clones that all have the same body type and facial features (looking at you Disney) but a jumbled ensemble of big and round tall and bent young and middle aged and old characters who all look and act differently from each other.The only criticism I can honestly think of is that Klaus lacks a little on female representation. Its central female characters Ava and Márgu felt a little sidelined to me especially given the fact that theirs could have been the better story if told accordingly. But given the fact that I still loved it I can't really hold this against Klaus.So just in time for Christmas Klaus is a thoroughly enjoyable treat of a movie that I will probably recommend excessively over the next few weeks.,15 November 2019
Klaus,We really missed the classic animation! Thanks to Netflix for its return. Klaus is an amazing cartoon that creates a festive atmosphere. The ending can really bring to tears.,5 February 2020
A New Christmas Classic,What a joy to watch! I absolutely loved this hand-drawn animated film the story kept me entertained from start to finish and I'm very glad that Netflix is giving this art form a platform on its streaming service.,15 November 2019
Absolutely beautiful; a new Christmas classic,This film is absolutely amazing. It may be predictable but it has more heart than most of the movies I've seen. This is a new Christmas classic.,12 May 2020
Klaus begins,As another reviewer stated this was a nice surprise! I did not expect it to be as good as it was. I thought it'd be just another animated movie light fun and all. But it really has quite some heart to it. And it's an origin story as well. Many little things that work quite well. Be it the opposing groups that have more in common that one may think. Or the adults versus kids/younger ones theme that runs through the whole thing.The animation may be a point of criticism for some but overall that is nice too. Not to mention the voice talent recruited. While you may know where this will eventually be heading the beginning at least may surprise you. In a positive way - as is the rest of the movie,7 March 2020
